tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
tāu-se-ko,豆沙糕,16,tāu-se-ko,tau7se1ko1,tau7se1ko1,tauseko,tauseko,tsk,tsk
tāu-iû-tiàm,豆油店,16,tāu-iû-tiàm,tau7iu5tiam3,tau7iu5tiam3,tauiutiam,tauiutiam,tit,tit
tāu-iû-ta̍k,豆油濁,16,tāu-iû-ta̍k,tau7iu5tak8,tau7iu5tak8,tauiutak,tauiutak,tit,tit
tāu-iû-ti̍h,豆油碟,16,tāu-iû-ti̍h,tau7iu5tih8,tau7iu5tih8,tauiutih,tauiutih,tit,tit
tāu-iû-king,豆油間,16,tāu-iû-keng,tau7iu5king1,tau7iu5keng1,tauiuking,tauiukeng,tik,tik
tāu-tse-liû,豆渣瘤,16,tāu-che-liû,tau7tse1liu5,tau7che1liu5,tautseliu,taucheliu,ttl,tcl
tāu-hū-tànn,豆腐擔,16,tāu-hū-tàⁿ,tau7hu7tann3,tau7hu7tann3,tauhutann,tauhutann,tht,tht
tāu-hū-pang,豆腐枋,16,tāu-hū-pang,tau7hu7pang1,tau7hu7pang1,tauhupang,tauhupang,thp,thp
tāu-hū-keh,豆腐格,16,tāu-hū-keh,tau7hu7keh1,tau7hu7keh1,tauhukeh,tauhukeh,thk,thk
tāu-hū-tsian,豆腐煎,16,tāu-hū-chian,tau7hu7tsian1,tau7hu7chian1,tauhutsian,tauhuchian,tht,thc
tāu-hū-phê,豆腐皮,16,tāu-hū-phê,tau7hu7phe5,tau7hu7phe5,tauhuphe,tauhuphe,thp,thp
tāu-hū-hue,豆腐花,16,tāu-hū-hoe,tau7hu7hue1,tau7hu7hoe1,tauhuhue,tauhuhoe,thh,thh
tāu-tshài-tué,豆菜底,16,tāu-chhài-tóe,tau7tshai3tue2,tau7chhai3toe2,tautshaitue,tauchhaitoe,ttt,tct
tāu-sīnn-pôo,豆豉pôo,16,tāu-sīⁿ-pô͘,tau7sinn7poo5,tau7sinn7poo5,tausinnpoo,tausinnpoo,tsp,tsp
tāu-sīnn-phoh,豆豉粕,16,tāu-sīⁿ-phoh,tau7sinn7phoh1,tau7sinn7phoh1,tausinnphoh,tausinnphoh,tsp,tsp
tāu-tsiùnn-pôo,豆醬pôo,16,tāu-chiùⁿ-pô͘,tau7tsiunn3poo5,tau7chiunn3poo5,tautsiunnpoo,tauchiunnpoo,ttp,tcp
tāu-kuí-á,豆鬼仔,16,tāu-kúi-á,tau7kui2a2,tau7kui2a2,taukuia,taukuia,tka,tka
uán-tāu-tshng,豌豆瘡,16,oán-tāu-chhng,uan2tau7tshng1,oan2tau7chhng1,uantautshng,oantauchhng,utt,otc
tshiūnn-ní-hî,象耳魚,16,chhiūⁿ-ní-hî,tshiunn7ni2hi5,chhiunn7ni2hi5,tshiunnnihi,chhiunnnihi,tnh,cnh
ti-m̄-tsia̍h,豬不食,16,ti-m̄-chia̍h,ti1m7tsiah8,ti1m7chiah8,timtsiah,timchiah,tmt,tmc
ti-á-kiánn,豬仔囝,16,ti-á-kiáⁿ,ti1a2kiann2,ti1a2kiann2,tiakiann,tiakiann,tak,tak
ti-á-hi,豬仔墟,16,ti-á-hi,ti1a2hi1,ti1a2hi1,tiahi,tiahi,tah,tah
ti-á-bé,豬仔尾,16,ti-á-bé,ti1a2be2,ti1a2be2,tiabe,tiabe,tab,tab
ti-á-gê,豬仔牙,16,ti-á-gê,ti1a2ge5,ti1a2ge5,tiage,tiage,tag,tag
ti-á-thâu,豬仔頭,16,ti-á-thâu,ti1a2thau5,ti1a2thau5,tiathau,tiathau,tat,tat
ti-kong-mn̂g,豬公毛,16,ti-kong-mn̂g,ti1kong1mng5,ti1kong1mng5,tikongmng,tikongmng,tkm,tkm
ti-kong-môo,豬公毛,16,ti-kong-mô͘,ti1kong1moo5,ti1kong1moo5,tikongmoo,tikongmoo,tkm,tkm
ti-kong-niū,豬公量,16,ti-kong-niū,ti1kong1niu7,ti1kong1niu7,tikongniu,tikongniu,tkn,tkn
ti-ko-tshuì,豬哥嘴,16,ti-ko-chhùi,ti1ko1tshui3,ti1ko1chhui3,tikotshui,tikochhui,tkt,tkc
ti-ko-ḿ,豬哥姆,16,ti-ko-ḿ,ti1ko1m2,ti1ko1m2,tikom,tikom,tkm,tkm
ti-ko-kiāu,豬哥撟,16,ti-ko-kiāu,ti1ko1kiau7,ti1ko1kiau7,tikokiau,tikokiau,tkk,tkk
ti-ko-hîm,豬哥熊,16,ti-ko-hîm,ti1ko1him5,ti1ko1him5,tikohim,tikohim,tkh,tkh
ti-ko-gê,豬哥牙,16,ti-ko-gê,ti1ko1ge5,ti1ko1ge5,tikoge,tikoge,tkg,tkg
ti-ko-bīn,豬哥面,16,ti-ko-bīn,ti1ko1bin7,ti1ko1bin7,tikobin,tikobin,tkb,tkb
ti-tiâu-kong,豬寮公,16,ti-tiâu-kong,ti1tiau5kong1,ti1tiau5kong1,titiaukong,titiaukong,ttk,ttk
ti-sái-thuh,豬屎托,16,ti-sái-thuh,ti1sai2thuh1,ti1sai2thuh1,tisaithuh,tisaithuh,tst,tst
ti-sái-ngeh,豬屎挾,16,ti-sái-ngeh,ti1sai2ngeh1,ti1sai2ngeh1,tisaingeh,tisaingeh,tsn,tsn
ti-sái-lâm,豬屎楠,16,ti-sái-lâm,ti1sai2lam5,ti1sai2lam5,tisailam,tisailam,tsl,tsl
ti-sái-nâ,豬屎籃,16,ti-sái-nâ,ti1sai2na5,ti1sai2na5,tisaina,tisaina,tsn,tsn
ti-sái-pê,豬屎耙,16,ti-sái-pê,ti1sai2pe5,ti1sai2pe5,tisaipe,tisaipe,tsp,tsp
ti-sái-tshài,豬屎菜,16,ti-sái-chhài,ti1sai2tshai3,ti1sai2chhai3,tisaitshai,tisaichhai,tst,tsc
ti-bú-lin,豬母乳,16,ti-bú-lin,ti1bu2lin1,ti1bu2lin1,tibulin,tibulin,tbl,tbl
ti-bú-ni,豬母奶,16,ti-bú-ni,ti1bu2ni1,ti1bu2ni1,tibuni,tibuni,tbn,tbn
ti-bú-tshîng,豬母松,16,ti-bú-chhêng,ti1bu2tshing5,ti1bu2chheng5,tibutshing,tibuchheng,tbt,tbc
ti-bú-tian,豬母癲,16,ti-bú-tian,ti1bu2tian1,ti1bu2tian1,tibutian,tibutian,tbt,tbt
ti-bú-bah,豬母肉,16,ti-bú-bah,ti1bu2bah1,ti1bu2bah1,tibubah,tibubah,tbb,tbb
ti-bú-tshài,豬母菜,16,ti-bú-chhài,ti1bu2tshai3,ti1bu2chhai3,tibutshai,tibuchhai,tbt,tbc
ti-lut-á,豬甪仔,16,ti-lut-á,ti1lut1a2,ti1lut1a2,tiluta,tiluta,tla,tla
ti-tsíng-á,豬種仔,16,ti-chéng-á,ti1tsing2a2,ti1cheng2a2,titsinga,tichenga,tta,tca
ti-láng-tsháu,豬籠草,16,ti-láng-chháu,ti1lang2tshau2,ti1lang2chhau2,tilangtshau,tilangchhau,tlt,tlc
ti-bah-pau,豬肉包,16,ti-bah-pau,ti1bah1pau1,ti1bah1pau1,tibahpau,tibahpau,tbp,tbp
ti-bah-kau,豬肉鉤,16,ti-bah-kau,ti1bah1kau1,ti1bah1kau1,tibahkau,tibahkau,tbk,tbk
ti-kuann-sik,豬肝色,16,ti-koaⁿ-sek,ti1kuann1sik1,ti1koann1sek1,tikuannsik,tikoannsek,tks,tks
ti-kha-lâm,豬腳楠,16,ti-kha-lâm,ti1kha1lam5,ti1kha1lam5,tikhalam,tikhalam,tkl,tkl
ti-tshài-tsháu,豬菜草,16,ti-chhài-chháu,ti1tshai3tshau2,ti1chhai3chhau2,titshaitshau,tichhaichhau,ttt,tcc
ti-huih-tháng,豬血桶,16,ti-huih-tháng,ti1huih1thang2,ti1huih1thang2,tihuihthang,tihuihthang,tht,tht
ti-thûn-á,豬豚仔,16,ti-thûn-á,ti1thun5a2,ti1thun5a2,tithuna,tithuna,tta,tta
ti-huàn-á,豬販仔,16,ti-hoàn-á,ti1huan3a2,ti1hoan3a2,tihuana,tihoana,tha,tha
ti-lak-soh,豬轆索,16,ti-lak-soh,ti1lak1soh1,ti1lak1soh1,tilaksoh,tilaksoh,tls,tls
ti-thâu-pîng,豬頭旁,16,ti-thâu-pêng,ti1thau5ping5,ti1thau5peng5,tithauping,tithaupeng,ttp,ttp
ti-thâu-phê,豬頭皮,16,ti-thâu-phê,ti1thau5phe5,ti1thau5phe5,tithauphe,tithauphe,ttp,ttp
ti-thâu-bīn,豬頭面,16,ti-thâu-bīn,ti1thau5bin7,ti1thau5bin7,tithaubin,tithaubin,ttb,ttb
pà-á-phê,豹仔皮,16,pà-á-phê,pa3a2phe5,pa3a2phe5,paaphe,paaphe,pap,pap
niau-á-bīn,貓仔面,16,niau-á-bīn,niau1a2bin7,niau1a2bin7,niauabin,niauabin,nab,nab
niau-á-tsia̍h,貓仔食,16,niau-á-chia̍h,niau1a2tsiah8,niau1a2chiah8,niauatsiah,niauachiah,nat,nac
bâ-jî-gán,貓兒眼,16,bâ-jî-gán,ba5ji5gan2,ba5ji5gan2,bajigan,bajigan,bjg,bjg
bâ-jî-tik,貓兒竹,16,bâ-jî-tek,ba5ji5tik1,ba5ji5tek1,bajitik,bajitek,bjt,bjt
mâu-jî-tik,貓兒竹,16,mâu-jî-tek,mau5ji5tik1,mau5ji5tek1,maujitik,maujitek,mjt,mjt
niau-kong-tshì,貓公刺,16,niau-kong-chhì,niau1kong1tshi3,niau1kong1chhi3,niaukongtshi,niaukongchhi,nkt,nkc
