hanzi,tl,frequency,poj,tl_num,poj_num
⺗,sim,50,sim,sim1,sim1
⺮,tik,50,tek,tik4,tek4
⺼,hi̍k,50,he̍k,hik8,hek8
⺼,jio̍k,50,jio̍k,jiok8,jiok8
⺼,lio̍k,50,lio̍k,liok8,liok8
⻍,thiok,50,thiok,thiok4,thiok4
⻍,tshiok,50,chhiok,tshiok4,chhiok4
⻏,ip,50,ip,ip4,ip4
㖢,tsîr,50,chîr,tsir5,chir5
㖢,tsû,50,chû,tsu5,chu5
㝹,liô,50,liô,lio5,lio5
㞐,kir,50,kir,kir1,kir1
㠁,tsherm,50,chherm,tsherm1,chherm1
㠁,tshim,50,chhim,tshim1,chhim1
㣺,sim,50,sim,sim1,sim1
㤉,gêr,50,gêr,ger5,ger5
㹑,sìr,50,sìr,sir3,sir3
㹑,sù,50,sù,su3,su3
䂜,pāng,50,pāng,pang7,pang7
䂜,pǎng,50,pǎng,pang6,pang6
䎣,sīr,50,sīr,sir7,sir7
䎣,sū,50,sū,su7,su7
䎣,sǐr,50,sǐr,sir6,sir6
䥑,be̍h,50,be̍h,beh8,beh8
䳄,tshir,50,chhir,tshir1,chhir1
䳄,tshu,50,chhu,tshu1,chhu1
䳄,tsir,50,chir,tsir1,chir1
䳄,tsu,50,chu,tsu1,chu1
一,tsi̍k,50,che̍k,tsik8,chek8
七,tshik,50,chhek,tshik4,chhek4
丄,sióng,50,sióng,siong2,siong2
丄,siāng,50,siāng,siang7,siang7
丄,siōng,50,siōng,siong7,siong7
丄,siǒng,50,siǒng,siong6,siong6
丄,tshiōnn,50,chhiōⁿ,tshionn7,chhionn7
丄,tshiūnn,50,chhiūⁿ,tshiunn7,chhiunn7
丄,tshiǔnn,50,chhiǔⁿ,tshiunn6,chhiunn6
丄,tsiōnn,50,chiōⁿ,tsionn7,chionn7
丄,tsiūnn,50,chiūⁿ,tsiunn7,chiunn7
丄,tsiǔnn,50,chiǔⁿ,tsiunn6,chiunn6
丅,hā,50,hā,ha7,ha7
丅,hē,50,hē,he7,he7
丅,hě,50,hě,he6,he6
丅,hǎ,50,hǎ,ha6,ha6
丅,khē,50,khē,khe7,khe7
丅,khě,50,khě,khe6,khe6
丅,ē,50,ē,e7,e7
丅,ě,50,ě,e6,e6
丈,tiǒng,50,tiǒng,tiong6,tiong6
丈,tňg,50,tňg,tng6,tng6
上,siǒng,50,siǒng,siong6,siong6
下,hě,50,hě,he6,he6
下,hǎ,50,hǎ,ha6,ha6
下,khē,50,khē,khe7,khe7
下,khě,50,khě,khe6,khe6
且,tshir,50,chhir,tshir1,chhir1
且,tshu,50,chhu,tshu1,chhu1
並,pǐng,50,pěng,ping6,peng6
丨,kún,50,kún,kun2,kun2
个,gê,50,gê,ge5,ge5
丶,tsú,50,chú,tsu2,chu2
丷,pat,50,pat,pat4,pat4
丼,tsénn,50,chéⁿ,tsenn2,chenn2
丼,tsínn,50,chíⁿ,tsinn2,chinn2
丼,tám,50,tám,tam2,tam2
丿,phiat,50,phiat,phiat4,phiat4
乁,î,50,î,i5,i5
乚,írn,50,írn,irn2,irn2
乚,ún,50,ún,un2,un2
也,iǎ,50,iǎ,ia6,ia6
也,ǎ,50,ǎ,a6,a6
乿,tǐ,50,tǐ,ti6,ti6
予,ír,50,ír,ir2,ir2
予,îr,50,îr,ir5,ir5
事,tsìr,50,chìr,tsir3,chir3
事,tsù,50,chù,tsu3,chu3
于,ir,50,ir,ir1,ir1
于,îr,50,îr,ir5,ir5
五,góo,50,gó͘,goo2,goo2
五,ngōo,50,ngō͘,ngoo7,ngoo7
亖,sìr,50,sìr,sir3,sir3
亖,sù,50,sù,su3,su3
亗,hè,50,hè,he3,he3
亗,hèr,50,hèr,her3,her3
亗,suè,50,sòe,sue3,soe3
亝,tsai,50,chai,tsai1,chai1
亝,tserê,50,chêre,tsere5,chere5
亝,tsir,50,chir,tsir1,chir1
亝,tsu,50,chu,tsu1,chu1
亝,tsuê,50,chôe,tsue5,choe5
亝,tsê,50,chê,tse5,che5
亠,thiô,50,thiô,thio5,thio5
亥,hǎi,50,hǎi,hai6,hai6
亻,jîn,50,jîn,jin5,jin5
亻,lîn,50,lîn,lin5,lin5
从,tsiông,50,chiông,tsiong5,chiong5
仔,tsir,50,chir,tsir1,chir1
仔,tsu,50,chu,tsu1,chu1
仔,tsír,50,chír,tsir2,chir2
仕,sīr,50,sīr,sir7,sir7
仕,sǐr,50,sǐr,sir6,sir6
仗,thiōng,50,thiōng,thiong7,thiong7
仗,thiǒng,50,thiǒng,thiong6,thiong6
仗,tiǒng,50,tiǒng,tiong6,tiong6
仟,tshainn,50,chhaiⁿ,tshainn1,chhainn1
仟,tshan,50,chhan,tshan1,chhan1
仟,tshirinn,50,chhiriⁿ,tshirinn1,chhirinn1
仟,tshuinn,50,chhuiⁿ,tshuinn1,chhuinn1
代,tēr,50,tēr,ter7,ter7
件,kiān,50,kiān,kian7,kian7
件,kiǎnn,50,kiǎⁿ,kiann6,kiann6
伃,îr,50,îr,ir5,ir5
伅,tūn,50,tūn,tun7,tun7
伅,tǔn,50,tǔn,tun6,tun6
伍,gōo,50,gō͘,goo7,goo7
伍,gǒo,50,gǒ͘,goo6,goo6
伎,kǐ,50,kǐ,ki6,ki6
伙,hér,50,hér,her2,her2
伢,gâ,50,gâ,ga5,ga5
伢,gê,50,gê,ge5,ge5
伫,tīr,50,tīr,tir7,tir7
伫,tū,50,tū,tu7,tu7
伫,tǐr,50,tǐr,tir6,tir6
伬,tshē,50,chhē,tshe7,chhe7
伬,tshě,50,chhě,tshe6,chhe6
伴,phuǎn,50,phoǎn,phuan6,phoan6
伷,tiū,50,tiū,tiu7,tiu7
伷,tiǔ,50,tiǔ,tiu6,tiu6
伹,tshir,50,chhir,tshir1,chhir1
伹,tshu,50,chhu,tshu1,chhu1
伺,sìr,50,sìr,sir3,sir3
伺,sù,50,sù,su3,su3
伺,sīr,50,sīr,sir7,sir7
伻,phinn,50,phiⁿ,phinn1,phinn1
似,sīr,50,sīr,sir7,sir7
似,sǐr,50,sǐr,sir6,sir6
佀,sīr,50,sīr,sir7,sir7
佀,sǐr,50,sǐr,sir6,sir6
佃,tirīnn,50,tīriⁿ,tirinn7,tirinn7
佃,tuīnn,50,tūiⁿ,tuinn7,tuinn7
佃,tāinn,50,tāiⁿ,tainn7,tainn7
但,tǎn,50,tǎn,tan6,tan6
佇,tír,50,tír,tir2,tir2
佇,tú,50,tú,tu2,tu2
佉,khir,50,khir,khir1,khir1
佌,tshír,50,chhír,tshir2,chhir2
低,kě,50,kě,ke6,ke6
余,îr,50,îr,ir5,ir5
佢,kīr,50,kīr,kir7,kir7
佢,kǐr,50,kǐr,kir6,kir6
佩,pē,50,pē,pe7,pe7
佩,pēr,50,pēr,per7,per7
佽,tshìr,50,chhìr,tshir3,chhir3
使,sìr,50,sìr,sir3,sir3
使,sír,50,sír,sir2,sir2
侍,sīr,50,sīr,sir7,sir7
供,kirínn,50,kíriⁿ,kirinn2,kirinn2
供,kuínn,50,kúiⁿ,kuinn2,kuinn2
供,káinn,50,káiⁿ,kainn2,kainn2
侞,jîr,50,jîr,jir5,jir5
侞,lîr,50,lîr,lir5,lir5
侞,lû,50,lû,lu5,lu5
侢,tsāi,50,chāi,tsai7,chai7
侢,tsǎi,50,chǎi,tsai6,chai6
侶,līr,50,līr,lir7,lir7
侶,lǐr,50,lǐr,lir6,lir6
俆,sir,50,sir,sir1,sir1
俆,su,50,su,su1,su1
俆,sîr,50,sîr,sir5,sir5
俔,hiān,50,hiān,hian7,hian7
俔,hiǎn,50,hiǎn,hian6,hian6
俔,kiàn,50,kiàn,kian3,kian3
俟,sīr,50,sīr,sir7,sir7
俟,sǐr,50,sǐr,sir6,sir6
俥,kir,50,kir,kir1,kir1
俬,sir,50,sir,sir1,sir1
俬,su,50,su,su1,su1
俴,tsiān,50,chiān,tsian7,chian7
俴,tsiǎn,50,chiǎn,tsian6,chian6
俽,herm,50,herm,herm1,herm1
倃,kiǔ,50,kiǔ,kiu6,kiu6
倍,puě,50,pǒe,pue6,poe6
倖,hǐng,50,hěng,hing6,heng6
倖,sǐng,50,sěng,sing6,seng6
倨,kìr,50,kìr,kir3,kir3
倪,gerê,50,gêre,gere5,gere5
倭,er,50,er,er1,er1
倱,hǔn,50,hǔn,hun6,hun6
倳,tsìr,50,chìr,tsir3,chir3
倽,siáng,50,siáng,siang2,siang2
倽,siâng,50,siâng,siang5,siang5
偈,kì,50,kì,ki3,ki3
偈,kē,50,kē,ke7,ke7
偈,kī,50,kī,ki7,ki7
偌,luǎ,50,lǒa,lua6,loa6
偒,tōng,50,tōng,tong7,tong7
偒,tǒng,50,tǒng,tong6,tong6
偡,tām,50,tām,tam7,tam7
偡,tǎm,50,tǎm,tam6,tam6
偦,sir,50,sir,sir1,sir1
偦,su,50,su,su1,su1
偦,sír,50,sír,sir2,sir2
偦,sú,50,sú,su2,su2
偨,tshir,50,chhir,tshir1,chhir1
偨,tshu,50,chhu,tshu1,chhu1
偩,hǔ,50,hǔ,hu6,hu6
偫,tǐ,50,tǐ,ti6,ti6
偲,sir,50,sir,sir1,sir1
傂,tī,50,tī,ti7,ti7
傂,tǐ,50,tǐ,ti6,ti6
傐,hō,50,hō,ho7,ho7
傐,hǒ,50,hǒ,ho6,ho6
債,tseh,50,cheh,tseh4,cheh4
債,tserh,50,cherh,tserh4,cherh4
債,tsèr,50,chèr,tser3,cher3
僎,tsuǎn,50,choǎn,tsuan6,choan6
像,siǒng,50,siǒng,siong6,siong6
像,tshiǔnn,50,chhiǔⁿ,tshiunn6,chhiunn6
僐,siān,50,siān,sian7,sian7
僐,siǎn,50,siǎn,sian6,sian6
僩,hān,50,hān,han7,han7
僩,hǎn,50,hǎn,han6,han6
僿,sìr,50,sìr,sir3,sir3
僿,sù,50,sù,su3,su3
儂,lâng,50,lâng,lang5,lang5
儘,tsǐn,50,chǐn,tsin6,chin6
儡,lér,50,lér,ler2,ler2
儢,līr,50,līr,lir7,lir7
儢,lǐr,50,lǐr,lir6,lir6
儩,sìr,50,sìr,sir3,sir3
儩,sù,50,sù,su3,su3
儲,thír,50,thír,thir2,thir2
儲,thîr,50,thîr,thir5,thir5
儲,thú,50,thú,thu2,thu2
儿,lîn,50,lîn,lin5,lin5
允,írn,50,írn,irn2,irn2
兆,tiǎu,50,tiǎu,tiau6,tiau6
兆,tiǒ,50,tiǒ,tio6,tio6
先,sainn,50,saiⁿ,sainn1,sainn1
先,sirinn,50,siriⁿ,sirinn1,sirinn1
先,suinn,50,suiⁿ,suinn1,suinn1
兕,sīr,50,sīr,sir7,sir7
兕,sǐr,50,sǐr,sir6,sir6
典,tirínn,50,tíriⁿ,tirinn2,tirinn2
典,tuínn,50,túiⁿ,tuinn2,tuinn2
冑,tiǔ,50,tiǔ,tiu6,tiu6
凥,kir,50,kir,kir1,kir1
刂,to,50,to,to1,to1
切,tshereh,50,chhereh,tshereh4,chhereh4
切,tshueh,50,chhoeh,tshueh4,chhoeh4
刞,tshìr,50,chhìr,tshir3,chhir3
刞,tshù,50,chhù,tshu3,chhu3
刷,seh,50,seh,seh4,seh4
刷,serh,50,serh,serh4,serh4
前,tsirînn,50,chîriⁿ,tsirinn5,chirinn5
前,tsuînn,50,chûiⁿ,tsuinn5,chuinn5
剚,tsìr,50,chìr,tsir3,chir3
剾,there,50,there,there1,there1
劃,ere̍h,50,e̍reh,ereh8,ereh8
劤,kìrn,50,kìrn,kirn3,kirn3
劤,kùn,50,kùn,kun3,kun3
努,lōo,50,lō͘,loo7,loo7
努,lǒo,50,lǒ͘,loo6,loo6
劯,tsir,50,chir,tsir1,chir1
劯,tsu,50,chu,tsu1,chu1
勏,piō,50,piō,pio7,pio7
勏,piǒ,50,piǒ,pio6,pio6
動,tǎng,50,tǎng,tang6,tang6
勥,kiōng,50,kiōng,kiong7,kiong7
勥,kiǒng,50,kiǒng,kiong6,kiong6
勭,tông,50,tông,tong5,tong5
勭,tōng,50,tōng,tong7,tong7
勭,tǒng,50,tǒng,tong6,tong6
勮,kīr,50,kīr,kir7,kir7
勮,kū,50,kū,ku7,ku7
勴,līr,50,līr,lir7,lir7
匷,kîr,50,kîr,kir5,kir5
匷,kû,50,kû,ku5,ku5
匸,hē,50,hē,he7,he7
匸,hě,50,hě,he6,he6
千,tshainn,50,chhaiⁿ,tshainn1,chhainn1
千,tshan,50,chhan,tshan1,chhan1
千,tshirinn,50,chhiriⁿ,tshirinn1,chhirinn1
千,tshuinn,50,chhuiⁿ,tshuinn1,chhuinn1
午,ngió,50,ngió,ngio2,ngio2
卍,bān,50,bān,ban7,ban7
即,tsit,50,chit,tsit4,chit4
厚,hiǒ,50,hiǒ,hio6,hio6
厵,guân,50,goân,guan5,goan5
厶,sir,50,sir,sir1,sir1
厺,khìr,50,khìr,khir3,khir3
反,pirínn,50,píriⁿ,pirinn2,pirinn2
叒,lio̍k,50,lio̍k,liok8,liok8
叓,sīr,50,sīr,sir7,sir7
叓,sū,50,sū,su7,su7
受,siǔ,50,siǔ,siu6,siu6
叙,sīr,50,sīr,sir7,sir7
叙,sū,50,sū,su7,su7
叙,sǐr,50,sǐr,sir6,sir6
古,kió,50,kió,kio2,kio2
史,sír,50,sír,sir2,sir2
司,sir,50,sir,sir1,sir1
吇,tsír,50,chír,tsir2,chir2
吇,tsú,50,chú,tsu2,chu2
后,hiǒ,50,hiǒ,hio6,hio6
否,hió,50,hió,hio2,hio2
吪,êr,50,êr,er5,er5
听,gírn,50,gírn,girn2,girn2
听,gún,50,gún,gun2,gun2
吮,sūn,50,sūn,sun7,sun7
吮,sǔn,50,sǔn,sun6,sun6
呂,līr,50,līr,lir7,lir7
呂,lǐr,50,lǐr,lir6,lir6
呃,erh,50,erh,erh4,erh4
呃,e̍rh,50,e̍rh,erh8,erh8
呃,irh,50,irh,irh4,irh4
呃,èr,50,èr,er3,er3
呰,tsír,50,chír,tsir2,chir2
呲,tsîr,50,chîr,tsir5,chir5
呲,tsû,50,chû,tsu5,chu5
呼,kher,50,kher,kher1,kher1
呿,khir,50,khir,khir1,khir1
咀,tsīr,50,chīr,tsir7,chir7
咀,tsū,50,chū,tsu7,chu7
咀,tsǐr,50,chǐr,tsir6,chir6
咊,hê,50,hê,he5,he5
咊,hêr,50,hêr,her5,her5
咊,hôo,50,hô͘,hoo5,hoo5
咊,hōo,50,hō͘,hoo7,hoo7
和,hêr,50,hêr,her5,her5
咎,kiǔ,50,kiǔ,kiu6,kiu6
咧,eh,50,eh,eh4,eh4
咧,lerh,50,lerh,lerh4,lerh4
咧,lirh,50,lirh,lirh4,lirh4
咧,terh,50,terh,terh4,terh4
咨,tsir,50,chir,tsir1,chir1
哯,hiǎn,50,hiǎn,hian6,hian6
哽,ke̍h,50,ke̍h,keh8,keh8
唄,pāi,50,pāi,pai7,pai7
唪,hōng,50,hōng,hong7,hong7
唪,hǒng,50,hǒng,hong6,hong6
唫,kīm,50,kīm,kim7,kim7
唫,kǐm,50,kǐm,kim6,kim6
唵,ám,50,ám,am2,am2
唹,ir,50,ir,ir1,ir1
唹,u,50,u,u1,u1
唼,sap,50,sap,sap4,sap4
啊,iah,50,iah,iah4,iah4
啖,tǎm,50,tǎm,tam6,tam6
啗,tǎm,50,tǎm,tam6,tam6
啙,tsír,50,chír,tsir2,chir2
啙,tsú,50,chú,tsu2,chu2
啜,tsheh,50,chheh,tsheh4,chheh4
啜,tshereh,50,chhereh,tshereh4,chhereh4
啜,tsherh,50,chherh,tsherh4,chherh4
啜,tshn̍gh,50,chhn̍gh,tshngh8,chhngh8
啜,tshueh,50,chhoeh,tshueh4,chhoeh4
啿,tām,50,tām,tam7,tam7
啿,tǎm,50,tǎm,tam6,tam6
善,siǎn,50,siǎn,sian6,sian6
喏,hiā,50,hiā,hia7,hia7
喏,hiǎ,50,hiǎ,hia6,hia6
喏,liá,50,liá,lia2,lia2
單,siǎn,50,siǎn,sian6,sian6
嗔,tshin,50,chhin,tshin1,chhin1
嗞,tsir,50,chir,tsir1,chir1
嗞,tsu,50,chu,tsu1,chu1
嗣,sīr,50,sīr,sir7,sir7
嗲,terh,50,terh,terh4,terh4
嗲,te̍rh,50,te̍rh,terh8,terh8
嘙,pô,50,pô,po5,po5
嘛,mǎ,50,mǎ,ma6,ma6
嘟,tu̍h,50,tu̍h,tuh8,tuh8
嘾,tām,50,tām,tam7,tam7
嘾,tǎm,50,tǎm,tam6,tam6
噉,tām,50,tām,tam7,tam7
噉,tǎm,50,tǎm,tam6,tam6
噓,hir,50,hir,hir1,hir1
噓,sir,50,sir,sir1,sir1
噓,sīr,50,sīr,sir7,sir7
嚩,po̍k,50,po̍k,pok8,pok8
嚽,tsheh,50,chheh,tsheh4,chheh4
嚽,tshereh,50,chhereh,tshereh4,chhereh4
嚽,tsherh,50,chherh,tsherh4,chherh4
嚽,tshueh,50,chhoeh,tshueh4,chhoeh4
囮,bêr,50,bêr,ber5,ber5
圁,gîrn,50,gîrn,girn5,girn5
圁,gûn,50,gûn,gun5,gun5
圄,gír,50,gír,gir2,gir2
圉,gír,50,gír,gir2,gir2
圉,gīr,50,gīr,gir7,gir7
圉,gū,50,gū,gu7,gu7
土,thió,50,thió,thio2,thio2
圩,hir,50,hir,hir1,hir1
圩,hu,50,hu,hu1,hu1
圩,îr,50,îr,ir5,ir5
圩,û,50,û,u5,u5
圵,tōng,50,tōng,tong7,tong7
圵,tǒng,50,tǒng,tong6,tong6
圻,gîrn,50,gîrn,girn5,girn5
圻,gûn,50,gûn,gun5,gun5
坋,hūn,50,hūn,hun7,hun7
坋,hǔn,50,hǔn,hun6,hun6
坐,tsǒo,50,chǒ͘,tsoo6,choo6
坥,tshir,50,chhir,tshir1,chhir1
坥,tshu,50,chhu,tshu1,chhu1
坯,pher,50,pher,pher1,pher1
坾,tīr,50,tīr,tir7,tir7
坾,tū,50,tū,tu7,tu7
坾,tǐr,50,tǐr,tir6,tir6
垁,tī,50,tī,ti7,ti7
垁,tǐ,50,tǐ,ti6,ti6
垂,sêr,50,sêr,ser5,ser5
垎,keh,50,keh,keh4,keh4
垐,tsîr,50,chîr,tsir5,chir5
垐,tsû,50,chû,tsu5,chu5
垕,hiō,50,hiō,hio7,hio7
垕,hiǒ,50,hiǒ,hio6,hio6
垗,tiǎu,50,tiǎu,tiau6,tiau6
垠,gîrn,50,gîrn,girn5,girn5
垷,hiǎn,50,hiǎn,hian6,hian6
垻,pè,50,pè,pe3,pe3
垻,pèr,50,pèr,per3,per3
垿,sīr,50,sīr,sir7,sir7
垿,sū,50,sū,su7,su7
垿,sǐr,50,sǐr,sir6,sir6
埍,hiān,50,hiān,hian7,hian7
埍,hiǎn,50,hiǎn,hian6,hian6
埤,pī,50,pī,pi7,pi7
埤,pǐ,50,pǐ,pi6,pi6
埭,tēr,50,tēr,ter7,ter7
埵,tóo,50,tó͘,too2,too2
培,piō,50,piō,pio7,pio7
培,piǒ,50,piǒ,pio6,pio6
培,pē,50,pē,pe7,pe7
培,pēr,50,pēr,per7,per7
培,pěr,50,pěr,per6,per6
基,kere,50,kere,kere1,kere1
基,kue,50,koe,kue1,koe1
堇,khîrn,50,khîrn,khirn5,khirn5
堇,khûn,50,khûn,khun5,khun5
堛,phe̍h,50,phe̍h,pheh8,pheh8
堛,phe̍rh,50,phe̍rh,pherh8,pherh8
堝,e,50,e,e1,e1
堝,er,50,er,er1,er1
堲,tsîr,50,chîr,tsir5,chir5
堲,tsû,50,chû,tsu5,chu5
塣,tīng,50,tēng,ting7,teng7
塣,tǐng,50,těng,ting6,teng6
墐,khîrn,50,khîrn,khirn5,khirn5
墐,khûn,50,khûn,khun5,khun5
墓,biō,50,biō,bio7,bio7
墜,sē,50,sē,se7,se7
墜,sēr,50,sēr,ser7,ser7
墟,hir,50,hir,hir1,hir1
墠,siǎn,50,siǎn,sian6,sian6
墡,siān,50,siān,sian7,sian7
墡,siǎn,50,siǎn,sian6,sian6
墮,tōo,50,tō͘,too7,too7
墮,tǒo,50,tǒ͘,too6,too6
墯,tōo,50,tō͘,too7,too7
墯,tǒo,50,tǒ͘,too6,too6
墾,khírn,50,khírn,khirn2,khirn2
壉,kīr,50,kīr,kir7,kir7
壉,kū,50,kū,ku7,ku7
壏,hām,50,hām,ham7,ham7
壏,hǎm,50,hǎm,ham6,ham6
壙,khǹg,50,khǹg,khng3,khng3
壝,uǐ,50,ǔi,ui6,ui6
壩,pèr,50,pèr,per3,per3
士,sīr,50,sīr,sir7,sir7
士,sǐr,50,sǐr,sir6,sir6
壯,tshuàng,50,chhoàng,tshuang3,chhoang3
夂,tí,50,tí,ti2,ti2
夊,sui,50,sui,sui1,sui1
夥,hér,50,hér,her2,her2
央,irinn,50,iriⁿ,irinn1,irinn1
央,uinn,50,uiⁿ,uinn1,uinn1
夯,hang,50,hang,hang1,hang1
夯,pūn,50,pūn,pun7,pun7
夯,pǔn,50,pǔn,pun6,pun6
夰,hō,50,hō,ho7,ho7
夰,hǒ,50,hǒ,ho6,ho6
夾,ngereh,50,ngereh,ngereh4,ngereh4
奆,kuān,50,koān,kuan7,koan7
奆,kuǎn,50,koǎn,kuan6,koan6
奉,hǒng,50,hǒng,hong6,hong6
奘,tsǒng,50,chǒng,tsong6,chong6
奪,te̍h,50,te̍h,teh8,teh8
奪,te̍rh,50,te̍rh,terh8,terh8
如,jîr,50,jîr,jir5,jir5
如,lîr,50,lîr,lir5,lir5
妌,tsīng,50,chēng,tsing7,cheng7
妌,tsǐng,50,chěng,tsing6,cheng6
妓,kǐ,50,kǐ,ki6,ki6
妡,herm,50,herm,herm1,herm1
妤,îr,50,îr,ir5,ir5
妳,ní,50,ní,ni2,ni2
妻,tshere,50,chhere,tshere1,chhere1
妻,tshie,50,chhie,tshie1,chhie1
姒,sīr,50,sīr,sir7,sir7
姒,sǐr,50,sǐr,sir6,sir6
姕,tsir,50,chir,tsir1,chir1
姕,tsu,50,chu,tsu1,chu1
姖,kīr,50,kīr,kir7,kir7
姖,kū,50,kū,ku7,ku7
姖,kǐr,50,kǐr,kir6,kir6
姛,tǒng,50,tǒng,tong6,tong6
姿,tsir,50,chir,tsir1,chir1
娊,hiān,50,hiān,hian7,hian7
娊,hiǎn,50,hiǎn,hian6,hian6
婄,piō,50,piō,pio7,pio7
婄,piǒ,50,piǒ,pio6,pio6
婞,hǐng,50,hěng,hing6,heng6
婢,pǐ,50,pǐ,pi6,pi6
婫,hūn,50,hūn,hun7,hun7
婫,hǔn,50,hǔn,hun6,hun6
婮,kir,50,kir,kir1,kir1
婮,ku,50,ku,ku1,ku1
婸,tǒng,50,tǒng,tong6,tong6
媍,hǔ,50,hǔ,hu6,hu6
媍,pū,50,pū,pu7,pu7
媍,pǔ,50,pǔ,pu6,pu6
媑,tiōng,50,tiōng,tiong7,tiong7
媑,tiǒng,50,tiǒng,tiong6,tiong6
媠,tōo,50,tō͘,too7,too7
媠,tǒo,50,tǒ͘,too6,too6
媤,sir,50,sir,sir1,sir1
媤,su,50,su,su1,su1
嫖,phe̍h,50,phe̍h,pheh8,pheh8
嫖,phe̍rh,50,phe̍rh,pherh8,pherh8
嫷,tōo,50,tō͘,too7,too7
嫷,tǒo,50,tǒ͘,too6,too6
嬜,herm,50,herm,herm1,herm1
嬜,him,50,him,him1,him1
嬤,móo,50,mó͘,moo2,moo2
嬧,tsīn,50,chīn,tsin7,chin7
嬧,tsǐn,50,chǐn,tsin6,chin6
嬨,tsîr,50,chîr,tsir5,chir5
嬩,îr,50,îr,ir5,ir5
嬩,û,50,û,u5,u5
孃,niâ,50,niâ,nia5,nia5
孃,niû,50,niû,niu5,niu5
孖,tsir,50,chir,tsir1,chir1
字,tsīr,50,chīr,tsir7,chir7
孜,tsir,50,chir,tsir1,chir1
孳,tsir,50,chir,tsir1,chir1
孶,tsir,50,chir,tsir1,chir1
孶,tsu,50,chu,tsu1,chu1
宁,tīr,50,tīr,tir7,tir7
宁,tū,50,tū,tu7,tu7
宁,tǐr,50,tǐr,tir6,tir6
宙,tiǔ,50,tiǔ,tiu6,tiu6
尹,írn,50,írn,irn2,irn2
尺,tshē,50,chhē,tshe7,chhe7
尺,tshě,50,chhě,tshe6,chhe6
屢,lír,50,lír,lir2,lir2
屮,thiat,50,thiat,thiat4,thiat4
岠,kīr,50,kīr,kir7,kir7
岠,kǐr,50,kǐr,kir6,kir6
岨,tshir,50,chhir,tshir1,chhir1
岨,tshu,50,chhu,tshu1,chhu1
岨,tsīr,50,chīr,tsir7,chir7
岨,tsū,50,chū,tsu7,chu7
岨,tsǐr,50,chǐr,tsir6,chir6
岵,hǒo,50,hǒ͘,hoo6,hoo6
峊,hū,50,hū,hu7,hu7
峊,hǔ,50,hǔ,hu6,hu6
峎,gírn,50,gírn,girn2,girn2
峎,gún,50,gún,gun2,gun2
峙,tī,50,tī,ti7,ti7
峙,tǐ,50,tǐ,ti6,ti6
峴,hiān,50,hiān,hian7,hian7
峴,hiǎn,50,hiǎn,hian6,hian6
峾,gîrn,50,gîrn,girn5,girn5
峾,gûn,50,gûn,gun5,gun5
峿,gír,50,gír,gir2,gir2
峿,gú,50,gú,gu2,gu2
崌,kir,50,kir,kir1,kir1
崵,tǒng,50,tǒng,tong6,tong6
崻,tī,50,tī,ti7,ti7
崻,tǐ,50,tǐ,ti6,ti6
嵀,tsū,50,chū,tsu7,chu7
嵀,tsǔ,50,chǔ,tsu6,chu6
嵈,uān,50,oān,uan7,oan7
嵈,uǎn,50,oǎn,uan6,oan6
嵗,hè,50,hè,he3,he3
嵗,hèr,50,hèr,her3,her3
嵗,suè,50,sòe,sue3,soe3
嵣,tōng,50,tōng,tong7,tong7
嵣,tǒng,50,tǒng,tong6,tong6
嵫,tsir,50,chir,tsir1,chir1
嵯,tshir,50,chhir,tshir1,chhir1
嵳,tshir,50,chhir,tshir1,chhir1
嵾,tsherm,50,chherm,tsherm1,chherm1
嵾,tshim,50,chhim,tshim1,chhim1
嶜,tserm,50,cherm,tserm1,cherm1
嶜,tsim,50,chim,tsim1,chim1
嶞,tōo,50,tō͘,too7,too7
嶞,tǒo,50,tǒ͘,too6,too6
嶰,hǎi,50,hǎi,hai6,hai6
嶵,tsuē,50,chōe,tsue7,choe7
嶵,tsuě,50,chǒe,tsue6,choe6
巨,kīr,50,kīr,kir7,kir7
巨,kǐr,50,kǐr,kir6,kir6
差,tshir,50,chhir,tshir1,chhir1
差,tshu,50,chhu,tshu1,chhu1
巳,sīr,50,sīr,sir7,sir7
巳,sǐr,50,sǐr,sir6,sir6
市,tshǐ,50,chhǐ,tshi6,chhi6
布,piò,50,piò,pio3,pio3
帍,hōo,50,hō͘,hoo7,hoo7
帍,hǒo,50,hǒ͘,hoo6,hoo6
帤,jîr,50,jîr,jir5,jir5
帤,lîr,50,lîr,lir5,lir5
帤,lû,50,lû,lu5,lu5
幌,hōng,50,hōng,hong7,hong7
幌,hǒng,50,hǒng,hong6,hong6
幓,serm,50,serm,serm1,serm1
幓,sim,50,sim,sim1,sim1
幸,hǐng,50,hěng,hing6,heng6
庉,tūn,50,tūn,tun7,tun7
庉,tǔn,50,tǔn,tun6,tun6
序,sīr,50,sīr,sir7,sir7
序,sǐ,50,sǐ,si6,si6
序,sǐr,50,sǐr,sir6,sir6
底,tīr,50,tīr,tir7,tir7
底,tǐ,50,tǐ,ti6,ti6
底,tǐr,50,tǐr,tir6,tir6
店,tirìnn,50,tìriⁿ,tirinn3,tirinn3
店,tuìnn,50,tùiⁿ,tuinn3,tuinn3
店,tàinn,50,tàiⁿ,tainn3,tainn3
庤,tǐ,50,tǐ,ti6,ti6
座,tsǒ,50,chǒ,tso6,cho6
座,tsǒo,50,chǒ͘,tsoo6,choo6
庶,sìr,50,sìr,sir3,sir3
