tl,hanzi
io̍h-tuann,藥單
io̍h-kio̍k,藥局
io̍h-su,藥師
io̍h-tshiúnn,藥廠
io̍h-pâng,藥房
io̍h-hāu,藥效
io̍h-hng,藥方
io̍h-tsâi,藥材
io̍h-tû,藥櫥
io̍h-tsuí,藥水
io̍h-tsuí-pòo,藥水布
io̍h-sué,藥洗
io̍h-sé,藥洗
io̍h-tse,藥渣
io̍h-phìnn,藥片
io̍h-bu̍t,藥物
io̍h-hún,藥粉
io̍h-phoh,藥粕
io̍h-ko,藥膏
io̍h-tê,藥茶
io̍h-tsháu,藥草
io̍h-tsiú,藥酒
io̍h-kóo-á,藥鈷仔
io̍h-thâu,藥頭
io̍h-thâu-á,藥頭仔
io̍h-piánn,藥餅
môo,藦
piáu,藨
huan,藩
phuan,藩
sóo,藪
tuê,藬
kiông,藭
li̍k,藶
tsu,藷
ái,藹
līn,藺
tsó,藻
nāi,藾
hok,藿
thok,蘀
kî,蘄
hîng,蘅
lôo,蘆
lôo-tsiu,蘆洲
lôo-tsiu-khu,蘆洲區
lôo-tik,蘆竹
lôo-tik-khu,蘆竹區
lôo-tik-tshù,蘆竹厝
lôo-sún,蘆筍
lôo-huē,蘆薈
lôo-tîn,蘆藤
lôo-sué,蘆黍
lôo-sé,蘆黍
soo,蘇
soo-ò,蘇澳
soo-ò-sin-tsām,蘇澳新站
soo-ò-káng,蘇澳港
soo-ò-tìn,蘇澳鎮
soo-tân,蘇陳
tuê,蘈
bông,蘉
ùn,蘊
phông,蘋
pîn,蘋
phîng-kó,蘋果
phông-kó,蘋果
phông-kór,蘋果
phông-kó-suāinn,蘋果檨
môo,蘑
môo-koo,蘑菇
gia̍t,蘖
jiông,蘘
sián,蘚
liám,蘝
liâm,蘝
liám,蘞
liâm,蘞
tshiông,蘠
ing,蘡
liông,蘢
lóng,蘢
lông,蘢
pô,蘤
uí,蘤
kî,蘧
kû,蘧
kù,蘧
iâu,蘨
iû,蘨
huân,蘩
bî,蘪
lân,蘭
liân,蘭
lân-sū-hiong,蘭嶼鄉
lân-hue,蘭花
lân-iâng-khe,蘭陽溪
lân-iông-khe,蘭陽溪
luí,蘲
luî,蘲
guī,蘶
tsàm,蘸
huâi,蘹
lî,蘺
bî,蘼
luí,蘽
lô,蘿
luí,虆
luî,虆
hoo,虍
hóo,虎
hu,虎
hóo-tsínn-bi̍t,虎井蜜
hóo-kháu,虎口
hóo-kháu-tshuì,虎口喙
hóo-kháu-mn̂g,虎口門
hóo-kā-ti,虎咬豬
hóo-kā-tu,虎咬豬
hóo-koo-pô,虎姑婆
hóo-bué-tìn,虎尾鎮
hóo-phuê,虎皮
hóo-phê,虎皮
hóo-pà-bú,虎豹母
hóo-thâu-ngeh-á,虎頭夾仔
hóo-thâu-suann,虎頭山
hóo-thâu-kam,虎頭柑
hóo-thâu-phang,虎頭蜂
hóo-kut-tsiú,虎骨酒
hóo-tshiu,虎鬚
hóo-phīnn-sai,虎鼻師
gia̍k,虐
gio̍k,虐
gi̍k,虐
gio̍h,虐
gi̍k-thāi,虐待
tuê,虒
hau,虓
khiân,虔
khiân-sîng,虔誠
tshì,處
tshìr,處
tshí,處
tshù,處
tshú,處
tshú-hūn,處份
tshú-kíng,處境
tshú-lí,處女
tshú-lú,處女
tshú-hng,處方
tshù-sú,處暑
tshú-lí,處理
tshú-tì,處置
tshú-hua̍t,處罰
tshù-tiúnn,處長
hoo,虖
ho̍k,虙
hū,虙
hi,虛
hu,虛
hi-jio̍k,虛弱
hi-lio̍k,虛弱
hi-gí,虛擬
hi-kòo,虛構
hi-hué,虛火
hi-hé,虛火
hi-lám,虛荏
hi-hua,虛華
hi-sin-lám-tué,虛身荏底
hi-sin-lám-té,虛身荏底
lóo,虜
gî,虞
gû,虞
hō,號
hōo,號
hōr,號
hǒ,號
lō,號
hō-līng,號令
hō-tsuè,號做
hō-tsò,號做
hō-tiàu,號召
hō-miâ,號名
hō-guā,號外
hō-bé,號碼
hō-thâu,號頭
khik,虢
pō,虣
tsiàn,虥
tsiàn,虦
khui,虧
khui-sim,虧心
khui-sún,虧損
khui-sńg,虧損
khui-khiàm,虧欠
khui-khong,虧空
hik,虩
khik,虩
sik,虩
huí,虫
thiông,虫
khiû,虬
kiu,虬
kiû,虬
khiû,虯
kiû,虯
khiû-khiām,虯儉
khiû-khiǎm,虯儉
khiû-mn̂g,虯毛
khiû-moo,虯毛
khiû-môo,虯毛
khiû-khiû,虯虯
ting,虰
sat,虱
sik,虱
sat-ba̍k,虱目
sat-ba̍k-á-hîr,虱目仔魚
sat-ba̍k-hî,虱目魚
sat-ba̍k-hîr,虱目魚
sat-ba̍k-hû,虱目魚
ioh,虳
tô,虵
hông,虹
khīng,虹
khǐng,虹
huí,虺
khuí,虺
kik,虼
ka,虼
ka-tsáu,虼蚤
ka-tsua̍h,虼蚻
ka-tsuā,虼蚻
pa,蚆
pha,蚆
tshik,蚇
bûn,蚊
báng-sut,蚊蟀
juē,蚋
luē,蚋
pāng,蚌
pî,蚍
ua̍t,蚎
kî,蚑
kún,蚓
ín,蚓
thián,蚕
tshâm,蚕
guân,蚖
kuat,蚗
kî,蚚
tshì,蚝
kang,蚣
kong,蚣
tsáu,蚤
tsó,蚤
tsóo,蚤
kài,蚧
hû,蚨
tshi,蚩
tóo,蚪
khiu,蚯
iû,蚰
tsik,蚱
tsā,蚱
tî,蚳
hô,蚵
ô,蚵
ôr,蚵
ô-á,蚵仔
ôr-á,蚵仔
ô-á-tsian,蚵仔煎
ô-á-mī-suànn,蚵仔麵線
ô-te,蚵炱
ham,蚶
ham-á,蚶仔
li̍k,蚸
hū,蚹
jiám,蚺
tsat,蚻
tsua̍h,蚻
phî,蚽
phó,蚾
pò,蚾
hiân,蚿
tsiù,蛀
tsù,蛀
tsiù-khut-á,蛀窟仔
tsiù-thâng,蛀蟲
tsiù-phīnn,蛀鼻
tsiù-khí,蛀齒
tsiù-ku,蛀龜
tsiù-ku-á,蛀龜仔
píng,蛃
koo,蛄
tsiam,蛅
tshi,蛆
tshir,蛆
tshu,蛆
tsi,蛆
tsu,蛆
siâ,蛇
tsuâ,蛇
tsuâ-kue,蛇瓜
thiat,蛈
tia̍t,蛈
lîng,蛉
tàn,蛋
tān,蛋
tuann,蛋
koo,蛌
khiok,蛐
bôo,蛑
kik,蛒
tshì,蛓
tshù,蛓
huê,蛔
huê,蛕
iông,蛘
ua,蛙
tsu,蛛
tu,蛛
khuat,蛞
kuat,蛞
kau,蛟
kau-liông,蛟龍
khiat,蛣
kiat,蛣
kiat-le,蛣蛚
kap,蛤
kap-á,蛤仔
kap-á-siû,蛤仔泅
kap-á-lān,蛤仔難
kap-kuainn-á,蛤胿仔
khiông,蛩
kiông,蛩
kiông,蛬
tia̍t,蛭
tsit,蛭
bân,蛮
hing,蛵
kiû,蛷
sau,蛸
siau,蛸
ióng,蛹
kiap,蛺
thuè,蛻
thuì,蛻
gô,蛾
ngôo,蛾
ia̍h,蛾
ia̍h-á,蛾仔
sio̍k,蜀
hong,蜂
phang,蜂
phang-á-phàu,蜂仔炮
phang-siū,蜂岫
phang-bi̍t,蜂蜜
phang-hê,蜂蝦
sīn,蜃
hú,蜅
poo,蜅
hián,蜆
suat,蜇
tsiat,蜇
gôo,蜈
ngôo,蜈
giâ,蜈
giâ-kang,蜈蚣
gôo-khî,蜈蜞
môo-khî,蜈蜞
ngôo-khî,蜈蜞
ngôo-khî-ting,蜈蜞釘
hôo,蜉
lâ,蜊
lî,蜊
lâ-á,蜊仔
lâi--á,蜊仔
lâi-á,蜊仔
liông,蜋
lông,蜋
pē,蜌
sî,蜍
sû,蜍
tsî,蜍
tsû,蜍
iân,蜎
kuan,蜎
iú,蜏
kiap,蜐
tān,蜑
tîng,蜒
iân,蜓
thíng,蜓
tiān,蜔
ti,蜘
ti-tu,蜘蛛
ti-tu-bāng,蜘蛛網
hui,蜚
huí,蜚
bi̍t,蜜
bi̍t-gua̍t,蜜月
bi̍t-tsian,蜜餞
kî,蜝
khî,蜞
kî,蜞
iok,蜟
khûn,蜠
tshiok,蜡
bíng,蜢
bīng,蜢
meh,蜢
khiong,蜣
sik,蜥
suat,蜥
lē,蜧
tia̍p,蜨
tsiat,蜨
tiâu,蜩
khun,蜫
hi̍k,蜮
huí,蜰
huî,蜰
uí,蜲
i̍k,蜴
sik,蜴
kuân,蜷
khûn,蜷
juē,蜹
gê,蜺
tshing,蜻
tsing,蜻
kó,蜾
uan,蜿
uán,蜿
tòng,蝀
tuat,蝃
tè,蝃
kho,蝌
tsik,蝍
giat,蝎
hat,蝎
biân,蝒
bīn,蝒
bīn-thâng,蝒蟲
būn-thâng,蝒蟲
bǔn-thâng,蝒蟲
gūn-thâng,蝒蟲
jû,蝓
si̍h,蝕
si̍k,蝕
sit,蝕
sit-ji̍t,蝕日
sit-li̍t,蝕日
sit-ge̍h,蝕月
sit-ge̍rh,蝕月
sit-gue̍h,蝕月
sit-guē,蝕月
sit-gēr,蝕月
si̍h-pún,蝕本
si̍h-pńg,蝕本
sī-pún,蝕本
si̍h-tāng,蝕重
hông,蝗
ián,蝘
pián,蝙
pián-hok,蝙蝠
jiû,蝚
ui,蝛
bui,蝛
huân,蝝
iân,蝝
uī,蝟
hok,蝠
juán,蝡
jún,蝡
iû,蝣
iû,蝤
tsiu,蝤
tsiû,蝤
bôo,蝥
mâu,蝥
hâ,蝦
hê,蝦
hê-jîn,蝦仁
hê-lîn,蝦仁
hê-á,蝦仔
hê-pi,蝦卑
hê-kńg,蝦卷
hê-kâu,蝦猴
hê-kô,蝦笱
hê-bí,蝦米
hê-kián,蝦繭
hê-kuê,蝦膎
hê-kê,蝦膎
hê-koo,蝦蛄
hê-koo-phiak-á,蝦蛄擗仔
hê-koo-phia̍k-á,蝦蛄擗仔
hê-koo-thâu,蝦蛄頭
sat,蝨
sik,蝨
sat-bó,蝨母
sat-bór,蝨母
sat-bú,蝨母
sat-pìn,蝨篦
thong,蝪
tōng,蝪
tsu,蝫
tè,蝭
tê,蝭
hok,蝮
uân,蝯
bîng,蝱
bông,蝱
hôo,蝴
ôo,蝴
ôo-tia̍p,蝴蝶
ia̍h,蝶
tia̍p,蝶
ia̍h-á,蝶仔
iā-á,蝶仔
ia̍h-á-siû,蝶仔泅
ia̍h-pô,蝶婆
tia̍p-sik,蝶式
ua,蝸
un,蝹
lâm,蝻
lâm-tsuâ,蝻蛇
thuè,螁
bông,螂
liông,螂
lông,螂
pông,螃
su,螄
hê,螇
guân,螈
ong,螉
liâm,螊
hiông,融
iông,融
iông-kuàn,融券
iông-ha̍p,融合
iông-tsu,融資
tsîn,螓
pi,螕
tông,螗
gí,螘
tòo,螙
má,螞
bîng,螟
hîng,螢
îng,螢
îng-bōo,螢幕
ti̍k,螣
tîng,螣
tshong,螥
sik,螫
tsô,螬
lî,螭
tài,螮
tè,螮
gô,螯
ngôo,螯
lo̍k,螰
tsik,螲
tông,螳
tông-bông,螳螂
phiau,螵
lê,螺
lêr,螺
lôo,螺
lê-á,螺仔
lê-á-kuí,螺仔鬼
lôo-si,螺絲
lôo-si-káng,螺絲港
lôo-si-ká,螺絲絞
lôo-si-ting,螺絲釘
lê-iâng,螺陽
lôo,螻
khím,螼
tsiong,螽
în,螾
tshiang,螿
tshiong,螿
tsiong,螿
tsionn,螿
tsiunn,螿
tsionn-tsû,螿蜍
tsiunn-tsî,螿蜍
tsiunn-tsîr,螿蜍
tsiunn-tsû,螿蜍
sut,蟀
bûn,蟁
ti̍k,蟄
ti̍p,蟄
ti̍t,蟄
bo̍k,蟆
bôo,蟆
bo̍k,蟇
bôo,蟇
kok,蟈
liú,蟉
liû,蟉
mâu,蟊
sih,蟋
sik,蟋
sik-sut,蟋蟀
sik-suì,蟋蟀
tik-sut,蟋蟀
sih-sut-á,蟋蟀仔
pi,蟌
tsiang,蟑
tsiong,蟑
tsionn,蟑
tsiunn,蟑
báng,蟒
bóng,蟒
tshuì,蟕
ti̍k,蟘
phîng,蟛
kiáu,蟜
phiat,蟞
piat,蟞
liâu,蟟
huân,蟠
hí,蟢
ki,蟣
kí,蟣
hông,蟥
huì,蟦
lô,蟧
lâ,蟧
lâ-giâ,蟧蜈
lâ-giâ-tshia,蟧蜈車
khuat,蟨
kuat,蟨
huī,蟪
sîm,蟫
tham,蟫
îm,蟫
siân,蟬
siân--á,蟬仔
siân-á,蟬仔
siân-ni,蟬蠳
siān,蟮
siān-ang-á,蟮尪仔
sin-lâng,蟮螂
siān-lâng,蟮螂
sīn-lâng,蟮螂
siān-lâng-á,蟮蟲仔
siān-thâng-á,蟮蟲仔
siān-tâng-á,蟮蟲仔
siān-âng-á,蟮蟲仔
sîn-âng-á,蟮蟲仔
giâu,蟯
giô,蟯
jiâu,蟯
liâu,蟯
ngia̍uh,蟯
giô-á,蟯仔
giô-pe,蟯桮
giô-pue,蟯桮
giôr-pue,蟯桮
giô-pe-á,蟯桮仔
ngia̍uh-ngia̍uh-sô,蟯蟯趖
bû,蟱
thiông,蟲
thâng,蟲
thâng-á,蟲仔
thâng-thuā,蟲豸
sîm,蟳
tsîm,蟳
tsîm-á,蟳仔
tsîm-kóng,蟳管
tsîm-ko,蟳膏
than,蟶
tshing,蟶
huē,蟹
hāi,蟹
hē,蟹
siān,蟺
gí,蟻
hiā,蟻
siâm,蟾
siâm-sîr,蟾蜍
khè,蟿
kè,蟿
hióng,蠁
ló,蠃
lô,蠃
khîm,蠄
sîn,蠅
sîng,蠅
māi,蠆
tshài,蠆
tsi̍k,蠈
huân,蠉
sio̍k,蠋
tsiok,蠋
giat,蠍
iat,蠍
giat-á,蠍仔
tsê,蠐
îng,蠑
báng,蠓
bóng,蠓
báng-á,蠓仔
báng-á-tsuí,蠓仔水
báng-á-hun,蠓仔薰
báng-á-hiunn,蠓仔香
báng-tiùnn,蠓帳
báng-sut-á,蠓捽仔
báng-tà,蠓罩
báng-tàu,蠓罩
báng-thâng,蠓蟲
hô,蠔
jû,蠕
lùn,蠕
lû,蠕
hōo,蠖
tsia̍t,蠘
tshi̍h,蠘
tshi̍h-á,蠘仔
pin,蠙
bia̍t,蠛
huân,蠜
la̍h,蠟
la̍p,蠟
la̍h-tiâu,蠟條
la̍h-tsik,蠟燭
la̍h-pit,蠟筆
la̍h-tsuá,蠟紙
bi̍t,蠠
lé,蠡
lê,蠡
lô,蠡
tshún,蠢
lē,蠣
tòo,蠧
tsû,蠩
lông,蠪
hong,蠭
iat,蠮
kóo,蠱
kuan,蠲
hê,蠵
thâm,蠶
tshâm,蠶
tshân,蠶
thâm-á,蠶仔
tshân-tāu,蠶豆
tòo,蠹
bân,蠻
bân-phuê,蠻皮
bân-phê,蠻皮
bân-phuê-sián,蠻皮癬
bân-phê-sián,蠻皮癬
bân-bân,蠻蠻
tsia̍t,蠽
sio̍k,蠾
tsiok,蠾
hiat,血
hueh,血
huih,血
hueh-tàng,血凍
huih-tàng,血凍
hueh-hîng,血型
huih-hîng,血型
hueh-ap,血壓
huih-ap,血壓
hueh-pang-suann,血崩山
huih-pang-suann,血崩山
hueh-phō-sim,血抱心
huih-phō-sim,血抱心
hueh-kong-sim,血攻心
huih-kong-sim,血攻心
hiat-hūn,血暈
hueh-khì,血氣
huih-khì,血氣
hueh-tsuí,血水
huih-tsuí,血水
hueh-i̍k,血液
huih-i̍k,血液
hueh-tshing,血清
huih-tshing,血清
hueh-tái,血滓
huih-tái,血滓
hueh-kiû,血球
huih-kiû,血球
hueh-gâm,血癌
huih-gâm,血癌
hueh-kin,血筋
huih-kun,血筋
hueh-kńg,血管
huih-kńg,血管
hiat-thóng,血統
hueh-si,血絲
huih-si,血絲
hiat-iân,血緣
hueh-me̍h,血脈
huih-me̍h,血脈
hueh-sik,血色
huih-sik,血色
hueh-ham,血蚶
huih-ham,血蚶
hiat-tshin,血親
hueh-kak,血角
huih-kak,血角
hueh-jiah,血跡
huih-liah,血跡
hiat-lōo,血路
hueh-lōo,血路
huih-lōo,血路
hong,衁
lok,衂
phue,衃
jio̍k,衄
lok,衄
hùn,衅
tsiòng,衆
jī,衈
khik,衉
bia̍t,衊
hik,衋
hīng,行
hâng,行
hîng,行
kiânn,行
lîng,行
hîng-sū-li̍k,行事曆
hîng-sú,行使
hâng-lia̍t,行列
hîng-tōng,行動
kiânn--khì,行去
kiânn--khìr,行去
kiânn--khì--ah,行去矣
hâng-guân,行員
hâng-uân,行員
hîng-thian-kiong,行天宮
kiânn-suann,行山
hâng-khòo,行庫
kiânn-āu-bué-mn̂g,行後尾門
kiânn-āu-bé-mn̂g,行後尾門
kiânn-suá,行徙
hâng-tsîng,行情
hîng-tsìng,行政
hîng-bûn,行文
hîng-tshenn,行星
hîng-tshinn,行星
kiânn-tshun,行春
hîng-lí,行李
kiânn-kî,行棋
hâng-gia̍p,行業
kiânn-khì,行氣
hîng-uî,行為
kiânn-té-lōo,行短路
kiânn-lé,行禮
hîng-thîng,行程
hîng-tîng,行程
kiânn-king,行經
kiânn-tsûn,行船
kiânn-tsûn-lâng,行船人
hâng-hō,行號
kiânn-buē-khui-kha,行袂開跤
kiânn-bē-khui-kha,行袂開跤
kiânn-kha-hue,行跤花
kiânn-lōo,行路
kiânn-lōo-kang,行路工
kiânn-ta̍h,行踏
hîng-tsong,行蹤
hîng-tshia,行車
hîng-kun,行軍
kiânn-thàu-thàu,行透透
kiânn-ūn,行運
hâng-kau,行郊
hîng-i,行醫
hîng-siau,行銷
ián,衍
ián-sing,衍生
khàn,衎
khán,衎
hiân,衒
hiān,衒
su̍t,術
su̍t-á,術仔
tông,衕
hāng,衖
kai,街
ke,街
kere,街
kue,街
ke-á,街仔
kue-á,街仔
ke-á-lōo,街仔路
kue-á-lōo,街仔路
ke-tshī,街市
kue-tshī,街市
ke-bú,街舞
ke-lōo,街路
kue-lōo,街路
ke-thâu,街頭
kue-thâu,街頭
gê,衙
gê-mn̂g,衙門
gê-mn̂g-kháu,衙門口
hôo,衚
ôo,衚
uē,衛
uē-ping,衛兵
uī-ping,衛兵
uē-kàu,衛教
uī-kàu,衛教
uē-tshenn,衛星
uē-tshinn,衛星
uī-tshenn,衛星
uī-tshinn,衛星
uē-bú-iânn,衛武營
uē-i̍k,衛浴
uī-i̍k,衛浴
uē-sing,衛生
uī-sing,衛生
uē-sing-kio̍k,衛生局
uē-sing-tī,衛生箸
uē-sing-tū,衛生箸
uē-sing-tsuá,衛生紙
uī-sing-tsuá,衛生紙
tshiong,衝
tshìng,衝
tshóng,衝
tshiong-tōng,衝動
tshiong-kik,衝擊
tshóng-pōng,衝碰
tshiong-tu̍t,衝突
uē,衞
hîng,衡
kû,衢
i,衣
ui,衣
pió,表
piáu,表
piáu-hiann,表兄
piáu-hiann-tī,表兄弟
piáu-tsé,表姊
piáu-tsí,表姊
piáu-sió-bē,表小妹
piáu-sió-muē,表小妹
piáu-sió-tī,表小弟
piáu-tsân,表層
piáu-tsiong,表彰
piáu-tsîng,表情
piáu-thài,表態
piáu-iông,表揚
piáu-bîng,表明
pió-keh,表格
piáu-kuat,表決
piáu-ián,表演
piáu-hiān,表現
piáu-pi̍k,表白
piáu--ê,表的
piáu-sī,表示
piáu-tshin,表親
piáu-ta̍t,表達
piáu-bīn,表面
tshà,衩
sam,衫
sann,衫
sann-á-king,衫仔弓
sann-á-kè,衫仔架
sann-á-tû,衫仔櫥
sann-á-ki,衫仔裾
sann-á-ku,衫仔裾
sann-á-khòo,衫仔褲
sann-king-á,衫弓仔
sann-kè-á,衫架仔
sann-tû,衫櫥
hu,衭
hû,衭
kún,衮
hun,衯
sue,衰
sue-bái,衰䆀
sue-bué,衰尾
sue-bé,衰尾
sue-bué-tō-jîn,衰尾道人
sue-bé-tō-lîn,衰尾道人
sue-jio̍k,衰弱
sue-lio̍k,衰弱
sue-bî,衰微
sue-pāi,衰敗
sue-ōng,衰旺
sue-siâu,衰潲
sue-siâu-ūn,衰潲運
sue-thè,衰退
sue-ūn,衰運
sue-tuê,衰頹
kiap,衱
kip,衱
la̍p,衲
ji̍t,衵
lik,衵
li̍k,衵
thiong,衷
kuí,衼
jím,衽
khim,衾
khim,衿
kim,衿
kun,袀
uân,袁
buē,袂
buě,袂
bē,袂
māi,袂
buē-bái,袂䆀
bē-bái,袂䆀
buē-tshun-tshia,袂伸捙
bē-tshun-tshia,袂伸捙
buē sái,袂使
buē-saih,袂使
buē-sái,袂使
buě-sái,袂使
bē-saih,袂使
bē-sái,袂使
buē-saih-eh,袂使得
buē-saih-lit,袂使得
buē-saih-tsit,袂使得
buē-sái-tit,袂使得
bē-saih-eh,袂使得
bē-saih-lit,袂使得
bē-saih-tsit,袂使得
bē-sái-tit,袂使得
buē-tsuè--tit,袂做得
bē-tsò--tit,袂做得
buē-phok-ké-phok,袂博假博
bē-phok-ké-phok,袂博假博
buē ha̍h,袂合
bē ha̍h,袂合
buē-hô,袂和
bē-hô,袂和
buē-hô-puânn,袂和盤
bē-hô-puânn,袂和盤
buē-kham-eh,袂堪得
buē-kham-lit,袂堪得
buē-kham-tit,袂堪得
buē-kham-tsit,袂堪得
bē-kham-eh,袂堪得
bē-kham-lit,袂堪得
bē-kham-tit,袂堪得
bē-kham-tsit,袂堪得
buē-tit,袂得
bē-tit,袂得
buē-tit-thang,袂得通
bē-tit-thang,袂得通
buē-tit kè,袂得過
bē-tit kuè,袂得過
buē-tú-hó,袂拄好
bē-tú-hó,袂拄好
buē àn-sǹg,袂按算
bē àn-sǹg,袂按算
buē tsih-la̍t,袂接力
bē tsih-la̍t,袂接力
buē-siu-suann,袂收山
bē-siu-suann,袂收山
buē-hiáng,袂曉
buē-hiáu,袂曉
buě-hiáu,袂曉
bē-hiáng,袂曉
bē-hiáu,袂曉
buē-hiáu-sue,袂曉衰
bē-hiáu-sue,袂曉衰
buē pháinn,袂歹
bē pháinn,袂歹
buē-sóng,袂爽
bē-sóng,袂爽
buē-īng--tit,袂用得
buē-īng-eh,袂用得
buē-īng-lit,袂用得
buē-īng-tit,袂用得
buē-īng-tsit,袂用得
buě-ǐng--tit,袂用得
bē-īng--eh,袂用得
bē-īng-eh,袂用得
bē-īng-lit,袂用得
bē-īng-tit,袂用得
bē-īng-tsit,袂用得
buē-tàng,袂當
buě-tàng,袂當
bē-tàng,袂當
buē-ti̍t,袂直
bē-ti̍t,袂直
buē-khuànn-kháu,袂看口
bē-khuànn-kháu,袂看口
buē-khuànn-kháu-tit,袂看口得
bē-khuànn-kháu-tit,袂看口得
buē-kha̍p--tit,袂磕得
bē-kha̍p--tit,袂磕得
buē-huan-tshia,袂翻捙
bē-huan-tshia,袂翻捙
buē-iàu-kín,袂要緊
buē-á-kín,袂要緊
bē-iàu-kín,袂要緊
buē-kìnn-tsìng,袂見眾
bē-kìnn-tsìng,袂見眾
buē-kiàn-siàu,袂見笑
bē-kiàn-siàu,袂見笑
buē-kì-eh,袂記得
buē-kì-lit,袂記得
buē-kì-tit,袂記得
buē-kì-tsit,袂記得
bē-kì-eh,袂記得
bē-kì-lit,袂記得
bē-kì-tit,袂記得
bē-kì-tsit,袂記得
buē-kóng-eh,袂講得
buē-kóng-lit,袂講得
buē-kóng-tit,袂講得
buē-kóng-tsit,袂講得
bē-kóng-eh,袂講得
bē-kóng-lit,袂講得
bē-kóng-tit,袂講得
bē-kóng-tsit,袂講得
buē-hù,袂赴
bē-hù,袂赴
buē-hù-tshī,袂赴市
bē-hù-tshī,袂赴市
buē-su,袂輸
bē-su,袂輸
buē-su-kóng,袂輸講
bē-su-kóng,袂輸講
buē-tsia̍h-buē-khùn,袂食袂睏
bē-tsia̍h-bē-khùn,袂食袂睏
ka,袈
líng,袊
tāi,袋
tē,袋
tēr,袋
těr,袋
tē-á,袋仔
tēr-á,袋仔
phàu,袍
phâu,袍
pâu,袍
iàu,袎
áu,袎
siāu,袑
thán,袒
tsia,袓
tsī,袓
tsū,袓
siù,袖
siū,袖
siù-tin phok-bu̍t-kuán,袖珍博物館
tsín,袗
phànn,袙
hut,袚
phua̍h,袚
pua̍t,袚
phua̍h-kin,袚巾
phua̍h-kun,袚巾
phua̍h-liān,袚鍊
tí,袛
kún,袞
kún-song,袞桑
phuàn,袢
bōo,袤
thok,袥
hiân,袨
hiān,袨
khu,袪
phuē,被
phē,被
phēr,被
pī,被
phēr-iāng,被偝
pī-tōng,被動
pī-kò,被告
phuē-tuann,被單
phē-tuann,被單
phuē-long,被囊
phuē-lông,被囊
phē-long,被囊
phē-lông,被囊
pī-hāi,被害
pī-hāi-jîn,被害人
pī-hāi-lîn,被害人
pī-pik,被迫
ho̍k,袱
khuà,袴
khòo,袴
jím,袵
khap,袷
kiap,袷
khiat,袺
kiat,袺
jî,袻
kok,袼
jû,袽
tsu,袾
in,裀
tshâi,裁
tshâi-to,裁刀
tshâi-phuànn,裁判
tshâi-guân,裁員
tshâi-uân,裁員
tshâi-tīng,裁定
tshâi-kuat,裁決
tshâi-sī,裁示
tshâi-hông,裁縫
tshâi-hông-tiàm,裁縫店
tshâi-hông-tshia,裁縫車
tshâi-hông-tshia-á,裁縫車仔
liah,裂
lia̍t,裂
li̍h,裂
li̍h-sai-sai,裂獅獅
li̍h-hûn,裂痕
li̍h--khui,裂開
khùn,裉
niáu,裊
sū,裋
tuán,裋
kiap,裌
kiap-hiû,裌裘
khún,裍
thíng,裎
thîng,裎
tîng,裎
lí,裏
piô,裒
pôo,裒
è,裔
ì,裔
jī,裕
jū,裕
lū,裕
kiû,裘
hiû,裘
hiû-á,裘仔
kûn,裙
ip,裛
póo,補
póo-sióng,補償
póo-siông,補償
póo-tshiong,補充
póo-tang,補冬
póo-tsōo,補助
póo-tsōo-huì,補助費
póo-tsōo-kim,補助金
póo tshuì-khí,補喙齒
póo-kiông,補強
póo-kiù,補救
póo-hāu,補校
póo-tsìng,補正
póo-thiam,補添
póo-thinn,補添
póo-bîn,補眠
póo-phuà-bāng,補破網
póo-thīnn,補紩
póo-kip,補給
póo-kiáu,補繳
póo-si̍p,補習
póo-io̍h,補藥
póo-hueh,補血
póo-huih,補血
póo-thiap,補貼
póo-tsiok,補足
póo-ūn,補運
póo-ūn-tsînn,補運錢
póo-suán,補選
póo-tiánn,補鼎
tsng,裝
tsong,裝
tsong-pī,裝備
tsong-hông,裝潢
tsong-kah,裝甲
tsng-siáu--ê,裝痟的
tsong-tì,裝置
sa,裟
se,裟
lí,裡
thám,裧
tshiam,裧
pi,裨
pî,裨
lîng,裬
tshiong,裮
tiû,裯
to,裯
tû,裯
tuat,裰
piáu,裱
siông,裳
puê,裴
pâi,裴
puê,裵
hui,裶
lōo,裸
kó,裹
kóo,裹
iám,裺
tok,裻
thik,裼
theh,裼
tsè,製
tsì,製
tsè-tsok,製作
tsè-phín,製品
tsè-sîng,製成
tsè-pò,製播
tsè-pòo,製播
tsè-huat,製法
tsè-phìnn,製片
tsè-io̍h,製藥
tsè-tsō,製造
ki,裾
ku,裾
kuà,褂
thè,褅
tè,褅
sī,褆
hok,複
ho̍k,複
ho̍k-lī,複利
ho̍k-ha̍p,複合
ho̍k-sím,複審
ho̍k-si̍p,複習
ho̍k-sài,複賽
ho̍k-tsa̍p,複雜
hē,褉
pián,褊
khun,褌
kun,褌
hat,褐
uān,褑
po,褒
poo,褒
por,褒
po-so,褒嗦
po-lo-so,褒囉嗦
po-lô-so,褒囉嗦
po-tiong-tîng,褒忠亭
po-tiong-hiong,褒忠鄉
po-kua,褒歌
po-tsióng,褒獎
pó,褓
jû,褕
thuàn,褖
ián,褗
uî,褘
puè,褙
pè,褙
thí,褚
thú,褚
tsú,褚
thí-uán,褚阮
thí-uínn,褚阮
thí-ńg,褚阮
thú-uán,褚阮
thú-ńg,褚阮
tap,褟
koo,褠
tap,褡
huâi,褢
jio̍k,褥
lio̍k,褥
gio̍k,褥
nāi,褦
