tl,hanzi
Tshinn-o-tsháu,青萵草
Tshinn-o,青荷
Tsin-tsu-tshài,珍珠菜、真珠菜
Kak-tshài,角菜
Tinn-tshài,甜菜
Hiānn,艾
Kî-gāi,祈艾
Siong-si̍t-tsháu,傷食草
Khui-pî-tsháu,開脾草
Thih-tiò-kuann,鐵釣竿
Suann-khóo-līng,山苦楝
Hâm-hong-tsháu,咸豐草
Tông-tī-tsháu,同治草
Tāi-hong-tsháu,大楓草、大風草
Tāi-ting-hông,大丁黃
Tāi-hông-tsháu,大黃草
Kuà-tshiú-hiunn,蓋手香
Sann-liām-tsháu,三？草
Sinn-mn̂g-tsiong-kun,生毛將軍
Suann-pe̍h-tshài,山白菜
Tsáu-bé-thai,走馬胎
Sang-ha̍p-kiàm-hio̍h-tsháu,雙合劍葉草
Mn̂g-tsiong-kun,毛將軍
Thòo-hī-tsháu,兔耳草
Kim-tsuánn,金盞
Tsu-á-tsháu,珠仔草
Muá-thian-sing,滿天星
Ia̍h-á-tsháu,蝶仔草
Pe̍h-kiok-hue,白菊花
Kiok-á,菊仔
Kiok-hue,菊花
Kak-hue,菊花
Tang-e-tshài,苳萵菜
Tâng-o-tshài,茼萵菜
Phah-bóo-tshài,打妻菜
Tang-o,茼萵
Kue-kè-kńg,雞？卷
Kue-kak-tshì,雞？刺
Suann-kuà-tshài,山芥菜
Suann-kun-lîng,山根龍
Suann-kue-tshài,山瓜菜
Suann-pe-lîng,山菠薐
Tàu-piah-hông,罩壁黃
Phû-iông,芙蓉
Ti-tshài-tsháu,豬菜草
Suè-hō-liam-la̍t-á,細號拈力仔
Tshân-oo-tsháu,田烏草
Oo-tshân-oo,烏田烏
Tshân-oo-á-tsháu,田烏仔草
Pe̍h-ting-khiā-u,白登竪杇
Hâm-hong-tsháu,咸豐草
Ting-khiā-u,登竪杇
Âng-ting-khiā-u,紅登竪杇
Suè-pún-ting-khiā-u,細本登竪杇
Hio̍h-ē-âng,葉下紅
Siau-sit-tsháu,？？草
Hiunn-tsháu,香草
Phang-tsháu,香草
Pe̍h-hue-á-tsháu,白花仔草
Tuā-pe̍h-hue,大白花
Tuā-pún-pe̍h-hue-á-tsháu,大本白花仔草
La̍k-ge̍h-seh,六月雪
Tsiam-bé-hong,尖尾風
Te̍k-lân-tsháu,澤蘭草
Pan-tik-siunn-si,班竹相思
Suann-ti̍k-lân,山澤蘭
Sim-kong-tsháu,心廣草
Ti̍k-lân,澤蘭
Hiong-jû,香茹
Âng-bīn-huan,紅面番
Tshú-khak-kū,鼠殼舅、鼠麴舅
Tshing-bîng-tsháu,清明草
Tshú-khak,鼠麴
Tshú-khak-tsháu,鼠麴草
Âng-tshài,紅菜
Âng-hōng-tshài,紅鳳菜
Pe̍h-hōng-tshài,白鳳菜
Hiòng-ji̍t-kuî,向日葵
Giâ-á-tsháu,鵞仔草
Thòo-á-tshài,兔仔草
Pôo-kong-ing,蒲公英
Sió-kim-ing,小金英
Giâ-á-tshài,鵞仔菜
Ing-á-tsháu,英仔草
Giâ-á-tsháu,鵞仔草
Pôo-kong-ing,蒲公英
Muá-thian-sing,滿天星
Ing-á-tsháu,英仔草
Bé-bé-si,馬尾絲
Suann-kuà-tshài,山芥菜
To-siong-tsháu,刀傷草
E-á-tshài,萵仔菜
Iûnn-kak-sam-kiàm,羊角三劍
La̍k-kak-tsháu,六角草
Suann-kiok,山菊
Tsit-á-tánn,鯽仔膽
Ti-sái-tshài,豬屎菜
Hi-tshiam-tsháu,稀簽草
Sann-pán-to,三版刀
Thih-kûn-thâu,鐵拳頭
Kim-tsài-kau,金再鈎
Tshinn-ki-hiunn,生支香
It-ki-hiunn,一枝香
Liam-la̍t-á,拈力仔
Tshân-oo-tsháu,田烏草
N̂g-hue-tshân-lōo-tsháu,黃花田路草
Tsuâ-tsi̍h-hông,蛇舌黃
Thian-hông-tsháu-kū,天紅草舅
Iûnn-tài-lâi,羊帶來
Sat-bú-tsí,虱母子
Pah-ji̍t-tsháu,百日草
