tl,hanzi
ba̍k-nih-á-kú,目𥍉仔久
ba̍k-tsi̍t-ē-nih,目一下𥍉
tsi̍t-ba̍k-nih,一目𥍉
tsi̍t-ba̍k-nih-á-kú,一目𥍉仔久
khang-tsuá-pe̍h-jī,空紙白字
lia̍h-tio̍h-kin-thâu,掠著根頭
tsi̍t-to-kìnn-bah,一刀見肉
sih-tsi̍t-ē,爍一下
tshing-khì-tam-tam,
tshing-khì-liu-liu,清氣溜溜
sái-tshuì-tsia̍h-bē-uân,使嘴食袂完
hôo-luì-luì,糊瘰瘰
tsuân-tsia̍h-tsi̍t-ki-tshuì,全食一支喙
khuah-tshuì-tsia̍h-sù-hong,闊喙食四方
it-sit-it-tit,一失一得
it-tit-it-sit,一得一失
tshím-khuànn-hi-iah-si̍t,
sià-kah-lī-lī-lī,卸甲離離離
kuà-bô-sū-pâi,掛無事牌
tshit-suah-peh-pāi,七煞八敗
pāi-kah-thôo-thôo-thôo,敗甲塗塗塗
pāi-kah-tah-té,敗甲貼底
tshing-tsuí-tsí-peh-bí,清水煮白米
tshing-tshing-pi̍k-pi̍k,清清白白
it-tshing-jī-tshó,一清二楚
tsi̍t-ôo-kim-hî,一壺金魚
tsháu-soh-thua-án-kong,草索拖俺公
tsháu-soh-thua-án-pē,草索拖俺爸
su-kah-tah-tah,輸甲貼貼
kha-tshng-li̍h-kàu-tshuì,尻川裂到喙
kah-tshuinn-li̍h-kàu-tshuì,尻川裂到喙
kâng-sim,仝心
it-tshing-jī-pi̍k,一清二白
it-gán-hun-bîng,一眼分明
ah-bó-á,鴨母仔
tsi̍t-lâng-hāi-tsìng-lâng,一人害眾人
tsi̍t-lâng-tsò-tsha̍t,一人做賊
tsi̍t-hiong-siū-tsuē,一鄉受罪
tshàu-kam--tòo-láng,臭柑𪐞籠
tsi̍t-jí,一子
tshiah-kah-ji̍p-jiông,赤甲入茸
tshiah-kah-nā-li̍k-kim,赤甲若瀝金
sàn-kah-bô-puànn-hāng,散甲無半項
ka-kī-tsú-sim-guān,家己主心願
tsháu-soh-khuànn-tsò-tsuâ,草索看做蛇
bô-tsi̍t-tn̂g-khó-tshú,無一長可取
bô-tsi̍t-pōo-tshú,無一步取
bô-khang-bô-sún,無空無榫
so-tshiú,挲手
kng-khu̍t-khu̍t,光𣮈𣮈
kuinn-khu̍t-khu̍t,光𣮈𣮈
m̄-tsai-thâu,毋知頭
m̄-tsai-bué,毋知尾
m̄-bat-tsi̍t-khoo-honn,毋捌一箍呼
m̄-tsai-puànn-hāng,毋知半項
tshài-thâu-m̄-tsai-tsáng,菜頭毋知摠
sannh-thâu-put-khí,喢頭不起
bô-tsi̍t-lōo-tn̂g,無一路長
m̄-tsiânn-tông-sing,毋成童生
m̄-tsiânn-tshìng-ping,毋成銃兵
ū-khang--bô-sún,有空無榫
tsi̍t-tiâu-ti-á,一牢豬仔
bô-tsi̍t-tsiah-ē-thâi,無一隻會刣
tshàu-ta-kiam-tio̍h-hué,臭焦兼著火
tsò-ku-bô-bué,做龜無尾
tsò-lo̍k-bô-kak,做鹿無角
bô-tsi̍t-ē-tio̍h,無一下著
bô-siánn-siâu-lōo-iōng,無啥潲路用
phah-sí-pán,拍死板
phah-tē-it,拍第一
thâu-tsi̍t-khōng,頭一鞏
tshé-suah,扯煞
tshé-siau,扯消
phah-tshat-siau,拍擦銷
bē-kóo-kán,袂苟簡
kuè-mî-kuè-kak,過鋩過角
kè-mî-kè-kak,過鋩過角
thǹg-khòo-lān,褪褲𡳞
thǹg-sann-thǹg-khòo,褪衫褪褲
tn̄g-puànn-se-tsua̍h,斷半紗縒
tsi̍t-sián-gōo-lî,一仙五厘
lān-pha-phè-á,𡳞脬帕仔
phah-lua̍h,拍捋
kâng-khuán-khuànn-thāi,仝款看待
bô-tuā-sè-ba̍k,無大細目
kheh-bô-tshin-soo,客無親疏
lâi-tsiá-tong-siū,來者當受
tsi̍t-tshuì-thuân-tsi̍t-hīnn,一喙傳一耳
thôo-thôo-thôo,塗塗塗
mi-mi-mauh-mauh,糜糜卯卯
sai-kong-á-siūnn-pue,司公仔象桮
tsi̍t-ê-tâng-ki,一个童乩
tsi̍t-ê-toh-thâu,一个桌頭
tsi̍t-ba̍k-nih-á,一目𥍉仔
liâm-pinn,連鞭
piu-liu-siu,
tsi̍t-lōo-sūn-hong,一路順風
pí-kuân-kē,比懸低
thán-huâinn-tsa̍p-jī,坦橫十二
jî-kà-kà,茹絞絞
hāi-liú-liú,害溜溜
bô-sua-bô-sap,無沙無圾
tsi̍t-ngauh-hāu,一耦鱟
hôo-sîn-khînn-kui-tui,胡蠅拑規堆
tsi̍t-ê-so,一个挲
pênn-pho-pho,平波波
ē-hiáu-sé-bīn,會曉洗面
m̄-bián-tsē-tsuí,毋免濟水
siang-kuan-lióng-ì,雙關兩意
siang-kuan-lióng-ì,相關兩意
sam-kuan-lióng-ì,三關兩意
it-luî-thian-hā-hiáng,一雷天下響
tsi̍t-ē-luî,一下雷
thian-hā-hiáng,天下響
kāng-tiâu-tsuí-ê,仝條水个
kāng-tshīng-tsi̍t-niá-khòo,仝穿一領褲
tshīng-kāng-niá-khòo,穿仝領褲
khòo-tuà-kat-sio-liâm,褲帶結相黏
kāng-tsi̍t-iūnn,仝一樣
kâng-khuán,仝款
kāng-tsi̍t-ê-bôo-iūnn,仝一个模樣
tsi̍t-lia̍h-tn̂g,一掠長
tn̄g-puànn-sián,斷半仙
kuah-âu-bô-hueh,割喉無血
tsi̍t-khiā-tsi̍t-uē,一徛一畫
sann-tsò-sì-m̄-tio̍h,三做四毋著
tsi̍t-khang-lia̍h-nn̄g-bué,一空掠兩尾
tsa̍p-tsáinn-ū-tn̂g-té,十指有長短
tsi̍t-kiò-tsi̍t-ìng,一叫一應
tsa̍p-tsê-gōo-tsuân,十齊五全
koo-tshenn-tshiah-tuà-hî,孤星赤帶魚
hāi-kah-thôo-thôo-thôo,害甲塗塗塗
tshi̍h-uá-lâi,揤倚來
it-lo̍k-tshian-kim,一諾千金
it-tshò-tsài-tshò,一錯再錯
tuā-sè-thâu,大細頭
tuā-thâu-su̍t,大頭使
gāng-gāng-khì,愣愣去
tsi̍t-tiám-tsi̍t-tuh,一點一揬
koo-tshenn-tsiú-hî,孤星酒魚
tsi̍t-ji̍t-lia̍h-hî,一日掠漁
jú-kíng-jú-sè-lia̍p,愈揀愈細粒
kíng-ā-kíng,揀也揀
tāng-khi-pîng,重敧爿
tāng-khin-thâu,重輕頭
kuân-kē-pîng,懸低爿
tsáu-tsha̍t-tú-tio̍h-hóo,走賊拄著虎
tsi̍t-kiap-kuè-tsi̍t-kiap,一劫過一劫
hiám-hiám-tsha-tsi̍t-tiám,險險差一點
liòng-khí-lâi,躘起來
ting-bán-kū-kî-hî,丁挽舊旗魚
khòng-pat-á-khòo,空八仔褲
tsa̍p-kha-gōo-tshiú,十跤五手
tshit-kha-peh-tshiú,七跤八手
gōo-kenn-thàu-tsá,五更透早
tshit-lāu-peh-lāu,七老八老
tshit-lāu-peh-tú,七老八拄
tshit-khàu-peh-tû,七扣八除
tshit-khàu-peh-khàu,七扣八扣
tshit-tû-peh-khàu,七除八扣
sann-khàu-sì-khàu,三扣四扣
tshit-uai-peh-kuái,七歪八拐
tshit-kuái-peh-kuái,七拐八拐
tshit-kuat-peh-kuat,七訣八訣
tshit-tàu-peh-tàu,七鬥八鬥
gue̍h-lē,月鱧
koo-tai,鮕鮘
tshit-tshòng-peh-tshòng,七創八創
tshit-pìnn-peh-pìnn,七變八變
tshit-iâ-peh-iâ,七爺八爺
tuā-iâ-jī-iâ,大爺二爺
tuā-iâ-sè-iâ,大爺細爺
ông--ko-liú--ko,王哥柳哥
tâng-ki-toh-thâu,童乩桌頭
lò-iâ-é-iâ,躼爺矮爺
tshit-kho̍k-peh-kho̍k,七硞八硞
tshit-khap-peh-tshiò,七匼八笑
tshit-phak-peh-tshiò,七覆八笑
tshit-tian-peh-tshiò,七顛八笑
li-li-lak-lak,離離落落
sì-sì-suànn-suànn,四四散散
ke-tshuì-ke-tsi̍h,加喙加舌
tsa̍p-tshuì-káu-thâu-bīn,十喙九頭面
lâng-tsē-uē-tio̍h-tsē,人濟話著濟
tshit-khiàu-tshìng-ian,七竅衝煙
thâu-khak-tshìng-ian,頭殼衝煙
tuā-hio̍h-káu-tîng-tshue,大葉九重炊
tsia̍h-ling-á-la̍t,食奶仔力
kâu-m̄-pê,猴毋爬
khu-ná-hue,拘那花
sann-kak-muê,三角梅
tshenn-liông-thòo--bū,青龍吐霧
tsa̍p-sann-thinn-guā,十三天外
thinn-tíng-hûn-bué,天頂雲尾
tuínn-thâu-uat-kak,轉頭斡角
káu-uan-tsa̍p-peh-uat,九彎十八斡
gîn,睨
tìnn-sann-kak-ba̍k,佯三角目
jī-pat-ka-jîn,二八佳人
âng-tsng-jī-pat-liân,紅妝二八年
puànn-kū-lo̍h-á,半舊落仔
thâu-tshuì,頭喙
jîn-ting-hi-bî,人丁稀微
thâu-tshuì-tsió,頭喙少
ū-lâng-ū-hūn,有人有份
oh-tshia,僫車
lî-á-kah,離仔甲
thâu-it-tíng-lâng,頭一等人
tsió-thâu-tshuì,少頭喙
huàn-sau,販獀
gín-á-tsiann,囡仔精
gín-á-lâng,囡仔人
tuā-lâng-sim-kuann,大人心肝
gín-á-sian,囡仔仙
pān-tuā-sian,扮大仙
lâng-muá-sì-suann,人滿四山
lâng-khó-tsu̍t-tsu̍t,人洘秫秫
jîn-san-jîn-hái,人山人海
sán-bóng-sán,瘦網瘦
ū-khan-bán,有牽挽
im-thim-káu,陰鴆狗
im-thim-im-thim,陰鴆陰鴆
kā-lâng-sann-tshùn-tshim,咬人三寸深
ang-î-sūn-uē-bué,尪姨順話尾
gâu-lâng,𠢕人
tsi̍t-lâng-tsi̍t-ê-iūnn,一人 一个樣
gia̍h-hiunn-tuè-pài,攑香綴拜
kha-tshiú-put-tsiap-it,跤手不接一
tuè-tshuì-bué,綴喙尾
sio-thàn-sio-hiàm,相趁相喊
tuè-lâng-tshuì-bué,綴人喙尾
lâng-kóng-tuè-lâng-kóng,人講綴人講
gia̍h-sūn-hong-kî,攑順風旗
kóng-tsuâ-tio̍h-suà,講蛇著紲
tsháu-soh-tn̄g-guā,草索丈外
thinn-bô-tsiàu-kah-tsí,天無照甲子
lâng-bô-tsiàu-tsîng-lí,人無照情理
thinn-ko-bī-sī-ko,天高未是高
jîn-sim-tsiat-tsiat-ko,人心節節高
jîn-sim,人心
hái-té-tsiam,海底針
kha-tshiú-tsa̍p-tsiok,跤手十足
lâng-pí-lâng,人比人
khì-sí-lâng,氣死人
àu-kê-siânn-sîn,漚膎唌蠅
káu-bó-bô-iô-sai,狗母無搖獅
káu-kang-m̄-kánn-lâi,狗公毋敢來
jîn-tē-senn-soo,人地生疏
jîn-tē-lióng-soo,人地兩疏
m̄-bat-sîn,毋捌神
m̄-bat-jîn,毋捌人
senn-hūn-sóo-tsai,生份所在
senn-thâu-m̄-bat-hūn,生頭毋捌份
kha-ba̍k-oo-àm,跤目烏暗
káu-ê-bué,九个尾
tò-lî-tian-táu,到籬顛倒
se̍h-sai-bué-lê,踅獅尾螺
tsuí-àn-tsùn-kiânn,水按圳行
jîn-tsāi-jîn-tsîng-tsāi,人在人情在
ū-koo-sī-koo-tiūnn,有姑是姑丈
bô-koo-iá-huê-siūnn,無姑野和尚
tsê-gû-ta̍h-bô-pùn,濟牛踏無糞
tsē-lâng-tsē-kha-tshiú,濟人濟跤手
lâng-tsê-sī-hui-tsē,人濟是非濟
tsia̍h-lāu-m̄-jīn-lāu,食老毋認老
lāu-kâu-bô-hún-thâu,老猴無粉頭
hóo-siān-tsuí-gû-ià,虎𤺪水牛厭
kiàn-lâng-o-ló,見人呵咾
tsi̍t-lâng-kóng-tsi̍t-khuán,一人講一款
lâng-tshuì-to̍k-to̍k,人喙毒毒
lâng-tshuì-siāng-to̍k,人喙上毒
tsìng-lâng-tshuì-to̍k,眾人喙毒
m̄-tsai-lâng,毋知人
lâng-lâi-lâi-khì-khì,人來來去去
lâng-kha-jiah-ū-puî,人跤跡有肥
lâng-lâi-kheh-khì,人來客去
jîn-bīng-kuan-thian,人命關天
tsē-hì-tsē-lâng-khuànn,濟戲濟人看
tsò-ti-hōo-lâng-thâi,做豬予人刣
hōo-lâng-tsò-bah-tiam,予人做肉砧
tsi̍t-bué-hî-lo̍h-tiánn,一尾魚落鼎
ài-tsînn-sí-hó,愛錢死好
lâng-sim-káu-tn̂g-tōo,人心狗腸肚
ti-káu-khîm-siù,豬狗禽獸
koo-tsiáu-tshah-lâng-kûn,孤鳥插人群
sún-ting-phuà-tsâi,損丁破財
sún-ting-làu-tsâi,損丁落財
lâng-kuân-hàn-tuā,人懸漢大
kuan-kong-bē-kuann-tshâ,關公賣棺柴
jîn-tsîng-líng-luán,人情冷暖
kánn-tio̍h-khuài-tsò-má,敢著快做媽
bô-tsînn-kóng-bô-uē,無錢講無話
tsiūnn-siap-tio̍h-bē-liap,上卌著袂攝
ū-tsi̍t-ê-lâng-pān,有一个人範
ū-tsi̍t-ê-lâng-khuán,有一个人款
lâng-iân-bái,人緣䆀
som-á,參仔
jîn-sim,人參
nāu-jia̍t-kún-kún,鬧熱滾滾
lâng-siann-hiàm-huah,人聲喊喝
lâng-siann-tshiâng-tshiâng-kún,人聲沖沖滾
muî-tshuì-kháu,門喙口
lo̍h-tsio̍h-thâu,落石頭
thàn-bô-kàu-īng,趁無夠用
tsin-lī-hāi,真厲害
sut-thóo-tē,捽土地
ài-sing-jio̍k-khí-,
oo-tshuì-gû-kha-tshng,烏喙牛尻川
thàn-tshit-īng-tsap-it,趁七用十一
khai-khòng-put-hu,開礦不敷
si̍t-kiàⁿ-siù,實境秀
ko-phín-tsit,高品質
kín-kip-tshut-kháu,緊急出口
ji̍t-pún-liāu-lí,日本料理
ko-suann-tê,高山茶
bí-lē-tó-sū-kiānn,美麗島事件
sing-tsè-tāi-tsiàn,星際大戰
siāng-hái,上海
bîn-sī,民視
ló-lí-á,䇭履仔
a-pínn-á,阿扁仔
a-hui-peh,阿輝伯
siu-sī-lu̍t,收視率
khuà-liân,跨年
khuà-nî,跨年
bû-ki-huà-ha̍k,無機化學
siông-kái,詳解
tan-guân-tshau-tsok,單元操作
bûn-giân-bûn,文言文
hàn-bûn,漢文
tiong-i-ha̍k,中醫學
hàn-i-ha̍k,漢醫學
to-gí-giân,多語言
sîn-king-tsit,神經質
suán-kak,選角
put-khó-ti-lūn,不可知論
bû-sîn-lūn,無神論
iú-sîn-lūn,有神論
huâi-gî-tsú-gī,懷疑主義
ji̍p-tsîng-ji̍p-lí,入情入理
ha̍p-tsîng-ha̍p-lí,合情合理
ka-tsuē,瞌睡
khùn--ka-tsuē,睏瞌睡
bāng-á-tshiu-tshái,網仔鬚綵
senn-sî-ji̍t-gue̍h,生時日月
iáu-buē-hì-hainn,猶未戲哼
iáu-buē-ka-lí-lô,猶未咖哩囉
iáu-buē-ka-lé-lô,猶未傀儡囉
lāi-hio̍h-kha,鴟鴞跤
pué-ha̍h-á,掰箬仔
khioh-ha̍h-á,抾箬仔
peh-kak-kim-puânn,八角金盤
kam-tsià-siang-thâu-tinn,甘蔗雙頭甜
buah-piah-siang-bīn-kng,抹壁雙面光
lò-iâ,躼爺
peh-kha-bîn-tshn̂g,八跤眠床
siang-tshiú-bak-hueh,雙手沐血
tshuì-pháinn-sim-kuann-hó,喙歹心肝好
to-pán-jîn-tāu,刀板仁豆
thóo-pán-jîn-tāu,土板仁豆
to-tshuì,刀喙
to-niá,刀嶺
tshuì-ngē,喙硬
khiâu-lâng,喬人
khiâu-khok,喬酷
ū-sim-bô-la̍t,有心無力
tsi̍t-lâng-gi̍k-tsiòng-lâng,一人逆眾人
kiuh-siú-á,
sam-pat-ting-tang,三八叮噹
sam-pat-bô-io̍h-i,三八無藥醫
niáu-tshí-á-tshì,鳥鼠仔刺
tsa̍p-tuā-kong-lô,十大功勞
tshian-jîn-kiōng-kiàn,千人共見
si̍p-tsuân-si̍p-bí,十全十美
suí-kah-tsa̍p-tsn̂g,媠甲十全
si̍p-tsuân-tāi-póo,十全大補
si̍p-jī-lōo-thâu,十字路頭
ū-tshù-bô-lâng-kiânn,有厝無人蹛
ū-lōo-bô-lâng-kiânn,有路無人行
tsháu-tē-huat-lîng-tsi,草地發靈芝
tsa̍p-tsáinn-thàng-sim-kuann,十指迵心肝
bān-hun-lîm-kip,萬分臨急
hué-liông-hué-bé,火龍火馬
kiáu-ē-pua̍h,筊會跋
sái-mā-ē-tsia̍h-tit,屎嘛會食得
kiáu-beh-pua̍h,筊欲跋
tóo-jī-tham-jī-sim,賭字貪字心
iā-hó-khì,也好氣
iā-hó-tshiò,也好笑
sim-kông-hué-jia̍t,心狂火熱
tshit-tshe-peh-pê,七叉八耙
sann-lâng-kāng-tsit-sim,三人共一心
oo-thôo-piàn-sîng-kim,烏塗變成金
sam-pat-tsa-bóo,三八查某
sam-pat-li-lo,三八哩囉
sam-pat-ting-tong,三八叮咚
sam-pat-kah-ū-tshun,三八甲有賰
sam-sam-pat-pat,三三八八
sann-nî-tsuí-lâu-tang,三年水流東
sann-nî-tsuí-lâu-sai,三年水流西
sann-nî-tsi̍t-jūn,三年一閏
hó-pháinn-tsiàu-lûn,好歹照輪
ū-sî-tshenn-kng,有時星光
ū-sî-gue̍h-kng,有時月光
sam-pat-tsi,三八膣
tsi̍t-lâng-thuân-hi,一人傳虛
pah-lâng-thuân-si̍t,百人傳實
gâu--uē-tshuì-gím,𠢕話喙錦
tsi̍t-tshuì-siang-thâu-tshut,一喙雙頭出
tsi̍t-tshuì-kuà-siang-tsi̍h,一喙掛雙舌
sam-put-gōo-sî,三不五時
tsi̍t-puànn-pái-á,一半擺仔
tsi̍t-puànn-kuè-á,一半過仔
sam-sam-ngóo-ngóo,三三五五
tsi̍t-kha-hōo-tīng-lāi,一跤戶橂內
tsi̍t-kha-hōo-tīng-guā,一跤戶橂外
sam-sim-lióng-ì,三心兩意
sim-thâu-bô-tiānn,心頭無定
tsi̍t-sim-beh-sí,一心欲死
tsi̍t-sim-beh-tsia̍h-bí,一心欲食米
siang-kha-ta̍h-siang-tsûn,雙跤踏雙船
sim-thâu-luān-hun-hun,心頭亂紛紛
sann-nn̄g-kang-á,三兩工仔
tsuí-lôo,水蔞
khōng-kuh-li̍h,鞏固力
thàn-tsi̍t-khang,趁一空
tsia̍h-sann-tang,食三冬
tsit-táu-pué-tio̍h,這斗掰著
tio̍h-tsia̍h-kàu-tang-bué,著食到冬尾
iû-tia̍p-hue,遊蝶花
sann-kenn-mê-puànn,三更暝半
sann-kinn-mî-puànn,三更暝半
sann-pōo-tsò-tsi̍t-hua̍h,三步做一伐
sin-khóo-pēnn-thiànn,辛苦病疼
sin-khóo-pēnn-thiànn,身苦病疼
sann-kak-keh-á,三角格仔
sann-nn̄g-kù-uē,三兩句話
sann-giân-lióng-gí,三言兩語
nn̄g-kù-puànn-uē,兩句半話
nn̄g-tshuì-puànn-tsi̍h,兩喙半舌
nn̄g-sann-lián-tńg,兩三輾轉
nn̄g-sann-lián-tshiú,兩三輾手
nn̄g-tshìn-puànn,兩秤半
jī-gōo-kin,二五斤
nn̄g-ê-puànn-tshiú,兩个半手
sam-koo--lio̍k-pô,三姑六婆
sann-uan-nn̄g-tsuán,三彎兩轉
sann-uan-nn̄g-uat,三彎兩斡
sann-tn̂g-sì-té-miā,三長四短命
sam-su-jî-hiō-hîng,三思而後行
tsuí-pûn-tshing-tsiah-lim,水歕清才啉
sio-the-sái-sí-gû,相推駛死牛
kong-tshia-bô-tshia-sng,公車無車栓
kong-gû-sì-lâng-kng,公牛四人扛
kong-tsìng-si,公眾私
bô-lâng-i,無人伊
kong-thiann-bô-lâng-sàu,公廳無人掃
nn̄g-lâng-nn̄g-iūnn-sim,兩人兩樣心
bô-tsînn-thang-bé-tsiam,無錢通買針
tsa̍p-kiánn-tsa̍p-sin-pū,十囝十新婦
tsìng-lâng-song,眾人喪
bô-lâng-kng,無人扛
tsē-gû-ta̍h-bô-pùn,濟牛踏無糞
tsē-bóo-bô-tè-khùn,濟某無底睏
tsi̍t-lâng-tì,一人智
m̄-ta̍t-nn̄g-lâng-gī,毋值兩人議
sam-kok-tíng-li̍p,三國鼎立
tsi̍t-lâng-tsú-tiunn,一人主張
sann-tíng-tsa̍p-jī-hō,三等十二號
sann-pái--nn̄g-pái,三擺兩擺
káu-kā-m̄-háu,狗咬毋吼
oo-tsí-á-tsháu,烏子仔草
jún-tshuì-khiām-tsi̍h,忍喙儉舌
koo-î-kū--kīm,姑姨舅妗
sann-lâng-nn̄g-bīn,三人兩面
sann-thâu-nn̄g-bīn,三頭兩面
sann-ê-lâng,三个人
la̍k-ê-ba̍k,六个目
sann-tíng-jī-hō,三等二號
sann-huan-ngóo-tshù,三番五次
ka-tsián-á-tsháu,鉸剪仔草
m̄-tsiânn-kha-siàu,毋成跤數
sann-kha-pih,三跤鱉
kuī-kuī-kha̍p-kha̍p,跪跪磕磕
hâm-tsu-put-thòo,含珠不吐
sam-kàu-kiú-liû,三教九流
lok-kò-sok-kò,橐個束個
phah-thih-pô,拍鐵婆
gōo-kuī--sann-kháu-thâu,五跪三叩頭
sann-tshin-la̍k-jīn,三親六認
iau-ki-sit-tǹg,枵飢失頓
sann-tn̄g-bē-tsiâu-ûn,三頓袂齊勻
sam-tshan-put-tōo,三餐不度
ji̍t-si̍t-lân-tōo,日食難度
ū-tsit-tǹg,有一頓
bô-nn̄g-tǹg,無兩頓
bóo-kiánn-kià-lâng-tshī,某囝寄人飼
sann-tn̄g-tsîng,三頓前
nn̄g-tǹg-āu,兩頓後
sam-kòo-mâu-lôo,三顧茅蘆
sann-tshiánn-gōo-tshuì,三請五喙
sam--phìng-ngóo-phìng,三聘五聘
ē-tsi̍t-iân,下一沿
àu-kioh-siàu,漚腳數
kuè-āu-kò-gue̍h,過後個月
lo̍h-hōo-tsu-á,落雨珠仔
lo̍h-hōo-mn̂g-á,落雨毛仔
lo̍h-sap-sap-á-hōo,落霎霎仔雨
phùn-hōo-tshiu-á,噴雨鬚仔
bē-thiu-thè,袂抽退
bē-lo̍h-lâu-thui,袂落樓梯
āu-pái-bē-sái,後擺袂使
ē-pái-bē-sái,下擺袂使
tshuì-ē-ham,喙下𦜆
tshuì-ē-hâi,喙下頦
hē-giô,
sì-hio̍h-tsí-soo,四葉紫蘇
lo̍h-bin-tshng-kha,落眠床跤
thām-thuî,窞錘
gia̍t-siâu-uē,孽潲話
lo̍h-tiānn,落定
pàng-tiānn,放定
tsē--kē,坐低
tsē-lo̍h-lâi,坐落來
piànn-pe̍h-hóo-thng,拚白虎湯
tshē,坐
tshē-lo̍h,坐落
tshuah-sái-tsuí,疶屎水
tsò-inn-tînn,做纓纏
pua̍h-lo̍h-lâi,跋落來
phuè-ē-lo̍h-pn̄g,配會落飯
ū-tsia̍h-puànn-mê-muê,有食半暝糜
thîng-tiānn,停碇
khí-bông-bū,起雺霧
tsiūnn-bông,上雺
tà-bông,罩雺
lo̍h-bông,落雺
kha̍h-bông,闔雺
ū-huè-thâu,有歲頭
huè-thâu-ū-ah,歲頭有矣
tah-tio̍h-tsha̍t-tsûn,搭著賊船
tíng-khang-tàu-ē-khang,頂空鬥下空
tíng-tshiú-tàu-ē-tshiú,頂手鬥下手
tsiūnn-tsiūnn-lo̍h-lo̍h,上上落落
khí-khí-lo̍h-lo̍h,起起落落
tíng-tíng-ē-ē,頂頂下下
thâu-bīn-tíng-pah,頭面頂百
tíng-tíng-kò-gue̍h,頂頂個月
piak-hì-bûn,煏戲文
lia̍h-kuè-bé,掠過馬
ji̍h-tiàu,揤吊
tíng-tûn,頂脣
tuā-khuì-tshuán-bē-lī,大氣喘袂離
tsia̍h-thâu-lōo-lâng,食頭路人
siōng--uì,上尉
ē-pí-phīng-tit,會比並得
pâi-ū-senn-siùnn,排有生相
ē-kìnn-tit-lâng-tsìng,會見得人眾
ē-kìnn-tsìng-tit,會見眾得
ē-khuànn-kháu-tit,會看口得
ē-pâi-tuânn-tit,會排壇直
teh-bōng-tsuá,硩墓紙
tsiunn-ám,漿泔
tsia̍h-tiâu-leh,食牢咧
âng-bah-siang--kuè,紅肉雙髻
tsa-bóo-kuí-á,查某鬼仔
kán-pī,𡢃婢
iông-hu-sio̍k-tsú,庸夫俗子
tshoo-hu-sio̍k-tsú,粗夫俗子
pah-puann-khí-thâu-lân,百般起頭難
phah-sǹg,拍算
uá-mn̂g-thê-tok,倚門提督
kim-tsînn-po̍h-hô,金錢薄荷
âng-kut-ham-khak-tsháu,紅骨蚶殼草
hué-kuè-tsiah-pû-ōo,火過才炰芋
tsha̍t-khì-tsiah-kuainn-muî,賊去才關門
bông-kok-lôo,亡國奴
bān-to-tshuì-kuah,萬刀碎割
tshian-to-bān-kuah,千刀萬割
tâng-tsînn-tshuì-kuah,銅錢碎割
īng-bôo-tsō-kè,用謀造計
siūnn-khang-siūnn-phāng,想空想縫
kú-nî-pah-tsài,久年百載
tshian-giân-bān-gí,千言萬語
kóng-tshing-kóng-bān,講千講萬
tshian-lí-khu,千里駒
pué-tsháu-tshuē-tshin,掰草揣親
kî-kî-kuài-kuài,奇奇怪怪
kóo-kóo-kuài-kuài,古古怪怪
tshit-kî-peh-kuài,七奇八怪
iâ-ko-sià-ko,爺哥舍哥
hó-gia̍h-lâng-kiánn,好額人囝
tiánn-phok,
tiánn-te-phok,
tò-tiàu-hông,倒吊癀
tshian-su-bān-sióng,千思萬想
kú-nî-bān-tāi,久年萬代
tn̂g-nî-kiú-uán,長年久遠
tshian-tsin-bān-khak,千真萬確
tsin-tsin-tsiànn-tsiànn,真真正正
khiā-tsin-khiā-hiān,徛真徛現
si-suànn-tiàu-tâng-tsing,絲線吊銅鐘
tshian-bān-put-khó,千萬不可
bān-bān-put-khó,萬萬不可
sian-m̄-thang,仙毋通
tshian-bān-hù-ong,千萬富翁
tshian-pù-bān-nuā,千富萬爛
bô-thâu-tsáng,無頭摠
jû-tsháng-tsháng,挐氅氅
kháu-kháu-siann-siann,口口聲聲
tshuì-hue,喙花
ū-tshuì-tsuí,有喙水
gâu-kong-uē,𠢕講話
bô-liàm-tshuì,無殮喙
tshiâng-á,戕仔
kóng-uē-bô-kíng-uē,
tshuì-nuā-tsuí,喙瀾水
pháinn-tshuì,歹喙
pháinn-tshuì-pháinn-tsi̍h,歹喙歹舌
pháinn-tshuì-pháinn-phīnn,歹喙歹鼻
pháinn-tshuì--phīnn,歹喙鼻
pháinn-tshuì-la̍k--táu,歹喙搦斗
pháinn-tshuì-iá-táu,歹喙野斗
sio-pò-tshuì,相報喙
tshuì-tsiap-tshuì,喙接喙
hīnn-thuân-hīnn,耳傳耳
tshuì-thuân-tshuì,喙傳喙
sio-tak-tshuì,相觸喙
tshuì-kín,喙緊
sio-poh-tshuì,相駁喙
sio-tsènn-tshuì,相諍喙
tsènn-tshuì,諍喙
tshàu-tshuì-pinn,臭喙邊
pàng-phuì-an-káu-sim,放屁安狗心
han-bān-tshuì,頇顢喙
han-bān-kóng-uē,頇顢講話
uai-tshuì-tshua̍h-ba̍k,歪喙斜目
tshuì-kháu-tiānn,喙口定
phok-phok-thn̂g,
tshàu-tshuì,臭喙
gi̍k-kháu,逆口
tshuì-kak-tsuân-pho,喙角全泡
tshuì-bô-thàng-sim-kuann,喙無迵心肝
tshuì-iok,喙約
kóng-uē-it-liû-suí,講話一流水
suān-tsio̍h-tshuì,璇石喙
tshuì-ba̍t,喙密
lak-tē-á-pá-pá,橐袋仔飽飽
tshuì-kóng-kah-bô-iû,喙講甲無油
tsiūnn-iam-ke-lâ,上閹雞膋
poh-tshuì,駁喙
puânn-tshuì,盤喙
