tl,hanzi,frequency,poj,tl_num,poj_num
tshoo-pūn,粗笨,25,chho͘-pūn,tshoopun7,chhoopun7
tshoo-khng,粗糠,25,chho͘-khng,tshookhng,chhookhng
thoo-tsuá,粗紙,25,tho͘-chóa,thootsua2,thoochoa2
tshoo-tsuá,粗紙,25,chho͘-chóa,tshootsua2,chhoochoa2
tshoo-si,粗絲,25,chho͘-si,tshoosi,chhoosi
tshoo-tāng,粗重,25,chho͘-tāng,tshootang7,chhootang7
tshoo-pá,粗飽,25,chho͘-pá,tshoopa2,chhoopa2
tshoo-lóo,粗魯,25,chho͘-ló͘,tshooloo2,chhooloo2
tshik-á,粟仔,25,chhek-á,tshika2,chheka2
tshik-tshng,粟倉,25,chhek-chhng,tshiktshng,chhekchhng
tshik-tiânn,粟埕,25,chhek-tiâⁿ,tshiktiann5,chhektiann5
tshik-tsíng,粟種,25,chhek-chéng,tshiktsing2,chhekcheng2
tshik-tshenn,粟青,25,chhek-chheⁿ,tshiktshenn,chhekchhenn
tshik-tshinn,粟青,25,chhek-chhiⁿ,tshiktshinn,chhekchhinn
tshik-tsiáu,粟鳥,25,chhek-chiáu,tshiktsiau2,chhekchiau2
tsàng-ha̍h,粽箬,25,chàng-ha̍h,tsang3hah8,chang3hah8
tsing-kong,精光,25,cheng-kong,tsingkong,chengkong
tsing-li̍k,精力,25,cheng-le̍k,tsinglik8,chenglek8
tsing-phín,精品,25,cheng-phín,tsingphin2,chengphin2
tsing-tsú,精子,25,cheng-chú,tsingtsu2,chengchu2
tsing-bi̍t,精密,25,cheng-bi̍t,tsingbit8,chengbit8
tsing-khá,精巧,25,cheng-khá,tsingkha2,chengkha2
tsing-tsha,精差,25,cheng-chha,tsingtsha,chengchha
tsing-tshái,精彩,25,cheng-chhái,tsingtshai2,chengchhai2
tsing-sim,精心,25,cheng-sim,tsingsim,chengsim
tsing-bú,精武,25,cheng-bú,tsingbu2,chengbu2
tsing-iû,精油,25,cheng-iû,tsingiu5,chengiu5
tsing-senn,精牲,25,cheng-seⁿ,tsingsenn,chengsenn
tsing-sinn,精牲,25,cheng-siⁿ,tsingsinn,chengsinn
tsing-khak,精確,25,cheng-khak,tsingkhak,chengkhak
tsing-sîn,精神,25,cheng-sîn,tsingsin5,chengsin5
tsing-bí,精美,25,cheng-bí,tsingbi2,chengbi2
tsiann-bah,精肉,25,chiaⁿ-bah,tsiannbah,chiannbah
tsing-liông,精良,25,cheng-liông,tsingliong5,chengliong5
tsing-ing,精英,25,cheng-eng,tsinging,chengeng
tsing-huâ,精華,25,cheng-hôa,tsinghua5,chenghoa5
tsing-tsong,精裝,25,cheng-chong,tsingtsong,chengchong
tsing-sîng,精誠,25,cheng-sêng,tsingsing5,chengseng5
tsing-thong,精通,25,cheng-thong,tsingthong,chengthong
tsing-tsìn,精進,25,cheng-chìn,tsingtsin3,chengchin3
tsing-suán,精選,25,cheng-soán,tsingsuan2,chengsoan2
kue-á,粿仔,25,koe-á,kuea2,koea2
kué-á,粿仔,25,kóe-á,kue2a2,koe2a2
ké-á,粿仔,25,ké-á,ke2a2,ke2a2
kér-á,粿仔,25,kér-á,ker2a2,ker2a2
kué-ìn,粿印,25,kóe-ìn,kue2in3,koe2in3
ké-ìn,粿印,25,ké-ìn,ke2in3,ke2in3
ké-tiâu,粿條,25,ké-tiâu,ke2tiau5,ke2tiau5
kué-bôo,粿模,25,kóe-bô͘,kue2boo5,koe2boo5
ké-bôo,粿模,25,ké-bô͘,ke2boo5,ke2boo5
kué-tshè,粿粞,25,kóe-chhè,kue2tshe3,koe2chhe3
ké-tshuè,粿粞,25,ké-chhòe,ke2tshue3,ke2chhoe3
kér-tsherè,粿粞,25,kér-chhère,ker2tshere3,ker2chhere3
kér-tshuè,粿粞,25,kér-chhòe,ker2tshue3,ker2chhoe3
kué-tsàng,粿粽,25,kóe-chàng,kue2tsang3,koe2chang3
ké-tsàng,粿粽,25,ké-chàng,ke2tsang3,ke2chang3
kér-tsàng,粿粽,25,kér-chàng,ker2tsang3,ker2chang3
kué-hio̍h,粿葉,25,kóe-hio̍h,kue2hioh8,koe2hioh8
ké-hio̍h,粿葉,25,ké-hio̍h,ke2hioh8,ke2hioh8
kué-lōo,粿路,25,kóe-lō͘,kue2loo7,koe2loo7
ké-lōo,粿路,25,ké-lō͘,ke2loo7,ke2loo7
kué-pôo,粿酺,25,kóe-pô͘,kue2poo5,koe2poo5
ké-pôo,粿酺,25,ké-pô͘,ke2poo5,ke2poo5
kôo-á,糊仔,25,kô͘-á,koo5a2,koo5a2
hôo-tôo,糊塗,25,hô͘-tô͘,hoo5too5,hoo5too5
ko-á,糕仔,25,ko-á,koa2,koa2
thn̂g-tan,糖丹,25,thn̂g-tan,thng5tan,thng5tan
thn̂g-á,糖仔,25,thn̂g-á,thng5a2,thng5a2
thn̂g-phōo,糖廍,25,thn̂g-phō͘,thng5phoo7,thng5phoo7
thn̂g-tshiúnn,糖廠,25,thn̂g-chhiúⁿ,thng5tshiunn2,thng5chhiunn2
thn̂g-tsuí,糖水,25,thn̂g-chúi,thng5tsui2,thng5chui2
thn̂g-hún,糖粉,25,thn̂g-hún,thng5hun2,thng5hun2
thn̂g-kué,糖粿,25,thn̂g-kóe,thng5kue2,thng5koe2
thn̂g-ké,糖粿,25,thn̂g-ké,thng5ke2,thng5ke2
thn̂g-ko,糖膏,25,thn̂g-ko,thng5ko,thng5ko
thn̂g-tshang,糖蔥,25,thn̂g-chhang,thng5tshang,thng5chhang
thn̂g-sng,糖霜,25,thn̂g-sng,thng5sng,thng5sng
tshò-bí,糙米,25,chhò-bí,tsho3bi2,chho3bi2
tshòr-bí,糙米,25,chhòr-bí,tshor3bi2,chhor3bi2
bê-pn̄g,糜飯,25,bê-pn̄g,be5png7,be5png7
muâi-pn̄g,糜飯,25,moâi-pn̄g,muai5png7,moai5png7
muê-pn̄g,糜飯,25,môe-pn̄g,mue5png7,moe5png7
sám-hún,糝粉,25,sám-hún,sam2hun2,sam2hun2
pùn-kháu,糞口,25,pùn-kháu,pun3khau2,pun3khau2
pùn-sò,糞埽,25,pùn-sò,pun3so3,pun3so3
pùn-sòr,糞埽,25,pùn-sòr,pun3sor3,pun3sor3
pùn-tui,糞堆,25,pùn-tui,pun3tui,pun3tui
khng-tâi,糠𧉟,25,khng-tâi,khngtai5,khngtai5
niû-tsháu,糧草,25,niû-chháu,niu5tshau2,niu5chhau2
niû-si̍t,糧食,25,niû-si̍t,niu5sit8,niu5sit8
tia̍h-bí,糴米,25,tia̍h-bí,tiah8bi2,tiah8bi2
tia̍k-bí,糴米,25,tia̍k-bí,tiak8bi2,tiak8bi2
tiā-bí,糴米,25,tiā-bí,tia7bi2,tia7bi2
thiò-bí,糶米,25,thiò-bí,thio3bi2,thio3bi2
thiòr-bí,糶米,25,thiòr-bí,thior3bi2,thior3bi2
hē-lia̍t,系列,25,hē-lia̍t,he7liat8,he7liat8
hē-sóo,系所,25,hē-só͘,he7soo2,he7soo2
hē-thóng,系統,25,hē-thóng,he7thong2,he7thong2
kiù-tuà,糾帶,25,kiù-tòa,kiu3tua3,kiu3toa3
kiù-tsìng,糾正,25,kiù-chèng,kiu3tsing3,kiu3cheng3
kiù-kin,糾筋,25,kiù-kin,kiu3kin,kiu3kin
kiù-kun,糾筋,25,kiù-kun,kiu3kun,kiu3kun
kiù-hun,糾紛,25,kiù-hun,kiu3hun,kiu3hun
kì-guân,紀元,25,kì-goân,ki3guan5,ki3goan5
khí-nî,紀年,25,khí-nî,khi2ni5,khi2ni5
kí-nî,紀年,25,kí-nî,ki2ni5,ki2ni5
kì-lu̍t,紀律,25,kì-lu̍t,ki3lut8,ki3lut8
kì-liām,紀念,25,kì-liām,ki3liam7,ki3liam7
kì-lio̍k,紀錄,25,kì-lio̍k,ki3liok8,ki3liok8
kì-lo̍k,紀錄,25,kì-lo̍k,ki3lok8,ki3lok8
iok-tīng,約定,25,iok-tēng,iokting7,iokteng7
iok-huē,約會,25,iok-hōe,iokhue7,iokhoe7
iok-sok,約束,25,iok-sok,ioksok,ioksok
iok-tsín,約診,25,iok-chín,ioktsin2,iokchin2
iok-tâm,約談,25,iok-tâm,ioktam5,ioktam5
âng-lī,紅利,25,âng-lī,ang5li7,ang5li7
âng-pau,紅包,25,âng-pau,ang5pau,ang5pau
âng-thôo,紅塗,25,âng-thô͘,ang5thoo5,ang5thoo5
hông-tîn,紅塵,25,hông-tîn,hong5tin5,hong5tin5
âng-î,紅姨,25,âng-î,ang5i5,ang5i5
âng-înn,紅姨,25,âng-îⁿ,ang5inn5,ang5inn5
âng-inn,紅嬰,25,âng-iⁿ,ang5inn,ang5inn
âng-khī,紅柿,25,âng-khī,ang5khi7,ang5khi7
âng-tsó,紅棗,25,âng-chó,ang5tso2,ang5cho2
âng-ting,紅燈,25,âng-teng,ang5ting,ang5teng
âng-sio,紅燒,25,âng-sio,ang5sio,ang5sio
âng-pâi,紅牌,25,âng-pâi,ang5pai5,ang5pai5
âng-gê,紅牙,25,âng-gê,ang5ge5,ang5ge5
âng-ba̍k,紅目,25,âng-ba̍k,ang5bak8,ang5bak8
âng-kin,紅筋,25,âng-kin,ang5kin,ang5kin
âng-kun,紅筋,25,âng-kun,ang5kun,ang5kun
âng-tsau,紅糟,25,âng-chau,ang5tsau,ang5chau
âng-tshái,紅綵,25,âng-chhái,ang5tshai2,ang5chhai2
âng-sik,紅色,25,âng-sek,ang5sik,ang5sek
âng-tê,紅茶,25,âng-tê,ang5te5,ang5te5
âng-tshài,紅菜,25,âng-chhài,ang5tshai3,ang5chhai3
âng-tsîm,紅蟳,25,âng-chîm,ang5tsim5,ang5chim5
âng-tāu,紅豆,25,âng-tāu,ang5tau7,ang5tau7
âng-tsiú,紅酒,25,âng-chiú,ang5tsiu2,ang5chiu2
âng-hê,紅霞,25,âng-hê,ang5he5,ang5he5
âng-bīn,紅面,25,âng-bīn,ang5bin7,ang5bin7
âng-kam,紅魽,25,âng-kam,ang5kam,ang5kam
âng-ku,紅龜,25,âng-ku,ang5ku,ang5ku
bûn-lí,紋理,25,bûn-lí,bun5li2,bun5li2
bûn-lōo,紋路,25,bûn-lō͘,bun5loo7,bun5loo7
bûn-gîn,紋銀,25,bûn-gîn,bun5gin5,bun5gin5
bûn-gûn,紋銀,25,bûn-gûn,bun5gun5,bun5gun5
la̍p-ji̍p,納入,25,la̍p-ji̍p,lap8jip8,lap8jip8
la̍p-li̍p,納入,25,la̍p-li̍p,lap8lip8,lap8lip8
la̍p-siàu,納數,25,la̍p-siàu,lap8siau3,lap8siau3
la̍p-suè,納稅,25,la̍p-sòe,lap8sue3,lap8soe3
la̍p-sè,納稅,25,la̍p-sè,lap8se3,lap8se3
la̍p-tsînn,納錢,25,la̍p-chîⁿ,lap8tsinn5,lap8chinn5
sûn-tsîng,純情,25,sûn-chêng,sun5tsing5,sun5cheng5
sûn-tsīng,純淨,25,sûn-chēng,sun5tsing7,sun5cheng7
sûn-kiat,純潔,25,sûn-kiat,sun5kiat,sun5kiat
sûn-jiân,純然,25,sûn-jiân,sun5jian5,sun5jian5
sûn-liân,純然,25,sûn-liân,sun5lian5,sun5lian5
sûn-ik,純益,25,sûn-ek,sun5ik,sun5ek
sûn-tsin,純真,25,sûn-chin,sun5tsin,sun5chin
sûn-tshuì,純粹,25,sûn-chhùi,sun5tshui3,sun5chhui3
sûn-kim,純金,25,sûn-kim,sun5kim,sun5kim
se-á,紗仔,25,se-á,sea2,sea2
se-pòo,紗布,25,se-pò͘,sepoo3,sepoo3
se-thang,紗窗,25,se-thang,sethang,sethang
sua-thang,紗窗,25,soa-thang,suathang,soathang
tsuá-tshù,紙厝,25,chóa-chhù,tsua2tshu3,choa2chhu3
tsuá-phe,紙坯,25,chóa-phe,tsua2phe,choa2phe
tsuá-phue,紙坯,25,chóa-phoe,tsua2phue,choa2phoe
tsuá-jī,紙字,25,chóa-jī,tsua2ji7,choa2ji7
tsuá-lī,紙字,25,chóa-lī,tsua2li7,choa2li7
tsuá-sìnn,紙扇,25,chóa-sìⁿ,tsua2sinn3,choa2sinn3
tsuá-kìng,紙敬,25,chóa-kèng,tsua2king3,choa2keng3
tsuá-pang,紙枋,25,chóa-pang,tsua2pang,choa2pang
tsuá-tiâu,紙條,25,chóa-tiâu,tsua2tiau5,choa2tiau5
tsuá-ting,紙燈,25,chóa-teng,tsua2ting,choa2teng
tsuá-pâi,紙牌,25,chóa-pâi,tsua2pai5,choa2pai5
tsuá-a̍p,紙盒,25,chóa-a̍p,tsua2ap8,choa2ap8
tsuá-phiò,紙票,25,chóa-phiò,tsua2phio3,choa2phio3
tsuá-tsînn,紙錢,25,chóa-chîⁿ,tsua2tsinn5,choa2chinn5
hun-luān,紛亂,25,hun-loān,hunluan7,hunloan7
hun-jiáu,紛擾,25,hun-jiáu,hunjiau2,hunjiau2
hun-liáu,紛擾,25,hun-liáu,hunliau2,hunliau2
hun-hun,紛紛,25,hun-hun,hunhun,hunhun
hun-tsa̍p,紛雜,25,hun-cha̍p,huntsap8,hunchap8
sòo-siông,素常,25,sò͘-siông,soo3siong5,soo3siong5
sòo-biâu,素描,25,sò͘-biâu,soo3biau5,soo3biau5
sòo-biô,素描,25,sò͘-biô,soo3bio5,soo3bio5
sòo-liāu,素料,25,sò͘-liāu,soo3liau7,soo3liau7
sòo-tsâi,素材,25,sò͘-châi,soo3tsai5,soo3chai5
sòo-sòo,素素,25,sò͘-sò͘,soo3soo3,soo3soo3
sòo-sik,素色,25,sò͘-sek,soo3sik,soo3sek
sòo-tshài,素菜,25,sò͘-chhài,soo3tshai3,soo3chhai3
sòo-tsit,素質,25,sò͘-chit,soo3tsit,soo3chit
sòo-bīn,素面,25,sò͘-bīn,soo3bin7,soo3bin7
sòo-si̍t,素食,25,sò͘-si̍t,soo3sit8,soo3sit8
sòo-ióng,素養,25,sò͘-ióng,soo3iong2,soo3iong2
sòo-tsai,素齋,25,sò͘-chai,soo3tsai,soo3chai
pháng-se,紡紗,25,pháng-se,phang2se,phang2se
pháng-tsit,紡織,25,pháng-chit,phang2tsit,phang2chit
pháng-tshia,紡車,25,pháng-chhia,phang2tshia,phang2chhia
soh-á,索仔,25,soh-á,soha2,soha2
sik-lâm,索南,25,sek-lâm,siklam5,seklam5
soh-lâm,索南,25,soh-lâm,sohlam5,sohlam5
sik-ín,索引,25,sek-ín,sikin2,sekin2
thīnn-sann,紩衫,25,thīⁿ-saⁿ,thinn7sann,thinn7sann
tsí-tuânn,紫檀,25,chí-tôaⁿ,tsi2tuann5,chi2toann5
tsí-sik,紫色,25,chí-sek,tsi2sik,chi2sek
tsí-tshài,紫菜,25,chí-chhài,tsi2tshai3,chi2chhai3
tsah-pòo,紮布,25,chah-pò͘,tsahpoo3,chahpoo3
tsah-tsînn,紮錢,25,chah-chîⁿ,tsahtsinn5,chahchinn5
luí-tsik,累積,25,lúi-chek,lui2tsik,lui2chek
luí-kè,累計,25,lúi-kè,lui2ke3,lui2ke3
suè-uī,細位,25,sòe-ūi,sue3ui7,soe3ui7
sè-uī,細位,25,sè-ūi,se3ui7,se3ui7
suè-tsik,細叔,25,sòe-chek,sue3tsik,soe3chek
sè-tsik,細叔,25,sè-chek,se3tsik,se3chek
suè-kiánn,細囝,25,sòe-kiáⁿ,sue3kiann2,soe3kiann2
sè-kiánn,細囝,25,sè-kiáⁿ,se3kiann2,se3kiann2
suè-înn,細圓,25,sòe-îⁿ,sue3inn5,soe3inn5
sè-înn,細圓,25,sè-îⁿ,se3inn5,se3inn5
suè-koo,細姑,25,sòe-ko͘,sue3koo,soe3koo
sè-koo,細姑,25,sè-ko͘,se3koo,se3koo
serè-î,細姨,25,sère-î,sere3i5,sere3i5
suè-î,細姨,25,sòe-î,sue3i5,soe3i5
sè-î,細姨,25,sè-î,se3i5,se3i5
serè-hàn,細漢,25,sère-hàn,sere3han3,sere3han3
suè-hàn,細漢,25,sòe-hàn,sue3han3,soe3han3
sè-hàn,細漢,25,sè-hàn,se3han3,se3han3
suè-tsiat,細節,25,sòe-chiat,sue3tsiat,soe3chiat
sè-tsiat,細節,25,sè-chiat,se3tsiat,se3chiat
suè-siann,細聲,25,sòe-siaⁿ,sue3siann,soe3siann
sè-siann,細聲,25,sè-siaⁿ,se3siann,se3siann
suè-pau,細胞,25,sòe-pau,sue3pau,soe3pau
sè-pau,細胞,25,sè-pau,se3pau,se3pau
suè-lī,細膩,25,sòe-lī,sue3li7,soe3li7
sè-jī,細膩,25,sè-jī,se3ji7,se3ji7
suè-khún,細菌,25,sòe-khún,sue3khun2,soe3khun2
sè-khún,細菌,25,sè-khún,se3khun2,se3khun2
suè-pōo,細部,25,sòe-pō͘,sue3poo7,soe3poo7
sè-pōo,細部,25,sè-pō͘,se3poo7,se3poo7
suè-tsia̍h,細食,25,sòe-chia̍h,sue3tsiah8,soe3chiah8
sè-tsia̍h,細食,25,sè-chia̍h,se3tsiah8,se3chiah8
suà-tshuì,紲喙,25,sòa-chhùi,sua3tshui3,soa3chhui3
suà-tshiú,紲手,25,sòa-chhiú,sua3tshiu2,soa3chhiu2
suà-phah,紲拍,25,sòa-phah,sua3phah,soa3phah
suà-tsiap,紲接,25,sòa-chiap,sua3tsiap,soa3chiap
suà-thuann,紲攤,25,sòa-thoaⁿ,sua3thuann,soa3thoann
suà-khuì,紲氣,25,sòa-khùi,sua3khui3,soa3khui3
suà-uē,紲話,25,sòa-ōe,sua3ue7,soa3oe7
sin-sū,紳士,25,sin-sū,sinsu7,sinsu7
siāu-kài,紹介,25,siāu-kài,siau7kai3,siau7kai3
khóng-sik,紺色,25,khóng-sek,khong2sik,khong2sek
tsiong-nî,終年,25,chiong-nî,tsiongni5,chiongni5
tsiong-î,終於,25,chiong-î,tsiongi5,chiongi5
tsiong-kiat,終結,25,chiong-kiat,tsiongkiat,chiongkiat
tsiong-sin,終身,25,chiong-sin,tsiongsin,chiongsin
tsiong-tiám,終點,25,chiong-tiám,tsiongtiam2,chiongtiam2
hiân-á,絃仔,25,hiân-á,hian5a2,hian5a2
tsoo-kiānn,組件,25,cho͘-kiāⁿ,tsookiann7,chookiann7
tsoo-pia̍t,組別,25,cho͘-pia̍t,tsoopiat8,choopiat8
tsoo-ha̍p,組合,25,cho͘-ha̍p,tsoohap8,choohap8
tsoo-sîng,組成,25,cho͘-sêng,tsoosing5,chooseng5
tsoo-tsit,組織,25,cho͘-chit,tsootsit,choochit
tsoo-tiúnn,組長,25,cho͘-tiúⁿ,tsootiunn2,chootiunn2
tsoo-thâu,組頭,25,cho͘-thâu,tsoothau5,choothau5
kiat-kau,結交,25,kiat-kau,kiatkau,kiatkau
kiat-uan,結冤,25,kiat-oan,kiatuan,kiatoan
kiat-ping,結冰,25,kiat-peng,kiatping,kiatpeng
kiat-ha̍p,結合,25,kiat-ha̍p,kiathap8,kiathap8
kiat-hun,結婚,25,kiat-hun,kiathun,kiathun
kiat-tsí,結子,25,kiat-chí,kiattsi2,kiatchi2
kiat-si̍t,結實,25,kiat-si̍t,kiatsit8,kiatsit8
kiat-kio̍k,結局,25,kiat-kio̍k,kiatkiok8,kiatkiok8
kiat-tshī,結市,25,kiat-chhī,kiattshi7,kiatchhi7
kiat-uàn,結怨,25,kiat-oàn,kiatuan3,kiatoan3
kiat-pài,結拜,25,kiat-pài,kiatpai3,kiatpai3
kiat-siàu,結數,25,kiat-siàu,kiatsiau3,kiatsiau3
kiat-tsing,結晶,25,kiat-cheng,kiattsing,kiatcheng
kiat-tsinn,結晶,25,kiat-chiⁿ,kiattsinn,kiatchinn
kiat-sok,結束,25,kiat-sok,kiatsok,kiatsok
kiat-kó,結果,25,kiat-kó,kiatko2,kiatko2
kiat-àn,結案,25,kiat-àn,kiatan3,kiatan3
kiat-gia̍p,結業,25,kiat-gia̍p,kiatgiap8,kiatgiap8
kiat-kòo,結構,25,kiat-kò͘,kiatkoo3,kiatkoo3
kiat-bîng,結盟,25,kiat-bêng,kiatbing5,kiatbeng5
kiat-tsio̍h,結石,25,kiat-chio̍h,kiattsioh8,kiatchioh8
kiat-suī,結穗,25,kiat-sūi,kiatsui7,kiatsui7
kiat-sǹg,結算,25,kiat-sǹg,kiatsng3,kiatsng3
kat-tshái,結綵,25,kat-chhái,kattshai2,katchhai2
kiat-iân,結緣,25,kiat-iân,kiatian5,kiatian5
kiat-m̂,結莓,25,kiat-m̂,kiatm5,kiatm5
kiat-tshin,結親,25,kiat-chhin,kiattshin,kiatchhin
kiat-lūn,結論,25,kiat-lūn,kiatlun7,kiatlun7
kiat-lan,結趼,25,kiat-lan,kiatlan,kiatlan
tsua̍t-kau,絕交,25,choa̍t-kau,tsuat8kau,choat8kau
tsua̍t-sû,絕嗣,25,choa̍t-sû,tsuat8su5,choat8su5
tsua̍t-tuì,絕對,25,choa̍t-tùi,tsuat8tui3,choat8tui3
tsua̍t-tsîng,絕情,25,choa̍t-chêng,tsuat8tsing5,choat8cheng5
tsua̍t-bōng,絕望,25,choa̍t-bōng,tsuat8bong7,choat8bong7
tse̍h-khuì,絕氣,25,che̍h-khùi,tseh8khui3,cheh8khui3
tsua̍t-khuì,絕氣,25,choa̍t-khùi,tsuat8khui3,choat8khui3
tsua̍t-pán,絕版,25,choa̍t-pán,tsuat8pan2,choat8pan2
tse̍h-tsíng,絕種,25,che̍h-chéng,tseh8tsing2,cheh8cheng2
tse̍rh-tsíng,絕種,25,che̍rh-chéng,tserh8tsing2,cherh8cheng2
tsua̍t-tsíng,絕種,25,choa̍t-chéng,tsuat8tsing2,choat8cheng2
tsēr-tsíng,絕種,25,chēr-chéng,tser7tsing2,cher7cheng2
tsua̍t-lōo,絕路,25,choa̍t-lō͘,tsuat8loo7,choat8loo7
tsua̍t-si̍t,絕食,25,choa̍t-si̍t,tsuat8sit8,choat8sit8
ká-iânn,絞營,25,ká-iâⁿ,ka2iann5,ka2iann5
ká-kûn,絞群,25,ká-kûn,ka2kun5,ka2kun5
ká-bah,絞肉,25,ká-bah,ka2bah,ka2bah
thóng-it,統一,25,thóng-it,thong2it,thong2it
thóng-ha̍p,統合,25,thóng-ha̍p,thong2hap8,thong2hap8
thóng-tī,統治,25,thóng-tī,thong2ti7,thong2ti7
thóng-kè,統計,25,thóng-kè,thong2ke3,thong2ke3
si-jiông,絲絨,25,si-jiông,sijiong5,sijiong5
si-liông,絲絨,25,si-liông,siliong5,siliong5
páng-phiò,綁票,25,páng-phiò,pang2phio3,pang2phio3
king-tián,經典,25,keng-tián,kingtian2,kengtian2
king-siong,經商,25,keng-siong,kingsiong,kengsiong
kenn-pòo,經布,25,keⁿ-pò͘,kennpoo3,kennpoo3
kinn-pòo,經布,25,kiⁿ-pò͘,kinnpoo3,kinnpoo3
king-bûn,經文,25,keng-bûn,kingbun5,kengbun5
king-kî,經期,25,keng-kî,kingki5,kengki5
king-li̍k,經歷,25,keng-le̍k,kinglik8,kenglek8
king-tsè,經濟,25,keng-chè,kingtse3,kengche3
king-îng,經營,25,keng-êng,kinging5,kengeng5
king-lí,經理,25,keng-lí,kingli2,kengli2
king-iû,經由,25,keng-iû,kingiu5,kengiu5
kenn-si,經絲,25,keⁿ-si,kennsi,kennsi
kinn-si,經絲,25,kiⁿ-si,kinnsi,kinnsi
kenn-suànn,經線,25,keⁿ-sòaⁿ,kennsuann3,kennsoann3
kinn-suànn,經線,25,kiⁿ-sòaⁿ,kinnsuann3,kinnsoann3
king-huì,經費,25,keng-hùi,kinghui3,kenghui3
king-bōo,經貿,25,keng-bō͘,kingboo7,kengboo7
king-kuè,經過,25,keng-kòe,kingkue3,kengkoe3
king-kè,經過,25,keng-kè,kingke3,kengke3
king-siau,經銷,25,keng-siau,kingsiau,kengsiau
king-giām,經驗,25,keng-giām,kinggiam7,kenggiam7
tsong-ha̍p,綜合,25,chong-ha̍p,tsonghap8,chonghap8
tsong-gē,綜藝,25,chong-gē,tsongge7,chongge7
li̍k-huà,綠化,25,le̍k-hòa,lik8hua3,lek8hoa3
li̍k-khah,綠卡,25,le̍k-khah,lik8khah,lek8khah
li̍k-tik,綠竹,25,le̍k-tek,lik8tik,lek8tek
li̍k-sik,綠色,25,le̍k-sek,lik8sik,lek8sek
tiû-á,綢仔,25,tiû-á,tiu5a2,tiu5a2
uî-siu,維修,25,ûi-siu,ui5siu,ui5siu
î-siu,維修,25,î-siu,i5siu,i5siu
uî-tshî,維持,25,ûi-chhî,ui5tshi5,ui5chhi5
î-tshî,維持,25,î-chhî,i5tshi5,i5chhi5
uî-hōo,維護,25,ûi-hō͘,ui5hoo7,ui5hoo7
î-hōo,維護,25,î-hō͘,i5hoo7,i5hoo7
bāng-á,網仔,25,bāng-á,bang7a2,bang7a2
bāng-iú,網友,25,bāng-iú,bang7iu2,bang7iu2
bāng-tsí,網址,25,bāng-chí,bang7tsi2,bang7chi2
bāng-hi̍k,網域,25,bāng-he̍k,bang7hik8,bang7hek8
bāng-i̍k,網域,25,bāng-e̍k,bang7ik8,bang7ek8
bāng-kiû,網球,25,bāng-kiû,bang7kiu5,bang7kiu5
bāng-tsām,網站,25,bāng-chām,bang7tsam7,bang7cham7
bāng-lōo,網路,25,bāng-lō͘,bang7loo7,bang7loo7
bāng-tsè,網際,25,bāng-chè,bang7tse3,bang7che3
bāng-uann,網鞍,25,bāng-oaⁿ,bang7uann,bang7oann
bāng-ia̍h,網頁,25,bāng-ia̍h,bang7iah8,bang7iah8
tuè-tshiú,綴手,25,tòe-chhiú,tue3tshiu2,toe3chhiu2
tè-tshiú,綴手,25,tè-chhiú,te3tshiu2,te3chhiu2
tuè-lōo,綴路,25,tòe-lō͘,tue3loo7,toe3loo7
tè-lōo,綴路,25,tè-lō͘,te3loo7,te3loo7
biân-iân,綿延,25,biân-iân,bian5ian5,bian5ian5
mî-nuā,綿爛,25,mî-nōa,mi5nua7,mi5noa7
mî-tsinn,綿精,25,mî-chiⁿ,mi5tsinn,mi5chinn
mî-iûnn,綿羊,25,mî-iûⁿ,mi5iunn5,mi5iunn5
kín-tiunn,緊張,25,kín-tiuⁿ,kin2tiunn,kin2tiunn
kín-kip,緊急,25,kín-kip,kin2kip,kin2kip
kín-sìng,緊性,25,kín-sèng,kin2sing3,kin2seng3
kín-bān,緊慢,25,kín-bān,kin2ban7,kin2ban7
kín-tshiú,緊手,25,kín-chhiú,kin2tshiu2,kin2chhiu2
kín-khuì,緊氣,25,kín-khùi,kin2khui3,kin2khui3
kín-kông,緊狂,25,kín-kông,kin2kong5,kin2kong5
kín-kiânn,緊行,25,kín-kiâⁿ,kin2kiann5,kin2kiann5
kín-kha,緊跤,25,kín-kha,kin2kha,kin2kha
suànn-bué,線尾,25,sòaⁿ-bóe,suann3bue2,soann3boe2
suànn-bé,線尾,25,sòaⁿ-bé,suann3be2,soann3be2
suànn-sái,線屎,25,sòaⁿ-sái,suann3sai2,soann3sai2
suànn-tsâi,線材,25,sòaⁿ-châi,suann3tsai5,soann3chai5
suànn-tiâu,線條,25,sòaⁿ-tiâu,suann3tiau5,soann3tiau5
suànn-soh,線索,25,sòaⁿ-soh,suann3soh,soann3soh
suànn-lōo,線路,25,sòaⁿ-lō͘,suann3loo7,soann3loo7
suànn-tíng,線頂,25,sòaⁿ-téng,suann3ting2,soann3teng2
suànn-thâu,線頭,25,sòaⁿ-thâu,suann3thau5,soann3thau5
suànn-hiunn,線香,25,sòaⁿ-hiuⁿ,suann3hiunn,soann3hiunn
tè-tsō,締造,25,tè-chō,te3tso7,te3cho7
iân-hūn,緣份,25,iân-hūn,ian5hun7,ian5hun7
iân-tâu,緣投,25,iân-tâu,ian5tau5,ian5tau5
iân-kòo,緣故,25,iân-kò͘,ian5koo3,ian5koo3
iân-kim,緣金,25,iân-kim,ian5kim,ian5kim
