hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
墯,tǒo,50,tǒ͘,too6,too6,too,too
墾,khírn,50,khírn,khirn2,khirn2,khirn,khirn
壉,kīr,50,kīr,kir7,kir7,kir,kir
壉,kū,50,kū,ku7,ku7,ku,ku
壏,hām,50,hām,ham7,ham7,ham,ham
壏,hǎm,50,hǎm,ham6,ham6,ham,ham
壝,uǐ,50,ǔi,ui6,ui6,ui,ui
壩,pèr,50,pèr,per3,per3,per,per
士,sīr,50,sīr,sir7,sir7,sir,sir
士,sǐr,50,sǐr,sir6,sir6,sir,sir
壯,tshuàng,50,chhoàng,tshuang3,chhoang3,tshuang,chhoang
夂,tí,50,tí,ti2,ti2,ti,ti
夊,sui,50,sui,sui1,sui1,sui,sui
夏,hēe,50,hēe,hee7,hee7,hee,hee
夥,hér,50,hér,her2,her2,her,her
央,irinn,50,iriⁿ,irinn1,irinn1,irinn,irinn
央,uinn,50,uiⁿ,uinn1,uinn1,uinn,uinn
夯,hang,50,hang,hang1,hang1,hang,hang
夯,pūn,50,pūn,pun7,pun7,pun,pun
夯,pǔn,50,pǔn,pun6,pun6,pun,pun
夰,hō,50,hō,ho7,ho7,ho,ho
夰,hǒ,50,hǒ,ho6,ho6,ho,ho
夾,ngereh,50,ngereh,ngereh4,ngereh4,ngereh,ngereh
奆,kuān,50,koān,kuan7,koan7,kuan,koan
奆,kuǎn,50,koǎn,kuan6,koan6,kuan,koan
奉,hǒng,50,hǒng,hong6,hong6,hong,hong
奘,tsǒng,50,chǒng,tsong6,chong6,tsong,chong
奪,te̍h,50,te̍h,teh8,teh8,teh,teh
奪,te̍rh,50,te̍rh,terh8,terh8,terh,terh
如,jîr,50,jîr,jir5,jir5,jir,jir
如,lîr,50,lîr,lir5,lir5,lir,lir
妌,tsīng,50,chēng,tsing7,cheng7,tsing,cheng
妌,tsǐng,50,chěng,tsing6,cheng6,tsing,cheng
妓,kǐ,50,kǐ,ki6,ki6,ki,ki
妡,herm,50,herm,herm1,herm1,herm,herm
妤,îr,50,îr,ir5,ir5,ir,ir
妳,ní,50,ní,ni2,ni2,ni,ni
妻,tshere,50,chhere,tshere1,chhere1,tshere,chhere
妻,tshie,50,chhie,tshie1,chhie1,tshie,chhie
姒,sīr,50,sīr,sir7,sir7,sir,sir
姒,sǐr,50,sǐr,sir6,sir6,sir,sir
姕,tsir,50,chir,tsir1,chir1,tsir,chir
姕,tsu,50,chu,tsu1,chu1,tsu,chu
姖,kīr,50,kīr,kir7,kir7,kir,kir
姖,kū,50,kū,ku7,ku7,ku,ku
姖,kǐr,50,kǐr,kir6,kir6,kir,kir
姛,tǒng,50,tǒng,tong6,tong6,tong,tong
姿,tsir,50,chir,tsir1,chir1,tsir,chir
娊,hiān,50,hiān,hian7,hian7,hian,hian
娊,hiǎn,50,hiǎn,hian6,hian6,hian,hian
婄,piō,50,piō,pio7,pio7,pio,pio
婄,piǒ,50,piǒ,pio6,pio6,pio,pio
婞,hǐng,50,hěng,hing6,heng6,hing,heng
婢,pǐ,50,pǐ,pi6,pi6,pi,pi
婫,hūn,50,hūn,hun7,hun7,hun,hun
婫,hǔn,50,hǔn,hun6,hun6,hun,hun
婮,kir,50,kir,kir1,kir1,kir,kir
婮,ku,50,ku,ku1,ku1,ku,ku
婸,tǒng,50,tǒng,tong6,tong6,tong,tong
媍,hǔ,50,hǔ,hu6,hu6,hu,hu
媍,pū,50,pū,pu7,pu7,pu,pu
媍,pǔ,50,pǔ,pu6,pu6,pu,pu
媑,tiōng,50,tiōng,tiong7,tiong7,tiong,tiong
媑,tiǒng,50,tiǒng,tiong6,tiong6,tiong,tiong
媠,tōo,50,tō͘,too7,too7,too,too
媠,tǒo,50,tǒ͘,too6,too6,too,too
媤,sir,50,sir,sir1,sir1,sir,sir
媤,su,50,su,su1,su1,su,su
嫁,kèe,50,kèe,kee3,kee3,kee,kee
嫖,phe̍h,50,phe̍h,pheh8,pheh8,pheh,pheh
嫖,phe̍rh,50,phe̍rh,pherh8,pherh8,pherh,pherh
嫷,tōo,50,tō͘,too7,too7,too,too
嫷,tǒo,50,tǒ͘,too6,too6,too,too
嬜,herm,50,herm,herm1,herm1,herm,herm
嬜,him,50,him,him1,him1,him,him
嬤,móo,50,mó͘,moo2,moo2,moo,moo
嬧,tsīn,50,chīn,tsin7,chin7,tsin,chin
嬧,tsǐn,50,chǐn,tsin6,chin6,tsin,chin
嬨,tsîr,50,chîr,tsir5,chir5,tsir,chir
嬩,îr,50,îr,ir5,ir5,ir,ir
嬩,û,50,û,u5,u5,u,u
孃,niâ,50,niâ,nia5,nia5,nia,nia
孃,niû,50,niû,niu5,niu5,niu,niu
孖,tsir,50,chir,tsir1,chir1,tsir,chir
字,tsīr,50,chīr,tsir7,chir7,tsir,chir
孜,tsir,50,chir,tsir1,chir1,tsir,chir
孳,tsir,50,chir,tsir1,chir1,tsir,chir
孶,tsir,50,chir,tsir1,chir1,tsir,chir
孶,tsu,50,chu,tsu1,chu1,tsu,chu
宁,tīr,50,tīr,tir7,tir7,tir,tir
宁,tū,50,tū,tu7,tu7,tu,tu
宁,tǐr,50,tǐr,tir6,tir6,tir,tir
宙,tiǔ,50,tiǔ,tiu6,tiu6,tiu,tiu
客,kheeh,50,kheeh,kheeh4,kheeh4,kheeh,kheeh
家,kee,50,kee,kee1,kee1,kee,kee
尹,írn,50,írn,irn2,irn2,irn,irn
尺,tshē,50,chhē,tshe7,chhe7,tshe,chhe
尺,tshě,50,chhě,tshe6,chhe6,tshe,chhe
屢,lír,50,lír,lir2,lir2,lir,lir
屮,thiat,50,thiat,thiat4,thiat4,thiat,thiat
岠,kīr,50,kīr,kir7,kir7,kir,kir
岠,kǐr,50,kǐr,kir6,kir6,kir,kir
岨,tshir,50,chhir,tshir1,chhir1,tshir,chhir
岨,tshu,50,chhu,tshu1,chhu1,tshu,chhu
岨,tsīr,50,chīr,tsir7,chir7,tsir,chir
岨,tsū,50,chū,tsu7,chu7,tsu,chu
岨,tsǐr,50,chǐr,tsir6,chir6,tsir,chir
岵,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
峊,hū,50,hū,hu7,hu7,hu,hu
峊,hǔ,50,hǔ,hu6,hu6,hu,hu
峎,gírn,50,gírn,girn2,girn2,girn,girn
峎,gún,50,gún,gun2,gun2,gun,gun
峙,tī,50,tī,ti7,ti7,ti,ti
峙,tǐ,50,tǐ,ti6,ti6,ti,ti
峴,hiǎn,50,hiǎn,hian6,hian6,hian,hian
峾,gîrn,50,gîrn,girn5,girn5,girn,girn
峾,gûn,50,gûn,gun5,gun5,gun,gun
峿,gír,50,gír,gir2,gir2,gir,gir
峿,gú,50,gú,gu2,gu2,gu,gu
崌,kir,50,kir,kir1,kir1,kir,kir
崵,tǒng,50,tǒng,tong6,tong6,tong,tong
崻,tī,50,tī,ti7,ti7,ti,ti
崻,tǐ,50,tǐ,ti6,ti6,ti,ti
嵀,tsū,50,chū,tsu7,chu7,tsu,chu
嵀,tsǔ,50,chǔ,tsu6,chu6,tsu,chu
嵈,uān,50,oān,uan7,oan7,uan,oan
嵈,uǎn,50,oǎn,uan6,oan6,uan,oan
嵗,hè,50,hè,he3,he3,he,he
嵗,hèr,50,hèr,her3,her3,her,her
嵗,suè,50,sòe,sue3,soe3,sue,soe
嵣,tōng,50,tōng,tong7,tong7,tong,tong
嵣,tǒng,50,tǒng,tong6,tong6,tong,tong
嵫,tsir,50,chir,tsir1,chir1,tsir,chir
嵯,tshir,50,chhir,tshir1,chhir1,tshir,chhir
嵳,tshir,50,chhir,tshir1,chhir1,tshir,chhir
嵾,tsherm,50,chherm,tsherm1,chherm1,tsherm,chherm
嵾,tshim,50,chhim,tshim1,chhim1,tshim,chhim
嶜,tserm,50,cherm,tserm1,cherm1,tserm,cherm
嶜,tsim,50,chim,tsim1,chim1,tsim,chim
嶞,tōo,50,tō͘,too7,too7,too,too
嶞,tǒo,50,tǒ͘,too6,too6,too,too
嶰,hǎi,50,hǎi,hai6,hai6,hai,hai
嶵,tsuē,50,chōe,tsue7,choe7,tsue,choe
嶵,tsuě,50,chǒe,tsue6,choe6,tsue,choe
巨,kīr,50,kīr,kir7,kir7,kir,kir
巨,kǐr,50,kǐr,kir6,kir6,kir,kir
差,tshee,50,chhee,tshee1,chhee1,tshee,chhee
差,tshir,50,chhir,tshir1,chhir1,tshir,chhir
差,tshu,50,chhu,tshu1,chhu1,tshu,chhu
巳,sīr,50,sīr,sir7,sir7,sir,sir
巳,sǐr,50,sǐr,sir6,sir6,sir,sir
市,tshǐ,50,chhǐ,tshi6,chhi6,tshi,chhi
布,piò,50,piò,pio3,pio3,pio,pio
帍,hōo,50,hō͘,hoo7,hoo7,hoo,hoo
帍,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
帕,phèe,50,phèe,phee3,phee3,phee,phee
帤,jîr,50,jîr,jir5,jir5,jir,jir
帤,lîr,50,lîr,lir5,lir5,lir,lir
帤,lû,50,lû,lu5,lu5,lu,lu
幌,hōng,50,hōng,hong7,hong7,hong,hong
幌,hǒng,50,hǒng,hong6,hong6,hong,hong
幓,serm,50,serm,serm1,serm1,serm,serm
幓,sim,50,sim,sim1,sim1,sim,sim
幸,hǐng,50,hěng,hing6,heng6,hing,heng
庉,tūn,50,tūn,tun7,tun7,tun,tun
庉,tǔn,50,tǔn,tun6,tun6,tun,tun
序,sīr,50,sīr,sir7,sir7,sir,sir
序,sǐ,50,sǐ,si6,si6,si,si
序,sǐr,50,sǐr,sir6,sir6,sir,sir
底,tīr,50,tīr,tir7,tir7,tir,tir
底,tǐ,50,tǐ,ti6,ti6,ti,ti
底,tǐr,50,tǐr,tir6,tir6,tir,tir
店,tirìnn,50,tìriⁿ,tirinn3,tirinn3,tirinn,tirinn
店,tuìnn,50,tùiⁿ,tuinn3,tuinn3,tuinn,tuinn
庤,tǐ,50,tǐ,ti6,ti6,ti,ti
座,tsǒ,50,chǒ,tso6,cho6,tso,cho
座,tsǒo,50,chǒ͘,tsoo6,choo6,tsoo,choo
庶,sìr,50,sìr,sir3,sir3,sir,sir
廈,hǎ,50,hǎ,ha6,ha6,ha,ha
廈,ē,50,ē,e7,e7,e,e
廈,ě,50,ě,e6,e6,e,e
廝,sir,50,sir,sir1,sir1,sir,sir
廞,herm,50,herm,herm1,herm1,herm,herm
廬,lîr,50,lîr,lir5,lir5,lir,lir
弅,hūn,50,hūn,hun7,hun7,hun,hun
弅,hǔn,50,hǔn,hun6,hun6,hun,hun
弆,kír,50,kír,kir2,kir2,kir,kir
弆,kú,50,kú,ku2,ku2,ku,ku
弓,kirn,50,kirn,kirn1,kirn1,kirn,kirn
弜,kiōng,50,kiōng,kiong7,kiong7,kiong,kiong
弜,kiǒng,50,kiǒng,kiong6,kiong6,kiong,kiong
弩,lǒo,50,lǒ͘,loo6,loo6,loo,loo
強,kiǒng,50,kiǒng,kiong6,kiong6,kiong,kiong
彆,piat,50,piat,piat4,piat4,piat,piat
彊,kiǒng,50,kiǒng,kiong6,kiong6,kiong,kiong
彐,kè,50,kè,ke3,ke3,ke,ke
彑,kè,50,kè,ke3,ke3,ke,ke
彝,î,50,î,i5,i5,i,i
待,thǎi,50,thǎi,thai6,thai6,thai,thai
很,hírn,50,hírn,hirn2,hirn2,hirn,hirn
徐,tshîr,50,chhîr,tshir5,chhir5,tshir,chhir
徐,tshû,50,chhû,tshu5,chhu5,tshu,chhu
得,lè,50,lè,le3,le3,le,le
得,lèr,50,lèr,ler3,ler3,ler,ler
徛,khā,50,khā,kha7,kha7,kha,kha
徛,khǎ,50,khǎ,kha6,kha6,kha,kha
徛,kī,50,kī,ki7,ki7,ki,ki
徛,kǐ,50,kǐ,ki6,ki6,ki,ki
御,gīr,50,gīr,gir7,gir7,gir,gir
徥,sî,50,sî,si5,si5,si,si
徥,sī,50,sī,si7,si7,si,si
徥,sǐ,50,sǐ,si6,si6,si,si
微,bê,50,bê,be5,be5,be,be
微,bêr,50,bêr,ber5,ber5,ber,ber
忄,sim,50,sim,sim1,sim1,sim,sim
快,kherè,50,khère,khere3,khere3,khere,khere
快,kherē,50,khēre,khere7,khere7,khere,khere
快,khirìnn,50,khìriⁿ,khirinn3,khirinn3,khirinn,khirinn
快,khuè,50,khòe,khue3,khoe3,khue,khoe
快,khuē,50,khōe,khue7,khoe7,khue,khoe
快,khē,50,khē,khe7,khe7,khe,khe
忬,īr,50,īr,ir7,ir7,ir,ir
忬,ū,50,ū,u7,u7,u,u
忻,herm,50,herm,herm1,herm1,herm,herm
怇,kīr,50,kīr,kir7,kir7,kir,kir
怇,kǐr,50,kǐr,kir6,kir6,kir,kir
怉,phō,50,phō,pho7,pho7,pho,pho
怉,phǒ,50,phǒ,pho6,pho6,pho,pho
怎,tsirínn,50,chíriⁿ,tsirinn2,chirinn2,tsirinn,chirinn
怎,tsuínn,50,chúiⁿ,tsuinn2,chuinn2,tsuinn,chuinn
怎,tsérm,50,chérm,tserm2,cherm2,tserm,cherm
怙,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
怙,kǒo,50,kǒ͘,koo6,koo6,koo,koo
怚,tsìr,50,chìr,tsir3,chir3,tsir,chir
怚,tsù,50,chù,tsu3,chu3,tsu,chu
怚,tsīr,50,chīr,tsir7,chir7,tsir,chir
怚,tsū,50,chū,tsu7,chu7,tsu,chu
怚,tsǐr,50,chǐr,tsir6,chir6,tsir,chir
思,sir,50,sir,sir1,sir1,sir,sir
思,sìr,50,sìr,sir3,sir3,sir,sir
怠,tǎi,50,tǎi,tai6,tai6,tai,tai
怹,in,50,in,in1,in1,in,in
恀,sī,50,sī,si7,si7,si,si
恀,sǐ,50,sǐ,si6,si6,si,si
恀,tsí,50,chí,tsi2,chi2,tsi,chi
恃,sǐ,50,sǐ,si6,si6,si,si
恕,sìr,50,sìr,sir3,sir3,sir,sir
恖,sir,50,sir,sir1,sir1,sir,sir
恖,su,50,su,su1,su1,su,su
恖,sìr,50,sìr,sir3,sir3,sir,sir
恖,sù,50,sù,su3,su3,su,su
恣,tsìr,50,chìr,tsir3,chir3,tsir,chir
恬,tiǎm,50,tiǎm,tiam6,tiam6,tiam,tiam
悆,īr,50,īr,ir7,ir7,ir,ir
悆,ū,50,ū,u7,u7,u,u
悌,tě,50,tě,te6,te6,te,te
悎,hǒ,50,hǒ,ho6,ho6,ho,ho
悻,hīng,50,hēng,hing7,heng7,hing,heng
悻,hǐng,50,hěng,hing6,heng6,hing,heng
惝,tshirínn,50,chhíriⁿ,tshirinn2,chhirinn2,tshirinn,chhirinn
惝,tshuínn,50,chhúiⁿ,tshuinn2,chhuinn2,tshuinn,chhuinn
惝,tsháinn,50,chháiⁿ,tshainn2,chhainn2,tshainn,chhainn
惞,herm,50,herm,herm1,herm1,herm,herm
惞,him,50,him,him1,him1,him,him
惰,tǒo,50,tǒ͘,too6,too6,too,too
惿,sī,50,sī,si7,si7,si,si
惿,sǐ,50,sǐ,si6,si6,si,si
愓,tǒng,50,tǒng,tong6,tong6,tong,tong
愢,sai,50,sai,sai1,sai1,sai,sai
愢,sir,50,sir,sir1,sir1,sir,sir
愢,su,50,su,su1,su1,su,su
愰,hōng,50,hōng,hong7,hong7,hong,hong
愰,hǒng,50,hǒng,hong6,hong6,hong,hong
慇,irn,50,irn,irn1,irn1,irn,irn
慈,tshîr,50,chhîr,tshir5,chhir5,tshir,chhir
慈,tsîr,50,chîr,tsir5,chir5,tsir,chir
慣,kirìnn,50,kìriⁿ,kirinn3,kirinn3,kirinn,kirinn
慬,khîrn,50,khîrn,khirn5,khirn5,khirn,khirn
慬,khûn,50,khûn,khun5,khun5,khun,khun
憚,tǎn,50,tǎn,tan6,tan6,tan,tan
憤,hūn,50,hūn,hun7,hun7,hun,hun
憤,hǔn,50,hǔn,hun6,hun6,hun,hun
憪,hân,50,hân,han5,han5,han,han
憪,hǎn,50,hǎn,han6,han6,han,han
憺,tǎm,50,tǎm,tam6,tam6,tam,tam
懃,khîrn,50,khîrn,khirn5,khirn5,khirn,khirn
懄,khîrn,50,khîrn,khirn5,khirn5,khirn,khirn
懄,khûn,50,khûn,khun5,khun5,khun,khun
懅,kīr,50,kīr,kir7,kir7,kir,kir
懅,kū,50,kū,ku7,ku7,ku,ku
懇,khírn,50,khírn,khirn2,khirn2,khirn,khirn
懈,hǎi,50,hǎi,hai6,hai6,hai,hai
懢,hām,50,hām,ham7,ham7,ham,ham
懢,hǎm,50,hǎm,ham6,ham6,ham,ham
懸,kirînn,50,kîriⁿ,kirinn5,kirinn5,kirinn,kirinn
懸,kuînn,50,kûiⁿ,kuinn5,kuinn5,kuinn,kuinn
戎,liông,50,liông,liong5,liong5,liong,liong
戛,kherk,50,kherk,kherk4,kherk4,kherk,kherk
戛,khiak,50,khiak,khiak4,khiak4,khiak,khiak
截,tsere̍h,50,che̍reh,tsereh8,chereh8,tsereh,chereh
戺,sīr,50,sīr,sir7,sir7,sir,sir
戺,sǐr,50,sǐr,sir6,sir6,sir,sir
扂,tiǎm,50,tiǎm,tiam6,tiam6,tiam,tiam
扈,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
扌,siú,50,siú,siu2,siu2,siu,siu
扌,tshiú,50,chhiú,tshiu2,chhiu2,tshiu,chhiu
扒,pêe,50,pêe,pee5,pee5,pee,pee
扗,tsāi,50,chāi,tsai7,chai7,tsai,chai
扗,tsǎi,50,chǎi,tsai6,chai6,tsai,chai
扙,tiōng,50,tiōng,tiong7,tiong7,tiong,tiong
扙,tiǒng,50,tiǒng,tiong6,tiong6,tiong,tiong
扮,hūn,50,hūn,hun7,hun7,hun,hun
扮,hǔn,50,hǔn,hun6,hun6,hun,hun
扯,tshér,50,chhér,tsher2,chher2,tsher,chher
扴,ke̍eh,50,ke̍eh,keeh8,keeh8,keeh,keeh
技,kǐ,50,kǐ,ki6,ki6,ki,ki
把,pée,50,pée,pee2,pee2,pee,pee
抐,lǎ,50,lǎ,la6,la6,la,la
抒,sir,50,sir,sir1,sir1,sir,sir
抒,su,50,su,su1,su1,su,su
抱,pǒ,50,pǒ,po6,po6,po,po
抾,khir,50,khir,khir1,khir1,khir,khir
拒,kīr,50,kīr,kir7,kir7,kir,kir
拒,kǐr,50,kǐr,kir6,kir6,kir,kir
拫,hîrn,50,hîrn,hirn5,hirn5,hirn,hirn
拫,hûn,50,hûn,hun5,hun5,hun,hun
拭,tseh,50,cheh,tseh4,cheh4,tseh,cheh
拭,tserh,50,cherh,tserh4,cherh4,tserh,cherh
指,tsirínn,50,chíriⁿ,tsirinn2,chirinn2,tsirinn,chirinn
挏,tǒng,50,tǒng,tong6,tong6,tong,tong
挐,jîr,50,jîr,jir5,jir5,jir,jir
挐,lîr,50,lîr,lir5,lir5,lir,lir
挾,kere̍h,50,ke̍reh,kereh8,kereh8,kereh,kereh
挾,kue̍h,50,koe̍h,kueh8,koeh8,kueh,koeh
挾,ngere̍h,50,nge̍reh,ngereh8,ngereh8,ngereh,ngereh
捋,leh,50,leh,leh4,leh4,leh,leh
捋,lerh,50,lerh,lerh4,lerh4,lerh,lerh
据,kir,50,kir,kir1,kir1,kir,kir
据,ku,50,ku,ku1,ku1,ku,ku
掃,serè,50,sère,sere3,sere3,sere,sere
掃,suè,50,sòe,sue3,soe3,sue,soe
掍,hǔn,50,hǔn,hun6,hun6,hun,hun
揀,kirínn,50,kíriⁿ,kirinn2,kirinn2,kirinn,kirinn
揆,kuī,50,kūi,kui7,kui7,kui,kui
揆,kuǐ,50,kǔi,kui6,kui6,kui,kui
提,there̍h,50,the̍reh,thereh8,thereh8,thereh,thereh
揟,sir,50,sir,sir1,sir1,sir,sir
搆,kio,50,kio,kio1,kio1,kio,kio
搆,kiò,50,kiò,kio3,kio3,kio,kio
摢,thir,50,thir,thir1,thir1,thir,thir
摢,thu,50,thu,thu1,thu1,thu,thu
摴,thir,50,thir,thir1,thir1,thir,thir
摽,piāu,50,piāu,piau7,piau7,piau,piau
摽,piǎu,50,piǎu,piau6,piau6,piau,piau
撊,hǎn,50,hǎn,han6,han6,han,han
撔,hīng,50,hēng,hing7,heng7,hing,heng
撔,hǐng,50,hěng,hing6,heng6,hing,heng
撕,si,50,si,si1,si1,si,si
撕,sir,50,sir,sir1,sir1,sir,sir
撖,hām,50,hām,ham7,ham7,ham,ham
撖,hǎm,50,hǎm,ham6,ham6,ham,ham
撣,tǎn,50,tǎn,tan6,tan6,tan,tan
撪,pūn,50,pūn,pun7,pun7,pun,pun
撪,pǔn,50,pǔn,pun6,pun6,pun,pun
撮,tseh,50,cheh,tseh4,cheh4,tseh,cheh
撮,tserh,50,cherh,tserh4,cherh4,tserh,cherh
撮,tsheh,50,chheh,tsheh4,chheh4,tsheh,chheh
撮,tsherh,50,chherh,tsherh4,chherh4,tsherh,chherh
撰,tsuǎn,50,choǎn,tsuan6,choan6,tsuan,choan
擘,peeh,50,peeh,peeh4,peeh4,peeh,peeh
擼,lōo,50,lō͘,loo7,loo7,loo,loo
擼,lǒo,50,lǒ͘,loo6,loo6,loo,loo
攄,thir,50,thir,thir1,thir1,thir,thir
攴,phok,50,phok,phok4,phok4,phok,phok
攵,phok,50,phok,phok4,phok4,phok,phok
改,keré,50,kére,kere2,kere2,kere,kere
敍,sīr,50,sīr,sir7,sir7,sir,sir
敍,sū,50,sū,su7,su7,su,su
敍,sǐr,50,sǐr,sir6,sir6,sir,sir
敔,gír,50,gír,gir2,gir2,gir,gir
敘,sīr,50,sīr,sir7,sir7,sir,sir
敘,sǐr,50,sǐr,sir6,sir6,sir,sir
斦,gîrn,50,gîrn,girn5,girn5,girn,girn
斦,gûn,50,gûn,gun5,gun5,gun,gun
斯,sir,50,sir,sir1,sir1,sir,sir
斳,khîrn,50,khîrn,khirn5,khirn5,khirn,khirn
斳,khûn,50,khûn,khun5,khun5,khun,khun
斷,tuǎn,50,toǎn,tuan6,toan6,tuan,toan
於,ir,50,ir,ir1,ir1,ir,ir
於,îr,50,îr,ir5,ir5,ir,ir
旅,lír,50,lír,lir2,lir2,lir,lir
旋,se,50,se,se1,se1,se,se
旋,ser,50,ser,ser1,ser1,ser,ser
旐,tiǎu,50,tiǎu,tiau6,tiau6,tiau,tiau
旟,îr,50,îr,ir5,ir5,ir,ir
旟,û,50,û,u5,u5,u,u
旤,hōo,50,hō͘,hoo7,hoo7,hoo,hoo
旤,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
旱,hǎn,50,hǎn,han6,han6,han,han
旱,uǎnn,50,ǒaⁿ,uann6,oann6,uann,oann
昈,hōo,50,hō͘,hoo7,hoo7,hoo,hoo
昈,hǒo,50,hǒ͘,hoo6,hoo6,hoo,hoo
昊,hǒ,50,hǒ,ho6,ho6,ho,ho
昏,hǔn,50,hǔn,hun6,hun6,hun,hun
昕,herm,50,herm,herm1,herm1,herm,herm
昛,kīr,50,kīr,kir7,kir7,kir,kir
昛,kū,50,kū,ku7,ku7,ku,ku
昛,kǐr,50,kǐr,kir6,kir6,kir,kir
昦,hō,50,hō,ho7,ho7,ho,ho
昦,hǒ,50,hǒ,ho6,ho6,ho,ho
昰,sī,50,sī,si7,si7,si,si
昰,sǐ,50,sǐ,si6,si6,si,si
晃,huáng,50,hoáng,huang2,hoang2,huang,hoang
晃,hōng,50,hōng,hong7,hong7,hong,hong
晃,hǒng,50,hǒng,hong6,hong6,hong,hong
晘,hān,50,hān,han7,han7,han,han
晘,hǎn,50,hǎn,han6,han6,han,han
晛,hiǎn,50,hiǎn,hian6,hian6,hian,hian
晡,pio,50,pio,pio1,pio1,pio,pio
晧,hǒ,50,hǒ,ho6,ho6,ho,ho
普,phió,50,phió,phio2,phio2,phio,phio
暇,hě,50,hě,he6,he6,he,he
暑,sír,50,sír,sir2,sir2,sir,sir
暠,hǒ,50,hǒ,ho6,ho6,ho,ho
暤,hō,50,hō,ho7,ho7,ho,ho
暤,hǒ,50,hǒ,ho6,ho6,ho,ho
暭,hō,50,hō,ho7,ho7,ho,ho
暭,hǒ,50,hǒ,ho6,ho6,ho,ho
曑,serm,50,serm,serm1,serm1,serm,serm
曑,sim,50,sim,sim1,sim1,sim,sim
書,sir,50,sir,sir1,sir1,sir,sir
書,tsir,50,chir,tsir1,chir1,tsir,chir
替,thuì,50,thùi,thui3,thui3,thui,thui
替,thèr,50,thèr,ther3,ther3,ther,ther
會,erě,50,ěre,ere6,ere6,ere,ere
會,hēr,50,hēr,her7,her7,her,her
會,uě,50,ǒe,ue6,oe6,ue,oe
朕,tǐm,50,tǐm,tim6,tim6,tim,tim
杆,kirinn,50,kiriⁿ,kirinn1,kirinn1,kirinn,kirinn
杍,tsír,50,chír,tsir2,chir2,tsir,chir
杍,tsú,50,chú,tsu2,chu2,tsu,chu
杏,hǐng,50,hěng,hing6,heng6,hing,heng
杖,thiōng,50,thiōng,thiong7,thiong7,thiong,thiong
杖,thiǒng,50,thiǒng,thiong6,thiong6,thiong,thiong
杖,thňg,50,thňg,thng6,thng6,thng,thng
杖,tiǒng,50,tiǒng,tiong6,tiong6,tiong,tiong
杜,tiō,50,tiō,tio7,tio7,tio,tio
杝,tī,50,tī,ti7,ti7,ti,ti
杝,tǐ,50,tǐ,ti6,ti6,ti,ti
杫,sìr,50,sìr,sir3,sir3,sir,sir
杫,sù,50,sù,su3,su3,su,su
杮,phèr,50,phèr,pher3,pher3,pher,pher
杵,thír,50,thír,thir2,thir2,thir,thir
杵,tshír,50,chhír,tshir2,chhir2,tshir,chhir
杼,thír,50,thír,thir2,thir2,thir,thir
杼,tīr,50,tīr,tir7,tir7,tir,tir
杼,tū,50,tū,tu7,tu7,tu,tu
杼,tǐr,50,tǐr,tir6,tir6,tir,tir
架,kèe,50,kèe,kee3,kee3,kee,kee
枷,kêe,50,kêe,kee5,kee5,kee,kee
柌,sîr,50,sîr,sir5,sir5,sir,sir
柦,tān,50,tān,tan7,tan7,tan,tan
柦,tǎn,50,tǎn,tan6,tan6,tan,tan
柩,kiǔ,50,kiǔ,kiu6,kiu6,kiu,kiu
柩,kū,50,kū,ku7,ku7,ku,ku
柩,kǔ,50,kǔ,ku6,ku6,ku,ku
柱,thiǎu,50,thiǎu,thiau6,thiau6,thiau,thiau
柱,tsǔ,50,chǔ,tsu6,chu6,tsu,chu
柶,sìr,50,sìr,sir3,sir3,sir,sir
柶,sù,50,sù,su3,su3,su,su
栚,tǐm,50,tǐm,tim6,tim6,tim,tim
栥,tsir,50,chir,tsir1,chir1,tsir,chir
栥,tsu,50,chu,tsu1,chu1,tsu,chu
栨,tshìr,50,chhìr,tshir3,chhir3,tshir,chhir
栩,hír,50,hír,hir2,hir2,hir,hir
根,kirn,50,kirn,kirn1,kirn1,kirn,kirn
格,keeh,50,keeh,keeh4,keeh4,keeh,keeh
桇,jîr,50,jîr,jir5,jir5,jir,jir
桇,lîr,50,lîr,lir5,lir5,lir,lir
桕,kiū,50,kiū,kiu7,kiu7,kiu,kiu
桕,kiǔ,50,kiǔ,kiu6,kiu6,kiu,kiu
桳,pūn,50,pūn,pun7,pun7,pun,pun
桳,pǔn,50,pǔn,pun6,pun6,pun,pun
桻,hong,50,hong,hong1,hong1,hong,hong
桻,hōng,50,hōng,hong7,hong7,hong,hong
桻,hǒng,50,hǒng,hong6,hong6,hong,hong
桿,kirínn,50,kíriⁿ,kirinn2,kirinn2,kirinn,kirinn
梎,tsō,50,chō,tso7,cho7,tso,cho
梎,tsǒ,50,chǒ,tso6,cho6,tso,cho
梐,pě,50,pě,pe6,pe6,pe,pe
梓,tsír,50,chír,tsir2,chir2,tsir,chir
梠,līr,50,līr,lir7,lir7,lir,lir
梠,lǐr,50,lǐr,lir6,lir6,lir,lir
梳,sere,50,sere,sere1,sere1,sere,sere
