hanzi	tl
一條仔	tsi̍t-liâu-á
一條根	it-tiâu-kin
一條根	it-tiâu-kun
一條條仔	tsi̍t-liâu-liâu-á
一條歌	tsi̍t-tiâu-kua
一條身	it-tiâu-sin
一條錢	tsi̍t-tiâu-tsînn
一條龍	it-tiâu-liông
一椆豬	tsi̍t-tiâu-ti
一概	it-khài
一概	it-kài
一榜	it-póng
一榮一落	it-îng-it-lo̍k
一槌	it-thuî
一模一樣	it-bôo-it-iōnn
一模一樣	it-bôo-it-iūnn
一模一樣	it-bôo-it-iǔnn
一樣	it-iūnn
一樣	tsi̍t-iūnn
一樹百穫	it-sū-pik-hi̍k
一樹陰	it-sū-im
一橫	tsi̍t-huâinn
一橫	tsi̍t-huînn
一櫓	tsi̍t-lóo
一欉樹	tsi̍t-tsâng-tshiū
一欉樹	tsi̍t-tsâng-tshiūnn
一欉樹	tsi̍t-tsâng-tshiǔ
一欉樹仔	tsi̍t-tsâng-tshiū-á
一欉樹仔	tsi̍t-tsâng-tshiūnn-á
一欉香	tsi̍t-tsâng-hiunn
一步	tsi̍t-pōo
一步取	tsi̍t-pōo-tshú
一步取	tsi̍t-pǒo-tshú
一步差	tsi̍t-pōo-tsha
一步登天	it-pōo-ting-thian
一歸	it-kui
一死百了	it-sú-pah-liáu
一毛不拔	it-môo-put-pua̍t
一毫	it-hô
一氣	tsi̍t-khuì
一氣仔	tsi̍t-khuì-á
一氧化碳	it-ióng-huà-thuànn
一氧化碳	it-iông-huà-thuànn
一水	tsi̍t-tsuí
一水仔	tsi̍t-tsuí-á
一決	it-kuat
一決雌雄	it-kuat-tshu-hiông
一波三折	it-pho-sam-tsiat
一注錢	tsi̍t-tù-tsînn
一派胡言	it-phài-hôo-giân
一流	it-iû
一流	it-liû
一流水	it-liû-suí
一清二楚	it-tshing-jī-tshó
一清二白	it-tshing-jī-pi̍k
一港風	tsi̍t-káng-hong
一溜仔囝	tsi̍t-liu-á-kiánn
一滴	tsi̍t-tih
一滴仔	tsi̍t-tih-á
一瀉千里	it-sià-tshian-lí
一炮而紅	it-phàu-jî-hông
一炷香	tsi̍t-tsù-hiunn
一点	tsi̍t-tiám
一点	tsi̍t-tiám-á
一点仔	tsi̍t-tiám-á
一無所有	it-bû-sóo-iú
一無所知	it-bû-sóo-ti
一無所長	it-bû-sóo-tiông
一爿	tsi̍t-pîng
一爿一國	tsi̍t-pîng-tsi̍t-kok
一片	it-phiàn
一片	tsi̍t-phiàn
一片	tsi̍t-phìnn
一片帆	tsi̍t-phìnn-phâng
一片捧	tsi̍t-phìnn-phâng
一牒久仔	tsi̍t-tiap-kú-á
一牒仔久	tsi̍t-tiap-á-kú
一牛	it-gû
一牛車	tsi̍t-gû-tshia
一牢豬仔	tsi̍t-tiâu-ti-á
一物	it-bu̍t
一犬吠形	it-khián-huī-hîng
一理	it-lí
一理通	it-lí-thong
一瓣柑	tsi̍t-bān-kam
一瓣柑	tsi̍t-bǎn-kam
一瓣柑	tsi̍t-pān-kam
一瓣柑仔	tsi̍t-pān-kam-á
一生	it-sing
一甲子	tsi̍t kah-tsí
一畦田	tsi̍t-hê-tshân
一番	it-huan
一番獎	it-huan-tsióng
一當帆	tsi̍t-tòng-phâng
一疕仔	tsi̍t-phí-á
一疕疕仔	tsi̍t-phí-phí-á
一痎	it-hai
一百	tsi̍t-pah
一百	tsi̍t-pà
一百个	tsi̍t-pah-ê
一百八十	tsi̍t-pah-peh-tsa̍p
一百外	tsi̍t-pah-guā
一百幾	tsi̍t-pah-kuí
一百捅	tsi̍t-pah-thóng
一百空一	tsi̍t-pah khòng-it
一百空一	tsi̍t-pah-khòng-tsi̍t
一百箍	tsi̍t-pah-khoo
一盛一衰	it-sīng-it-sue
一盡	it-tsīn
一盤	tsi̍t-puânn
一目	it-bo̍k
一目	tsi̍t-ba̍k
一目了然	it-bo̍k-liáu-jiân
一目仔	tsi̍t-ba̍k-á
一目哖	tsi̍t-ba̍k-nih
一目哖久	tsi̍t-ba̍k-nih-kú
一目哖仔	tsi̍t-ba̍k-nih-á
一目瞬	tsi̍t-ba̍k-sut
一目𥍉	tsi̍t-ba̍k-nih
一目𥍉仔	tsi̍t-ba̍k-nih-á
一直	it-ti̍t
一直到	it-ti̍t-kàu
一直咧	it-ti̍t-leh
一眉仔	tsi̍t-bâi-á
一看	tsi̍t-khuànn
一眼分明	it-gán-hun-bîng
一睏	tsi̍t-khùn
一睏仔	tsi̍t-khùn-á
一睏懶	tsi̍t-khùn-lán
一睏手	tsi̍t-khùn-tshiú
一知半解	it-ti-puàn-kái
一知半解	it-ti-puànn-kái
一碎仔	tsi̍t-tshuì-á
一礐屎	tsi̍t-ha̍k-sái
一神教	it-sîn-kàu
一禮拜	tsi̍t-lé-pài
一秒	it-bió
一秒	tsi̍t-bió
一種	tsi̍t-tsíng
一空一隙	tsi̍t-khang-tsi̍t-khiah
一穿	tsi̍t-tshng
一站仔	tsi̍t-tsām-á
一端	it-tuan
一笑	it-tshiàu
一筆	it-pit
一筆	tsi̍t-pit
一筆勾銷	it-pit-kau-siau
一筆成	it-pit-sîng
一筆虎	it-pit-hóo
一筆錢	tsi̍t-pit-tsînn
一等	it-tíng
一等一	it-tíng-it
一等卒	it-tíng-tsut
一等好	it-tíng-hó
一等客	it-tíng-kheh
一等星	it-tíng-tshenn
一箍	tsi̍t-khoo
一箍人	tsi̍t-khoo-lâng
一箍仔圍	tsi̍t-khoo-á-uî
一箍圍	tsi̍t-khoo-uî
一箍拄天	tsi̍t-khoo-tú-thinn
一箍銀	tsi̍t-khoo-gîn
一箍銀	tsi̍t-khoo-gîrn
一箍銀	tsi̍t-khoo-gûn
一節仔	tsi̍t-tsat-á
一節課	tsi̍t-tsiat-khò
一篙	tsi̍t-ko
一篙	tsi̍t-kor
一篷人	tsi̍t-phâng-lâng
一簇仔	tsi̍t-tshok-á
一籌莫展	it-tiû-bo̍k-tián
一籠	tsi̍t-láng
一粒	tsi̍t-lia̍p
一粒一	it-lia̍p-it
一粒珠	tsi̍t-lia̍p-tsu
一粒萬倍	it-lia̍p-bān-puē
一系	it-hē
一紀	it-kí
一紀年	tsi̍t-khí-nî
一紀年	tsi̍t-kí-nî
一紙	tsi̍t-tsuá
一紙	tsi̍t-tsí
一絃琴	it-hiân-khîm
一統	it-thóng
一絲一毫	it-si-it-hô
一絲不掛	it-si-put-kuà
一絲仔	tsi̍t-si-á
一絲絲仔	tsi̍t-si-si-á
一網打盡	it-bóng-tánn-tsīn
一緊	it-kín
一線速球	tsi̍t-suànn sok-kiû
一縛	tsi̍t-pa̍k
一罐	tsi̍t-kuàn
一耦	tsi̍t-ngauh
一耦鱟	tsi̍t-ngauh-hāu
一耳孔入	tsi̍t-hīnn-khang-ji̍p
一聲	tsi̍t-siann
一聲毋知	tsi̍t-siann-m̄-tsai
一肩	it-king
一胎化	it-thai-huà
一腳	it-kiok
一腳	tsi̍t-kha
一腹火	tsi̍t-pak-hué
一臂之力	it-pì-tsi-li̍k
一致	it-tì
一致性	it-tì-sìng
一舉	it-kí
一舉	it-kú
一舉兩得	it--kí--lióng--tit
一舉兩得	it-kí-lióng-tit
一般	it-puann
一般	tsi̍t-puann
一般性	it-puann-sìng
一般樣	tsi̍t-puann-iūnn
一般的	it-puann-ti̍k
一色	it-sik
一色	tsi̍t-sik
一莢弓蕉	tsi̍t-ngeh-king-tsio
一萬	tsi̍t-bān
一萬个	tsi̍t-bān-ê
一萬外	tsi̍t-bān-guā
一萬幾	tsi̍t-bān-kuí
一萬捅	tsi̍t-bān-thóng
一落千丈	it-lo̍h-tshian-tn̄g
一葉草	it-hio̍h-tsháu
一葩火	tsi̍t-pha-hué
一蕊	tsi̍t-luí
一蕊好花	tsi̍t-luí-hó-hue
一藝	it-gē
一虛一實	it-hu-it-si̍t
一虛百虛	it-hu-pik-hu
一虛百虛	tsi̍t-hu-pah-hu
一行	tsi̍t-kiânn
一行	tsi̍t-tsuā
一行船	tsi̍t-tsuā-tsûn
一表	it-piáu
一表人才	it-piáu-jîn-tsâi
一袋	tsi̍t-tē
一覆手	tsi̍t-phak-tshiú
一視同仁	it-sī-tông-jîn
一覽表	it-lám-piáu
一覽表	it-lám-pió
一角	tsi̍t-kak
一角剝	tsi̍t-kak-pak
一觴一詠	it-siong-it-īng
一觸久仔	tsi̍t-tak-kú-á
一觸久仔	tsi̍t-táu-kú-á
一觸即發	it-tshiok-tsik-huat
一言	it-giân
一言不中	it-giân-put-tiòng
一言不合	it-giân-put-ha̍p
一言堂	it-giân-tông
一言既出	it-giân-kì-tshut
一計	it-kè
一語	it-gí
一誤	it-gōo
一說	tsi̍t-seh
一諾千金	it-lo̍k-tshian-kim
一諾對狀	it-lo̍k-tuì-tsōng
一貫	it-kuàn
一貫道	it-kuàn-tō
一賤	it-tsiān
一趒	tsi̍t-tiô
一跤一手	tsi̍t-kha-tsi̍t-tshiú
一跤一跡	tsi̍t-kha-tsi̍t-jiah
一路	it-lōo
一路	tsi̍t-lōo
一路一概	it-lōo-it-khài
一路上	tsi̍t-lōo-siāng
一路取	tsi̍t-lōo-tshú
一路尾	it-lōo-bé
一路順風	tsi̍t-lōo-sūn-hong
一蹶不振	it-kuat-put-tsín
一身	it-sin
一身	tsi̍t-sian
一身	tsi̍t-sin
一身頭尾	tsi̍t-sin-thâu-bué
一軀	tsi̍t-su
一軀衫	tsi̍t-su-sann
一軍	it-kun
一輒久	tsi̍t-tiap-kú
一輒仔久	tsi̍t-tiap-á-kú
一輦	tsi̍t-liàn
一輪	tsi̍t-lìn
一迣	tsi̍t-tsuā
一透	tsi̍t-thàu
一透早	tsi̍t-thàu-tsá
一途	it-tôo
一通	tsi̍t-thàng
一逝	tsi̍t-tsuā
一連串	it-liân-tshuàn
一週	it-tsiu
一週年	it-tsiu-nî
一進一退	it-tsìn-it-thè
一遍	it-piàn
一遍	tsi̍t-piàn
一過半過	tsi̍t-kuè-puànn-kuè
一過半過	tsi̍t-kè-puànn-kè
一道	it-tō
一還一	tsi̍t-huân-tsi̍t
一邊	tsi̍t-pinn
一鄉一俗	tsi̍t-hiong-tsi̍t-sio̍k
一鄉受罪	tsi̍t-hiong-siū-tsuē
一醒	tsi̍t-tshénn
一重	tsi̍t-tîng
一錢	it-tsiân
一錢	tsi̍t-tsînn
一錯再錯	it-tshò-tsài-tshò
一鏨仔	tsi̍t-tsām-á
一門	it-bûn
一門派	tsi̍t-mn̂g-phài
一開始	tsi̍t-khai-sí
一闖	tsi̍t-tshuàng
一陣	tsi̍t-tsūn
一陣	tsi̍t-tīn
一陣人	tsi̍t-tīn-lâng
一陣仔	tsi̍t-tsūn-á
一陣風	tsi̍t-tsūn-hong
一隅	it-gû
一隻	tsi̍t-tsiah
一隻囝	tsi̍t-tsiah-kiánn
一隻牛	tsi̍t-tsiah-gû
一隻牛仔	tsi̍t-tsiah-gû-á
一隻鷓鴣	tsi̍t-tsiah-tsià-koo
一雙	tsi̍t-sang
一雙	tsi̍t-siang
一霎久仔	tsi̍t-tah-kú-á
一霎仔	tsi̍t-tia̍p-á
一霎仔久	tsi̍t-tiap-á-kú
一霎仔久	tsi̍t-tia̍p-á-kú
一面	tsi̍t-bīn
一面倒	tsi̍t-bīn-tó
一頂--的	it-tíng--ê
一頂眠床	tsi̍t-tíng-bîn-tshn̂g
一項	tsi̍t-hāng
一領	tsi̍t-niá
一領衫	tsi̍t-niá-sann
一頭	tsi̍t-thâu
一頭錢	tsi̍t-thâu-tsînn
一頭霧水	tsi̍t-thâu-bū-tsuí
一類	tsi̍t-luī
一顯	tsi̍t-hiánn
一顰一笑	it-pîn-it-tshiò
一食	it-si̍t
一飲一啄	it-ím-it-tok
一首歌	tsi̍t-siú-kua
一馬	it-má
一馬當先	it-má-tong-sian
一騎	it-khî
一體	it-thé
一高一低	it-kuân-it-kē
一鯤身	it-khun-sin
一鯤鯓	it-khun-sin
一鳥	tsi̍t-tsiáu
一鳴驚人	it-bîng-king-jîn
一點	it-tiám
一點	tsi̍t-tiám
一點	tsi̍t-tiám-á
一點一拄	tsi̍t-tiám-tsi̍t-tuh
一點一揬	tsi̍t-tiám-tsi̍t-tuh
一點一滴	tsi̍t-tiám-tsi̍t-tih
一點也貓	tsi̍t-tiám-iā-niau
一點仔	tsit-tiám-á
一點仔	tsi̍t-tiám-á
一點仔久	tsi̍t-tiám-á-kú
一點仔囝	tsi̍t-tiám-á-kiánn
一點水	tsi̍t-tiám-tsuí
一點紅	it-tiám-hông
一點錢	tsi̍t-tiám-tsînn
一點鐘	tsi̍t-tiám-tsing
一點點仔	tsi̍t-tiám-tiám-á
一齊	it-tsuê
一齊	tsi̍t-tsuê
一齊	tsi̍t-tsê
一齣菜	tsi̍t-tshut-tshài
丁	ting
丁丑	ting-thiú
丁亥	ting-hāi
丁卯	ting-báu
丁口	ting-kháu
丁國憂	ting-kok-iu
丁字	ting-jī
丁字壩	ting--lī-pà
丁字尺	ting-jī-tshioh
丁字抵	ting-jī-tú
丁字柺	ting-jī-kuáinn
丁字褲	ting-jī-khòo
丁字馬	ting-jī-bé
丁巳	ting-sū
丁年	ting-nî
丁憂	ting-iu
丁抹國	ting-buat-kok
丁挽舅	ting-bán-kū
丁斑	ting-pan
丁是丁	ting-sī-ting
丁未	ting-bī
丁父憂	ting-hū-iu
丁班	ting-pan
丁祭	ting-tsè
丁稅	ting-sè
丁組	ting-tsoo
丁蓮	ting-nî
丁蘭	ting-lân
丁豎紆	ting-khiā-u
丁財貴	ting-tsâi-kuì
丁酉	ting-iú
丁香	ting-hiunn
丁香花	ting-hiunn-hue
丁香茄	ting-hiunn-kiô
丁香魚	ting-hiunn-hî
丁香鳥	ting-hiunn-tsiáu
丂	khó
七	tshik
七	tshit
七七	tshit-tshit
七世孫	tshit-sè-sun
七个	tshit-ê
七也八也	tshit-ā-peh-ā
七二戥	tshit-jī-tíng
七二秤	tshit-jī-phîng
七仔	tshit--á
七仔	tshit-á
七仔科	tshit-á-khue
七仔詼	tshit-á-khue
七仔魁	tshit-á-khue
七仙姑	tshit-sian-koo
七億	tshit-ik
七億个	tshit-ik-ê
七兆	tshit-tiāu
七兆个	tshit-tiāu-ê
七八	tshit-pueh
七六戥	tshit-lio̍k-tíng
七凹几	tshit-thap-kí
七分	tshit-hun
七分鑿仔	tshit-hun-tsha̍k-á
七創八創	tshit-tshòng-peh-tshòng
七創八創	tshit-tshòng-pueh-tshòng
七匼八笑	tshit-khap-peh-tshiò
七十	tshit-tsa̍p
七十一	tshit-tsa̍p-it
七十一个	tshit-tsa̍p-it-ê
七十一億	tshit-tsa̍p-it-ik
七十一億个	tshit-tsa̍p-it-ik-ê
七十一兆	tshit-tsa̍p-it-tiāu
七十一兆个	tshit-tsa̍p-it-tiāu-ê
七十一萬	tshit-tsa̍p-it-bān
七十一萬个	tshit-tsa̍p-it-bān-ê
七十一萬外	tshit-tsa̍p-it-bān-guā
七十一萬幾	tshit-tsa̍p-it-bān-kuí
七十一萬捅	tshit-tsa̍p-it-bān-thóng
七十七	tshit-tsa̍p-tshit
七十七个	tshit-tsa̍p-tshit-ê
七十七億	tshit-tsa̍p-tshit-ik
七十七億个	tshit-tsa̍p-tshit-ik-ê
七十七兆	tshit-tsa̍p-tshit-tiāu
七十七兆个	tshit-tsa̍p-tshit-tiāu-ê
七十七萬	tshit-tsa̍p-tshit-bān
七十七萬个	tshit-tsa̍p-tshit-bān-ê
七十七萬外	tshit-tsa̍p-tshit-bān-guā
七十七萬幾	tshit-tsa̍p-tshit-bān-kuí
七十七萬捅	tshit-tsa̍p-tshit-bān-thóng
七十三	tshit-tsa̍p-sann
七十三个	tshit-tsa̍p-sann-ê
七十三億	tshit-tsa̍p-sann-ik
七十三億个	tshit-tsa̍p-sann-ik-ê
七十三兆	tshit-tsa̍p-sann-tiāu
七十三兆个	tshit-tsa̍p-sann-tiāu-ê
七十三萬	tshit-tsa̍p-sann-bān
七十三萬个	tshit-tsa̍p-sann-bān-ê
七十三萬外	tshit-tsa̍p-sann-bān-guā
七十三萬幾	tshit-tsa̍p-sann-bān-kuí
七十三萬捅	tshit-tsa̍p-sann-bān-thóng
七十个	tshit-tsa̍p-ê
七十九	tshit-tsa̍p-káu
七十九个	tshit-tsa̍p-káu-ê
七十九億	tshit-tsa̍p-káu-ik
七十九億个	tshit-tsa̍p-káu-ik-ê
七十九兆	tshit-tsa̍p-káu-tiāu
七十九兆个	tshit-tsa̍p-káu-tiāu-ê
七十九萬	tshit-tsa̍p-káu-bān
七十九萬个	tshit-tsa̍p-káu-bān-ê
七十九萬外	tshit-tsa̍p-káu-bān-guā
七十九萬幾	tshit-tsa̍p-káu-bān-kuí
七十九萬捅	tshit-tsa̍p-káu-bān-thóng
七十二	tshit-tsa̍p-jī
七十二	tshit-tsa̍p-lī
七十二个	tshit-tsa̍p-jī-ê
七十二个	tshit-tsa̍p-lī-ê
七十二億	tshit-tsa̍p-jī-ik
七十二億	tshit-tsa̍p-lī-ik
七十二億个	tshit-tsa̍p-jī-ik-ê
七十二億个	tshit-tsa̍p-lī-ik-ê
七十二兆	tshit-tsa̍p-jī-tiāu
七十二兆	tshit-tsa̍p-lī-tiāu
七十二兆个	tshit-tsa̍p-jī-tiāu-ê
七十二兆个	tshit-tsa̍p-lī-tiāu-ê
七十二萬	tshit-tsa̍p-jī-bān
七十二萬	tshit-tsa̍p-lī-bān
七十二萬个	tshit-tsa̍p-jī-bān-ê
七十二萬个	tshit-tsa̍p-lī-bān-ê
七十二萬外	tshit-tsa̍p-jī-bān-guā
七十二萬外	tshit-tsa̍p-lī-bān-guā
七十二萬幾	tshit-tsa̍p-jī-bān-kuí
七十二萬幾	tshit-tsa̍p-lī-bān-kuí
七十二萬捅	tshit-tsa̍p-jī-bān-thóng
七十二萬捅	tshit-tsa̍p-lī-bān-thóng
七十二變	tshit-tsa̍p-jī-piàn
七十五	tshit-tsa̍p-gōo
七十五个	tshit-tsa̍p-gōo-ê
七十五億	tshit-tsa̍p-gōo-ik
七十五億个	tshit-tsa̍p-gōo-ik-ê
七十五兆	tshit-tsa̍p-gōo-tiāu
七十五兆个	tshit-tsa̍p-gōo-tiāu-ê
七十五萬	tshit-tsa̍p-gōo-bān
七十五萬个	tshit-tsa̍p-gōo-bān-ê
七十五萬外	tshit-tsa̍p-gōo-bān-guā
七十五萬幾	tshit-tsa̍p-gōo-bān-kuí
七十五萬捅	tshit-tsa̍p-gōo-bān-thóng
七十億	tshit-tsa̍p-ik
七十億个	tshit-tsa̍p-ik-ê
七十兆	tshit-tsa̍p-tiāu
七十兆个	tshit-tsa̍p-tiāu-ê
七十八	tshit-tsa̍p-peh
七十八	tshit-tsa̍p-pueh
七十八个	tshit-tsa̍p-peh-ê
七十八个	tshit-tsa̍p-pueh-ê
七十八億	tshit-tsa̍p-peh-ik
七十八億	tshit-tsa̍p-pueh-ik
七十八億个	tshit-tsa̍p-peh-ik-ê
七十八億个	tshit-tsa̍p-pueh-ik-ê
七十八兆	tshit-tsa̍p-peh-tiāu
七十八兆	tshit-tsa̍p-pueh-tiāu
七十八兆个	tshit-tsa̍p-peh-tiāu-ê
七十八兆个	tshit-tsa̍p-pueh-tiāu-ê
七十八萬	tshit-tsa̍p-peh-bān
七十八萬	tshit-tsa̍p-pueh-bān
七十八萬个	tshit-tsa̍p-peh-bān-ê
七十八萬个	tshit-tsa̍p-pueh-bān-ê
七十八萬外	tshit-tsa̍p-peh-bān-guā
七十八萬外	tshit-tsa̍p-pueh-bān-guā
七十八萬幾	tshit-tsa̍p-peh-bān-kuí
七十八萬幾	tshit-tsa̍p-pueh-bān-kuí
七十八萬捅	tshit-tsa̍p-peh-bān-thóng
七十八萬捅	tshit-tsa̍p-pueh-bān-thóng
七十六	tshit-tsa̍p-la̍k
七十六个	tshit-tsa̍p-la̍k-ê
七十六億	tshit-tsa̍p-la̍k-ik
七十六億个	tshit-tsa̍p-la̍k-ik-ê
七十六兆	tshit-tsa̍p-la̍k-tiāu
七十六兆个	tshit-tsa̍p-la̍k-tiāu-ê
七十六萬	tshit-tsa̍p-la̍k-bān
七十六萬个	tshit-tsa̍p-la̍k-bān-ê
七十六萬外	tshit-tsa̍p-la̍k-bān-guā
七十六萬幾	tshit-tsa̍p-la̍k-bān-kuí
七十六萬捅	tshit-tsa̍p-la̍k-bān-thóng
七十四	tshit-tsa̍p-sì
七十四个	tshit-tsa̍p-sì-ê
七十四億	tshit-tsa̍p-sì-ik
七十四億个	tshit-tsa̍p-sì-ik-ê
七十四兆	tshit-tsa̍p-sì-tiāu
七十四兆个	tshit-tsa̍p-sì-tiāu-ê
七十四萬	tshit-tsa̍p-sì-bān
七十四萬个	tshit-tsa̍p-sì-bān-ê
七十四萬外	tshit-tsa̍p-sì-bān-guā
七十四萬幾	tshit-tsa̍p-sì-bān-kuí
七十四萬捅	tshit-tsa̍p-sì-bān-thóng
七十外	tshit-tsa̍p-guā
七十幾	tshit-tsa̍p-kuí
七十捅	tshit-tsa̍p-thóng
七十日早	tshit-tsa̍p-ji̍t-tsá
七十萬	tshit-tsa̍p-bān
七十萬个	tshit-tsa̍p-bān-ê
七十萬外	tshit-tsa̍p-bān-guā
七十萬幾	tshit-tsa̍p-bān-kuí
七十萬捅	tshit-tsa̍p-bān-thóng
七千	tshit-tshing
七千个	tshit-tshing-ê
七千外	tshit-tshing-guā
七千幾	tshit-tshing-kuí
七千捅	tshit-tshing-thóng
七厚蓮	tshit-hōo-liân
七參八參	tshit-tsham-pueh-tsham
七叉八耙	tshit-tshe-peh-pê
七嘴八舌	tshit-tshuì-pueh-tsi̍h
七土八土	tshit-thóo-pueh-thóo
七坐八扒	tshit-tsē-pueh-pê
七堵	tshit-tóo
七堵區	tshit-tóo-khu
七夕	tshit-sia̍h
七夕	tshit-si̍k
七夕會	tshit-si̍k-huē
七奇八怪	tshit-kî-pat-kuài
七奇八怪	tshit-kî-peh-kuài
七姊妹	tshit-tsí-bē
七姑星	tshit-koo-tshenn
七姑星	tshit-koo-tshinn
七娘媽	tshit-niôo-má
七娘媽	tshit-niû-má
七娘媽亭	tshit-niû-má-tîng
七娘媽生	tshit-niû-má-senn
七娘媽生	tshit-niû-má-sinn
七娘媽衣	tshit-niû-má-i
七娘媽貫	tshit-niû-má-kǹg
七娘嬤生	tshit-niû-má-senn
七娘嬤生	tshit-niû-má-sinn
七娘貫	tshit-niû-kǹg
七嫌八嫌	tshit-hiâm-pueh-hiâm
七孔	tshit-khang
七孔	tshit-khóng
七孔八竅	tshit-khóng-pueh-khiàu
七字仔	tshit-jī-á
七字仔	tshit-lī-á
七字仔	tshit-lǐ-á
七字對	tshit-jī-tuì
七寶	tshit-pó
七寶銅	tshit-pó-tâng
七寸金	tshit-tshùn-kim
七尺槌	tshit-tshioh-thuî
七層塔	tshit-tsàn-thah
七崎	tshit-kiā
七巧圖	tshit-khá-tôo
七巧圖	tshit-kháu-tôo
七巧板	tshit-khá-pán
七弄八弄	tshit-lōng-pueh-lōng
七張	tshit-tionn
七張	tshit-tiunn
七彎八彎	tshit-uan-pueh-uan
七彩	tshit-tshái
七彩筆	tshit-tshái-pit
七律	tshit-lu̍t
七情	tshit-tsîng
七成八敗	tshit-sîng-pueh-pāi
七戰四勝	tshit-tsiàn sì-sìng
七手八腳	tshit-tshiú-pueh-kha
七托八托	tshit-thok-pueh-thok
七扣八扣	tshit-khàu-peh-khàu
七扣八扣	tshit-khàu-pueh-khàu
七扣八除	tshit-khàu-peh-tû
七扣八除	tshit-khàu-pueh-tû
七折八折	tshit-tsiat-pueh-tsiat
七抵八抵	tshit-tú-pueh-tú
七拈八添	tshit-ni-pueh-thinn
七拐八拐	tshit-kuái-peh-kuái
七拐八拐	tshit-kuái-pueh-kuái
七捏八捏	tshit-lia̍p-peh-lia̍p
七掠八掠	tshit-lia̍h-pueh-lia̍h
七推五耙	tshit-tshia-gōo-pê
七搶八搶	tshit-tshiúnn-pueh-tshiúnn
七摸八摸	tshit-bong-pueh-bong
七撞八撞	tshit-tōng-pueh-tōng
七政	tshit-tsìng
七日	tshit-ji̍t
七日暈	tshit-ji̍t-n̄g
七日暈	tshit-ji̍t-ūn
七早八內	tshit-tsá-pueh-luē
七早八早	tshit-tsá-peh-tsá
七早八早	tshit-tsá-pueh-tsá
七旬	tshit-sûn
七星	tshit-tshenn
七星	tshit-tshinn
七星伴月	tshit-sing-phuān-gua̍t
七星尺	tshit-tshenn-tshioh
七星山	tshit-tshenn-suann
七星山	tshit-tshinn-suann
七星枋	tshit-tshinn-pang
七星潭	tshit-tshenn-thâm
七星燈	tshit-tshinn-ting
七星草	tshit-tshenn-tsháu
七星金	tshit-tshinn-kim
七星香	tshit-lí-hiong
七星魚	tshit-tshenn-hî
七星鱸	tshit-tshenn-lôo
七星龜仔	tshit-tshenn-ku-á
七晏八晏	tshit-uànn-peh-uànn
七晏八晏	tshit-uànn-pueh-uànn
七曜	tshit-iāu
七月	tshit--ge̍h
七月	tshit--gue̍h
七月	tshit-ge̍h
七月	tshit-gue̍h
七月半	tshit-ge̍h-puànn
七月半	tshit-ge̍rh-puànn
七月半	tshit-gue̍h-puànn
七月半鬼	tshit-ge̍h-puànn-kuí
七月尾	tshit-gue̍h-bué
七步蛇	tshit-pōo-tsuâ
七歪八拐	tshit-uai-peh-kuái
七歪八斜	tshit-uai-peh-tshua̍h
七歪八跩	tshit-uai-pueh-tsuāi
七歪八跩	tshit-uai-pueh-tsuāinn
七歲	tshit-hè
七歸	tshit-kui
七求八求	tshit-kiû-pueh-kiû
七点	tshit-tiám
七煞八敗	tshit-suah-peh-pāi
七煞八敗	tshit-suah-pueh-pāi
七爺	tshit-iâ
七爺八爺	tshit-iâ peh-iâ
七爺八爺	tshit-iâ pueh-iâ
七狀八狀	tshit-tsōng-pueh-tsōng
七王	tshit-ông
七珍梅	tshit-tin-muî
七瓜	tshit-kua
七畫八畫	tshit-ui̍h-pueh-ui̍h
七百	tshit-pah
七百个	tshit-pah-ê
七百外	tshit-pah-guā
七百幾	tshit-pah-kuí
七百捅	tshit-pah-thóng
七的	tshit--ê
七硞八硞	tshit-kho̍k-peh-kho̍k
七秒	tshit-bió
七突八突	tshit-tu̍h-pueh-tu̍h
七竅	tshit-khiàu
七竅圖	tshit-khiàu-tôo
七竅衝煙	tshit-khiàu-tshìng-ian
七管半	tshit-kuán-puànn
七篇所致	tshit-phinn-sóo-tì
七絃琴	tshit-hiân-khîm
七絃草	tshit-hiân-tsháu
七縱八擒	tshit-tsiòng-pueh-khîm
七纏八纏	tshit-tînn-pueh-tînn
七美	tshit-bí
七美鄉	tshit-bí-hiong
七翱八翱	tshit-kô-pueh-kô
七翱八翱	tshit-kō-pueh-kō
七老八拄	tshit-lāu-peh-tú
七老八拄	tshit-lāu-pueh-tuh
七老八老	tshit-lāu-peh-lāu
七老八老	tshit-lāu-pueh-lāu
七股	tshit-kóo
七股區	tshit-kóo-khu
七股寮	tshit-kóo-liâu
七腳仔	tshit-kioh-á
七腳仔戲	tshit-kioh-á-hì
七腳八手	tshit-kha-pueh-tshiú
七腳戲	tshit-kioh-hì
七腳戲仔	tshit-kioh-hì-á
七腸仔	tshit-tn̂g-á
七色	tshit-sik
七色圖	tshit-sik-tôo
七萬	tshit-bān
七萬个	tshit-bān-ê
七萬外	tshit-bān-guā
七萬幾	tshit-bān-kuí
七萬捅	tshit-bān-thóng
七葉膽	tshit-hio̍h-tánn
七葉蓮	tshit-hio̍h-liân
七葉蘭	tshit-hio̍h-lân
七號仔	tshit-hō-á
七術八術	tshit-su̍t-pueh-su̍t
七覆八笑	tshit-phak-peh-tshiò
七覆八笑	tshit-phak-pueh-tshiò
七角柱	tshit-kak-thiāu
七言	tshit-giân
七訣八訣	tshit-kuat-peh-kuat
