tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
lîng-kut,龍骨,25,lêng-kut,ling5kut,leng5kut,lingkut,lengkut,lk,lk,True
ku-á,龜仔,25,ku-á,kua2,kua2,kua,kua,ka,ka,True
ku-piah,龜壁,25,ku-piah,kupiah,kupiah,kupiah,kupiah,kp,kp,True
ku-kuài,龜怪,25,ku-koài,kukuai3,kukoai3,kukuai,kukoai,kk,kk,True
ku-kun,龜根,25,ku-kun,kukun,kukun,kukun,kukun,kk,kk,True
ku-sîn,龜神,25,ku-sîn,kusin5,kusin5,kusin,kusin,ks,ks,True
ku-kué,龜粿,25,ku-kóe,kukue2,kukoe2,kukue,kukoe,kk,kk,True
ku-ké,龜粿,25,ku-ké,kuke2,kuke2,kuke,kuke,kk,kk,True
ku-kér,龜粿,25,ku-kér,kuker2,kuker2,kuker,kuker,kk,kk,True
ku-tsuâ,龜蛇,25,ku-chôa,kutsua5,kuchoa5,kutsua,kuchoa,kt,kc,True
ku-sîn,龜蠅,25,ku-sîn,kusin5,kusin5,kusin,kusin,ks,ks,True
ku-kòo,龜顧,25,ku-kò͘,kukoo3,kukoo3,kukoo,kukoo,kk,kk,True
hân-kiû,球,25,hân-kiû,han5kiu5,han5kiu5,hankiu,hankiu,hk,hk,True
tīng-phànn,𠕇冇,25,tēng-phàⁿ,ting7phann3,teng7phann3,tingphann,tengphann,tp,tp,True
tīng-kó,𠕇果,25,tēng-kó,ting7ko2,teng7ko2,tingko,tengko,tk,tk,True
tīng-khak,𠕇殼,25,tēng-khak,ting7khak,teng7khak,tingkhak,tengkhak,tk,tk,True
tīng-tauh,𠕇篤,25,tēng-tauh,ting7tauh,teng7tauh,tingtauh,tengtauh,tt,tt,True
tēng-thé,𠕇體,25,tēng-thé,teng7the2,teng7the2,tengthe,tengthe,tt,tt,True
liô-hue,𠞭花,25,liô-hoe,lio5hue,lio5hoe,liohue,liohoe,lh,lh,True
gâu-lâng,𠢕人,25,gâu-lâng,gau5lang5,gau5lang5,gaulang,gaulang,gl,gl,True
gâu-tsá,𠢕早,25,gâu-chá,gau5tsa2,gau5cha2,gautsa,gaucha,gt,gc,True
gâu-po,𠢕褒,25,gâu-po,gau5po,gau5po,gaupo,gaupo,gp,gp,True
gâu-khai,𠢕開,25,gâu-khai,gau5khai,gau5khai,gaukhai,gaukhai,gk,gk,True
kán-á,𡢃仔,25,kán-á,kan2a2,kan2a2,kana,kana,ka,ka,True
kán-pi,𡢃婢,25,kán-pi,kan2pi,kan2pi,kanpi,kanpi,kp,kp,True
kán-pī,𡢃婢,25,kán-pī,kan2pi7,kan2pi7,kanpi,kanpi,kp,kp,True
lān-pha,𡳞脬,25,lān-pha,lan7pha,lan7pha,lanpha,lanpha,lp,lp,True
lān-muā,𡳞蔓,25,lān-mōa,lan7mua7,lan7moa7,lanmua,lanmoa,lm,lm,True
lān-tsiáu,𡳞鳥,25,lān-chiáu,lan7tsiau2,lan7chiau2,lantsiau,lanchiau,lt,lc,True
mooh-piah,𢯾壁,25,mo͘h-piah,moohpiah,moohpiah,moohpiah,moohpiah,mp,mp,True
mooh-mooh,𢯾𢯾,25,mo͘h-mo͘h,moohmooh,moohmooh,moohmooh,moohmooh,mm,mm,True
tshuā-pháinn,𤆬歹,25,chhōa-pháiⁿ,tshua7phainn2,chhoa7phainn2,tshuaphainn,chhoaphainn,tp,cp,True
tshuā-pan,𤆬班,25,chhōa-pan,tshua7pan,chhoa7pan,tshuapan,chhoapan,tp,cp,True
tshuā-lōo,𤆬路,25,chhōa-lō͘,tshua7loo7,chhoa7loo7,tshualoo,chhoaloo,tl,cl,True
tshuā-thâu,𤆬頭,25,chhōa-thâu,tshua7thau5,chhoa7thau5,tshuathau,chhoathau,tt,ct,True
kheh-tuī,𤲍兌,25,kheh-tūi,khehtui7,khehtui7,khehtui,khehtui,kt,kt,True
khueh-tuī,𤲍兌,25,khoeh-tūi,khuehtui7,khoehtui7,khuehtui,khoehtui,kt,kt,True
kheh-tse̍h,𤲍截,25,kheh-che̍h,khehtseh8,khehcheh8,khehtseh,khehcheh,kt,kc,True
khueh-tsue̍h,𤲍截,25,khoeh-choe̍h,khuehtsueh8,khoehchoeh8,khuehtsueh,khoehchoeh,kt,kc,True
siān-neh,𤺪呢,25,siān-neh,sian7neh,sian7neh,sianneh,sianneh,sn,sn,True
phín-á,𥰔仔,25,phín-á,phin2a2,phin2a2,phina,phina,pa,pa,True
thit-thô,𨑨迌,25,thit-thô,thittho5,thittho5,thittho,thittho,tt,tt,True
tshit-thô,𨑨迌,25,chhit-thô,tshittho5,chhittho5,tshittho,chhittho,tt,ct,True
kauh-kuānn,𩛩汗,25,kauh-kōaⁿ,kauhkuann7,kauhkoann7,kauhkuann,kauhkoann,kk,kk,True
kauh-bông,𩛩雺,25,kauh-bông,kauhbong5,kauhbong5,kauhbong,kauhbong,kb,kb,True
tshio-ko,𪁎膏,25,chhio-ko,tshioko,chhioko,tshioko,chhioko,tk,ck,True
tshio-tiô,𪁎趒,25,chhio-tiô,tshiotio5,chhiotio5,tshiotio,chhiotio,tt,ct,True
tshio-tîo,𪁎趒,25,chhio-tiô,tshiotio5,chhiotio5,tshiotio,chhiotio,tt,ct,True
thun-un,𪎶縕,25,thun-un,thunun,thunun,thunun,thunun,tu,tu,True
huê-nn̄g,𫝻卵,25,hôe-nn̄g,hue5nng7,hoe5nng7,huenng,hoenng,hn,hn,True
peh-kiā,𬦰崎,25,peh-kiā,pehkia7,pehkia7,pehkia,pehkia,pk,pk,True
ha̍p-pa̍k-khì,Ha̍p-pa̍k-khì,16,ha̍p-pa̍k-khì,hap8pak8khi3,hap8pak8khi3,happakkhi,happakkhi,hpk,hpk,True
hu̍t-lóo-it,Hu̍t-lóo-it,16,hu̍t-ló͘-it,hut8loo2it,hut8loo2it,hutlooit,hutlooit,hli,hli,True
ka-puà-suá,Ka-puà-suá,16,ka-pòa-sóa,kapua3sua2,kapoa3soa2,kapuasua,kapoasoa,kps,kps,True
khá-sū-khòo,Khá-sū-khòo,16,khá-sū-khò͘,kha2su7khoo3,kha2su7khoo3,khasukhoo,khasukhoo,ksk,ksk,True
ma-khu-to͘h,Ma-khu-to͘h,16,ma-khu-to͘h,makhuto͘h,makhutooh,makhuto͘h,makhutooh,mkt,mkt,True
moo-hí-tooh,Moo-hí-tooh,16,mo͘-hí-to͘h,moohi2tooh,moohi2tooh,moohitooh,moohitooh,mht,mht,True
thi-siá-tsù,T siá-tsù,16,thi-siá-chù,thisia2tsu3,thisia2chu3,thisiatsu,thisiachu,tst,tsc,True
thāi-lóo-kooh,Thāi-lóo-kooh,16,thāi-ló͘-ko͘h,thai7loo2kooh,thai7loo2kooh,thailookooh,thailookooh,tlk,tlk,True
tsiù-tse-á,Tsiù tse á,16,chiù-che-á,tsiu3tsea2,chiu3chea2,tsiutsea,chiuchea,tta,cca,True
tsu-ná-mih,Tsu-ná-mih,16,chu-ná-mih,tsuna2mih,chuna2mih,tsunamih,chunamih,tnm,cnm,True
a-lú-mih,,16,a-lú-mih,alu2mih,alu2mih,alumih,alumih,alm,alm,True
a-ní-khih,,16,a-ní-khih,ani2khih,ani2khih,anikhih,anikhih,ank,ank,True
a̋i-sat-tsuh,,16,ăi-sat-chuh,aisattsuh,ai9satchuh,aisattsuh,aisatchuh,ast,asc,True
a̍t-sá-lih,,16,a̍t-sá-lih,at8sa2lih,at8sa2lih,atsalih,atsalih,asl,asl,True
ba-lú-buh,,16,ba-lú-buh,balu2buh,balu2buh,balubuh,balubuh,blb,blb,True
bai-óo-lín,,16,bai-ó͘-lín,baioo2lin2,baioo2lin2,baioolin,baioolin,bol,bol,True
bat-té-lih,,16,bat-té-lih,batte2lih,batte2lih,battelih,battelih,btl,btl,True
ba̋ng-sóo-khóo,,16,băng-só͘-khó͘,bangsoo2khoo2,bang9soo2khoo2,bangsookhoo,bangsookhoo,bsk,bsk,True
ba̍t-té-lih,,16,ba̍t-té-lih,bat8te2lih,bat8te2lih,battelih,battelih,btl,btl,True
bi-tá-bín,,16,bi-tá-bín,bita2bin2,bita2bin2,bitabin,bitabin,btb,btb,True
bih-luh-tóo,bih-luh 肚,16,bih-luh-tó͘,bihluhtoo2,bihluhtoo2,bihluhtoo,bihluhtoo,blt,blt,True
bo̍k-sìn-gù,,16,bo̍k-sìn-gù,bok8sin3gu3,bok8sin3gu3,boksingu,boksingu,bsg,bsg,True
bu-là-jià,,16,bu-là-jià,bula3jia3,bula3jia3,bulajia,bulajia,blj,blj,True
bu-lá-tsià,,16,bu-lá-chià,bula2tsia3,bula2chia3,bulatsia,bulachia,blt,blc,True
bu-láu-sah,,16,bu-láu-sah,bulau2sah,bulau2sah,bulausah,bulausah,bls,bls,True
e-móo-jih,,16,e-mó͘-jih,emoo2jih,emoo2jih,emoojih,emoojih,emj,emj,True
e-pú-lóng,,16,e-pú-lóng,epu2long2,epu2long2,epulong,epulong,epl,epl,True
ga-sóo-lín,,16,ga-só͘-lín,gasoo2lin2,gasoo2lin2,gasoolin,gasoolin,gsl,gsl,True
gat-lá-iû,gat-lá-油,16,gat-lá-iû,gatla2iu5,gatla2iu5,gatlaiu,gatlaiu,gli,gli,True
goo-lú-huh,,16,go͘-lú-huh,goolu2huh,goolu2huh,gooluhuh,gooluhuh,glh,glh,True
gá-suh-tháng,gá-suh桶,16,gá-suh-tháng,ga2suhthang2,ga2suhthang2,gasuhthang,gasuhthang,gst,gst,True
ha-sí-khah,,16,ha-sí-khah,hasi2khah,hasi2khah,hasikhah,hasikhah,hsk,hsk,True
ha̋n-tóo-luh,,16,hăn-tó͘-luh,hantoo2luh,han9too2luh,hantooluh,hantooluh,htl,htl,True
hi-nóo-khih,,16,hi-nó͘-khih,hinoo2khih,hinoo2khih,hinookhih,hinookhih,hnk,hnk,True
hia̋n-tóo-sián,,16,hiăn-tó͘-sián,hiantoo2sian2,hian9too2sian2,hiantoosian,hiantoosian,hts,hts,True
hoo-lú-bóng,,16,ho͘-lú-bóng,hoolu2bong2,hoolu2bong2,hoolubong,hoolubong,hlb,hlb,True
hoo-té-luh,,16,ho͘-té-luh,hoote2luh,hoote2luh,hooteluh,hooteluh,htl,htl,True
hu-lóo-king,hu-lóo-間,16,hu-ló͘-keng,huloo2king,huloo2keng,hulooking,hulookeng,hlk,hlk,True
hái-kat-lá,,16,hái-kat-lá,hai2katla2,hai2katla2,haikatla,haikatla,hkl,hkl,True
hóo-suh-kóng,hóo-suh管,16,hó͘-suh-kóng,hoo2suhkong2,hoo2suhkong2,hoosuhkong,hoosuhkong,hsk,hsk,True
hùn-liān-su,hùn-liān su,16,hùn-liān-su,hun3lian7su,hun3lian7su,hunliansu,hunliansu,hls,hls,True
hō-luh-bóng,,16,hō-luh-bóng,ho7luhbong2,ho7luhbong2,holuhbong,holuhbong,hlb,hlb,True
i--á,,16,i--á,ia2,ia2,ia,ia,ia,ia,True
i-tshí-gooh,,16,i-chhí-go͘h,itshi2gooh,ichhi2gooh,itshigooh,ichhigooh,itg,icg,True
iu-tsí-ián,,16,iu-chí-ián,iutsi2ian2,iuchi2ian2,iutsiian,iuchiian,iti,ici,True
iân-jín-kah,iân-jín蓋,16,iân-jín-kah,ian5jin2kah,ian5jin2kah,ianjinkah,ianjinkah,ijk,ijk,True
ji-lò-sià,,16,ji-lò-sià,jilo3sia3,jilo3sia3,jilosia,jilosia,jls,jls,True
ji-lòo-sià,,16,ji-lò͘-sià,jiloo3sia3,jiloo3sia3,jiloosia,jiloosia,jls,jls,True
ji-lú-bah,,16,ji-lú-bah,jilu2bah,jilu2bah,jilubah,jilubah,jlb,jlb,True
ji-siá-kuh,,16,ji-siá-kuh,jisia2kuh,jisia2kuh,jisiakuh,jisiakuh,jsk,jsk,True
kha-mé-lah,,16,kha-mé-lah,khame2lah,khame2lah,khamelah,khamelah,kml,kml,True
khe-tsi-páng,,16,khe-chi-páng,khetsipang2,khechipang2,khetsipang,khechipang,ktp,kcp,True
khe-tsiap-puh,,16,khe-chiap-puh,khetsiappuh,khechiappuh,khetsiappuh,khechiappuh,ktp,kcp,True
khe-tsí-báng,,16,khe-chí-báng,khetsi2bang2,khechi2bang2,khetsibang,khechibang,ktb,kcb,True
khi-móo-tsih,,16,khi-mó͘-chih,khimoo2tsih,khimoo2chih,khimootsih,khimoochih,kmt,kmc,True
khoo-lé-lah,,16,kho͘-lé-lah,khoole2lah,khoole2lah,khoolelah,khoolelah,kll,kll,True
khoo-lé-lù,,16,kho͘-lé-lù,khoole2lu3,khoole2lu3,khoolelu,khoolelu,kll,kll,True
khoo-mí-sióng,,16,kho͘-mí-sióng,khoomi2siong2,khoomi2siong2,khoomisiong,khoomisiong,kms,kms,True
khu-lá-tsih,,16,khu-lá-chih,khula2tsih,khula2chih,khulatsih,khulachih,klt,klc,True
khu-lì-mù,,16,khu-lì-mù,khuli3mu3,khuli3mu3,khulimu,khulimu,klm,klm,True
khu-lí-muh,,16,khu-lí-muh,khuli2muh,khuli2muh,khulimuh,khulimuh,klm,klm,True
khōng-ku-lí,,16,khōng-ku-lí,khong7kuli2,khong7kuli2,khongkuli,khongkuli,kkl,kkl,True
khőng-jiak-kuh,,16,khŏng-jiak-kuh,khongjiakkuh,khong9jiakkuh,khongjiakkuh,khongjiakkuh,kjk,kjk,True
khőng-niá-kuh,,16,khŏng-niá-kuh,khongnia2kuh,khong9nia2kuh,khongniakuh,khongniakuh,knk,knk,True
kinn-ka-kê,,16,kiⁿ-ka-kê,kinnkake5,kinnkake5,kinnkake,kinnkake,kkk,kkk,True
kiuh-siú-á,kiuh 首仔,16,kiuh-siú-á,kiuhsiu2a2,kiuhsiu2a2,kiuhsiua,kiuhsiua,ksa,ksa,True
la-jí-ooh,,16,la-jí-o͘h,laji2ooh,laji2ooh,lajiooh,lajiooh,ljo,ljo,True
la-kiat-tooh,,16,la-kiat-to͘h,lakiattooh,lakiattooh,lakiattooh,lakiattooh,lkt,lkt,True
la-mè-ǹg,,16,la-mè-ǹg,lame3ng3,lame3ng3,lameng,lameng,lmn,lmn,True
la-mú-neh,,16,la-mú-neh,lamu2neh,lamu2neh,lamuneh,lamuneh,lmn,lmn,True
lam-má-khóng,,16,lam-má-khóng,lamma2khong2,lamma2khong2,lammakhong,lammakhong,lmk,lmk,True
lam-á-khóng,,16,lam-á-khóng,lama2khong2,lama2khong2,lamakhong,lamakhong,lak,lak,True
la̋i-jiòo-bù,,16,lăi-jiò͘-bù,laijioo3bu3,lai9jioo3bu3,laijioobu,laijioobu,ljb,ljb,True
la̋i-lín-gù,,16,lăi-lín-gù,lailin2gu3,lai9lin2gu3,lailingu,lailingu,llg,llg,True
le-khoo-tòo,,16,le-kho͘-tò͘,lekhootoo3,lekhootoo3,lekhootoo,lekhootoo,lkt,lkt,True
li-mó͘-khóng,,16,li-mó͘-khóng,limo͘2khong2,limoo2khong2,limo͘khong,limookhong,lmk,lmk,True
li-á-khah,,16,li-á-khah,lia2khah,lia2khah,liakhah,liakhah,lak,lak,True
lo-lí-á,lo-lí-仔,16,lo-lí-á,loli2a2,loli2a2,lolia,lolia,lla,lla,True
loo-lái-bà,,16,lo͘-lái-bà,loolai2ba3,loolai2ba3,loolaiba,loolaiba,llb,llb,True
lán-lîn-pau,,16,lán-lîn-pau,lan2lin5pau,lan2lin5pau,lanlinpau,lanlinpau,llp,llp,True
lòo-sù-bah,lòo-sù-肉,16,lò͘-sù-bah,loo3su3bah,loo3su3bah,loosubah,loosubah,lsb,lsb,True
lóo-lí-á,,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia,lla,lla,True
lī-móo-khòng,,16,lī-mó͘-khòng,li7moo2khong3,li7moo2khong3,limookhong,limookhong,lmk,lmk,True
ma-lá-sóng,,16,ma-lá-sóng,mala2song2,mala2song2,malasong,malasong,mls,mls,True
ma-sà-tsì,,16,ma-sà-chì,masa3tsi3,masa3chi3,masatsi,masachi,mst,msc,True
me-lí-á,,16,me-lí-á,meli2a2,meli2a2,melia,melia,mla,mla,True
me-lóo-tih,,16,me-ló͘-tih,meloo2tih,meloo2tih,melootih,melootih,mlt,mlt,True
má-khá-lóng,,16,má-khá-lóng,ma2kha2long2,ma2kha2long2,makhalong,makhalong,mkl,mkl,True
mâ-kha-lóng,,16,mâ-kha-lóng,ma5khalong2,ma5khalong2,makhalong,makhalong,mkl,mkl,True
mé-lóng-pháng,mé-lóng麭,16,mé-lóng-pháng,me2long2phang2,me2long2phang2,melongphang,melongphang,mlp,mlp,True
ne-kut-tái,,16,ne-kut-tái,nekuttai2,nekuttai2,nekuttai,nekuttai,nkt,nkt,True
o-lín-gió,,16,o-lín-gió,olin2gio2,olin2gio2,olingio,olingio,olg,olg,True
oo-bá-sán,,16,o͘-bá-sán,ooba2san2,ooba2san2,oobasan,oobasan,obs,obs,True
oo-jí-sáng,,16,o͘-jí-sáng,ooji2sang2,ooji2sang2,oojisang,oojisang,ojs,ojs,True
oo-khà-sàng,,16,o͘-khà-sàng,ookha3sang3,ookha3sang3,ookhasang,ookhasang,oks,oks,True
oo-lín-gióo,,16,o͘-lín-gió͘,oolin2gioo2,oolin2gioo2,oolingioo,oolingioo,olg,olg,True
oo-nè-sàng,,16,o͘-nè-sàng,oone3sang3,oone3sang3,oonesang,oonesang,ons,ons,True
oo-tóo-bái,,16,o͘-tó͘-bái,ootoo2bai2,ootoo2bai2,ootoobai,ootoobai,otb,otb,True
pha-tshìn-kò,,16,pha-chhìn-kò,phatshin3ko3,phachhin3ko3,phatshinko,phachhinko,ptk,pck,True
pha-tsìn-kòo,,16,pha-chìn-kò͘,phatsin3koo3,phachin3koo3,phatsinkoo,phachinkoo,ptk,pck,True
pha̋-siàn-tòo,,16,phă-siàn-tò͘,phasian3too3,pha9sian3too3,phasiantoo,phasiantoo,pst,pst,True
phi-á-nooh,,16,phi-á-no͘h,phia2nooh,phia2nooh,phianooh,phianooh,pan,pan,True
phok-phok-thn̂g,phok-phok糖,16,phok-phok-thn̂g,phokphokthng5,phokphokthng5,phokphokthng,phokphokthng,ppt,ppt,True
phū-lōng-kòng,,16,phū-lōng-kòng,phu7long7kong3,phu7long7kong3,phulongkong,phulongkong,plk,plk,True
pu-lù-sù,,16,pu-lù-sù,pulu3su3,pulu3su3,pulusu,pulusu,pls,pls,True
sa-khú-lah,,16,sa-khú-lah,sakhu2lah,sakhu2lah,sakhulah,sakhulah,skl,skl,True
sa-sí-mih,,16,sa-sí-mih,sasi2mih,sasi2mih,sasimih,sasimih,ssm,ssm,True
sa̋-bì-sù,,16,să-bì-sù,sabi3su3,sa9bi3su3,sabisu,sabisu,sbs,sbs,True
sa̋m-phú-luh,,16,săm-phú-luh,samphu2luh,sam9phu2luh,samphuluh,samphuluh,spl,spl,True
se-bí-looh,,16,se-bí-lo͘h,sebi2looh,sebi2looh,sebilooh,sebilooh,sbl,sbl,True
si-siá-mooh,,16,si-siá-mo͘h,sisia2mooh,sisia2mooh,sisiamooh,sisiamooh,ssm,ssm,True
si-á-geh,,16,si-á-geh,sia2geh,sia2geh,siageh,siageh,sag,sag,True
sio̍k-pháng-kauh,sio̍k-pháng-𩛩,16,sio̍k-pháng-kauh,siok8phang2kauh,siok8phang2kauh,siokphangkauh,siokphangkauh,spk,spk,True
sir-lí-pah,,16,sir-lí-pah,sirli2pah,sirli2pah,sirlipah,sirlipah,slp,slp,True
si̍p-pán-án,,16,si̍p-pán-án,sip8pan2an2,sip8pan2an2,sippanan,sippanan,spa,spa,True
su-khù-tà,,16,su-khù-tà,sukhu3ta3,sukhu3ta3,sukhuta,sukhuta,skt,skt,True
su-lit-pah,,16,su-lit-pah,sulitpah,sulitpah,sulitpah,sulitpah,slp,slp,True
su-lài-tah,,16,su-lài-tah,sulai3tah,sulai3tah,sulaitah,sulaitah,slt,slt,True
sű-lí-khóng,,16,sŭ-lí-khóng,suli2khong2,su9li2khong2,sulikhong,sulikhong,slk,slk,True
tha-khú-sih,,16,tha-khú-sih,thakhu2sih,thakhu2sih,thakhusih,thakhusih,tks,tks,True
tha-khú-áng,,16,tha-khú-áng,thakhu2ang2,thakhu2ang2,thakhuang,thakhuang,tka,tka,True
tha-thá-mih,,16,tha-thá-mih,thatha2mih,thatha2mih,thathamih,thathamih,ttm,ttm,True
the-ní-suh,,16,the-ní-suh,theni2suh,theni2suh,thenisuh,thenisuh,tns,tns,True
thia̋n-pú-lah,,16,thiăn-pú-lah,thianpu2lah,thian9pu2lah,thianpulah,thianpulah,tpl,tpl,True
tho-lu-kî,,16,tho-lu-kî,tholuki5,tholuki5,tholuki,tholuki,tlk,tlk,True
thoo-lá-khuh,,16,tho͘-lá-khuh,thoola2khuh,thoola2khuh,thoolakhuh,thoolakhuh,tlk,tlk,True
thoo-má-tooh,,16,tho͘-má-to͘h,thooma2tooh,thooma2tooh,thoomatooh,thoomatooh,tmt,tmt,True
thí-siat-tsuh,,16,thí-siat-chuh,thi2siattsuh,thi2siatchuh,thisiattsuh,thisiatchuh,tst,tsc,True
ua-lú-tsuh,,16,oa-lú-chuh,ualu2tsuh,oalu2chuh,ualutsuh,oaluchuh,ult,olc,True
ua-sá-bih,,16,oa-sá-bih,uasa2bih,oasa2bih,uasabih,oasabih,usb,osb,True
uan-iunn-io,uan-iunn 腰,16,oan-iuⁿ-io,uaniunnio,oaniunnio,uaniunnio,oaniunnio,uii,oii,True
ua̋i-siat-tsuh,,16,oăi-siat-chuh,uaisiattsuh,oai9siatchuh,uaisiattsuh,oaisiatchuh,ust,osc,True
á-nī-mè,,16,á-nī-mè,a2ni7me3,a2ni7me3,anime,anime,anm,anm,True
ba-lú-bù,バルブ,16,ba-lú-bù,balu2bu3,balu2bu3,balubu,balubu,blb,blb,True
ba-lú-hù,バルブ,16,ba-lú-hù,balu2hu3,balu2hu3,baluhu,baluhu,blh,blh,True
hu-lú-góo,フルゴ,16,hu-lú-gó͘,hulu2goo2,hulu2goo2,hulugoo,hulugoo,hlg,hlg,True
phu-lá-kuh,プラグ,16,phu-lá-kuh,phula2kuh,phula2kuh,phulakuh,phulakuh,plk,plk,True
lân-kam-tsià,㔂甘蔗,16,lân-kam-chià,lan5kamtsia3,lan5kamchia3,lankamtsia,lankamchia,lkt,lkc,True
kap-tsuá-ki,㪉紙機,16,kap-chóa-ki,kaptsua2ki,kapchoa2ki,kaptsuaki,kapchoaki,ktk,kck,True
bái-tshiú-á,䆀手仔,16,bái-chhiú-á,bai2tshiu2a2,bai2chhiu2a2,baitshiua,baichhiua,bta,bca,True
ló-lí-á,䇭履仔,16,ló-lí-á,lo2li2a2,lo2li2a2,lolia,lolia,lla,lla,True
thē-ái-tsúi,䖳仔水,16,thē-ái-chúi,the7ai2tsui2,the7ai2chui2,theaitsui,theaichui,tat,tac,True
lìm-tsi̍t-ē,䫐一下,16,lìm-chi̍t-ē,lim3tsit8e7,lim3chit8e7,limtsite,limchite,lte,lce,True
tsi̍t-thōng-tsînn,一thiōng錢,16,chi̍t-thōng-chîⁿ,tsit8thong7tsinn5,chit8thong7chinn5,tsitthongtsinn,chitthongchinn,ttt,ctc,True
tsi̍t-tòng-tsînn,一tòng錢,16,chi̍t-tòng-chîⁿ,tsit8tong3tsinn5,chit8tong3chinn5,tsittongtsinn,chittongchinn,ttt,ctc,True
tsi̍t-ē-luî,一下雷,16,chi̍t-ē-lûi,tsit8e7lui5,chit8e7lui5,tsitelui,chitelui,tel,cel,True
it-put-tsok,一不作,16,it-put-chok,itputtsok,itputchok,itputtsok,itputchok,ipt,ipc,True
tsi̍t-ê-lâng,一个人,16,chi̍t-ê-lâng,tsit8e5lang5,chit8e5lang5,tsitelang,chitelang,tel,cel,True
tsi̍t-ê-so,一个挲,16,chi̍t-ê-so,tsit8e5so,chit8e5so,tsiteso,chiteso,tes,ces,True
it-kiú-khàu,一九扣,16,it-kiú-khàu,itkiu2khau3,itkiu2khau3,itkiukhau,itkiukhau,ikk,ikk,True
tsi̍t-lâng-tì,一人智,16,chi̍t-lâng-tì,tsit8lang5ti3,chit8lang5ti3,tsitlangti,chitlangti,tlt,clt,True
tsi̍t-hun-tsing,一分鐘,16,chi̍t-hun-cheng,tsit8huntsing,chit8huncheng,tsithuntsing,chithuncheng,tht,chc,True
it-pí-tiòng,一匕中,16,it-pí-tiòng,itpi2tiong3,itpi2tiong3,itpitiong,itpitiong,ipt,ipt,True
it-khá-thong,一卡通,16,it-khá-thong,itkha2thong,itkha2thong,itkhathong,itkhathong,ikt,ikt,True
tsi̍t-tshuì-khuì,一喙氣,16,chi̍t-chhùi-khùi,tsit8tshui3khui3,chit8chhui3khui3,tsittshuikhui,chitchhuikhui,ttk,cck,True
tsi̍t-khûn-tsháu,一囷草,16,chi̍t-khûn-chháu,tsit8khun5tshau2,chit8khun5chhau2,tsitkhuntshau,chitkhunchhau,tkt,ckc,True
tsi̍t-khu-tshân,一坵田,16,chi̍t-khu-chhân,tsit8khutshan5,chit8khuchhan5,tsitkhutshan,chitkhuchhan,tkt,ckc,True
tsi̍t-pak-tôo,一幅圖,16,chi̍t-pak-tô͘,tsit8paktoo5,chit8paktoo5,tsitpaktoo,chitpaktoo,tpt,cpt,True
tsi̍t-lia̍h-tn̂g,一掠長,16,chi̍t-lia̍h-tn̂g,tsit8liah8tng5,chit8liah8tng5,tsitliahtng,chitliahtng,tlt,clt,True
tsi̍t-tshok-á,一撮仔,16,chi̍t-chhok-á,tsit8tshoka2,chit8chhoka2,tsittshoka,chitchhoka,tta,cca,True
it-ki-iô,一枝搖,16,it-ki-iô,itkiio5,itkiio5,itkiio,itkiio,iki,iki,True
tsi̍t-tiâu-kua,一條歌,16,chi̍t-tiâu-koa,tsit8tiau5kua,chit8tiau5koa,tsittiaukua,chittiaukoa,ttk,ctk,True
tsi̍t-tiâu-tsînn,一條錢,16,chi̍t-tiâu-chîⁿ,tsit8tiau5tsinn5,chit8tiau5chinn5,tsittiautsinn,chittiauchinn,ttt,ctc,True
tsi̍t-pōo-tsha,一步差,16,chi̍t-pō͘-chha,tsit8poo7tsha,chit8poo7chha,tsitpootsha,chitpoochha,tpt,cpc,True
tsi̍t-tù-tsînn,一注錢,16,chi̍t-tù-chîⁿ,tsit8tu3tsinn5,chit8tu3chinn5,tsittutsinn,chittuchinn,ttt,ctc,True
tsi̍t-tsù-hiunn,一炷香,16,chi̍t-chù-hiuⁿ,tsit8tsu3hiunn,chit8chu3hiunn,tsittsuhiunn,chitchuhiunn,tth,cch,True
it-lí-thong,一理通,16,it-lí-thong,itli2thong,itli2thong,itlithong,itlithong,ilt,ilt,True
tsi̍t-hê-tshân,一畦田,16,chi̍t-hê-chhân,tsit8he5tshan5,chit8he5chhan5,tsithetshan,chithechhan,tht,chc,True
it-huan-tsióng,一番獎,16,it-hoan-chióng,ithuantsiong2,ithoanchiong2,ithuantsiong,ithoanchiong,iht,ihc,True
tsi̍t-pah-khoo,一百箍,16,chi̍t-pah-kho͘,tsit8pahkhoo,chit8pahkhoo,tsitpahkhoo,chitpahkhoo,tpk,cpk,True
tsi̍t-ba̍k-nih,一目𥍉,16,chi̍t-ba̍k-nih,tsit8bak8nih,chit8bak8nih,tsitbaknih,chitbaknih,tbn,cbn,True
it-ti̍t-leh,一直咧,16,it-ti̍t-leh,ittit8leh,ittit8leh,ittitleh,ittitleh,itl,itl,True
tsi̍t-lé-pài,一禮拜,16,chi̍t-lé-pài,tsit8le2pai3,chit8le2pai3,tsitlepai,chitlepai,tlp,clp,True
tsi̍t-pit-tsînn,一筆錢,16,chi̍t-pit-chîⁿ,tsit8pittsinn5,chit8pitchinn5,tsitpittsinn,chitpitchinn,tpt,cpc,True
