hanzi,tl
水泉,tsuí-tsuânn
反省,huán-síng
月眉,gue̍h-bâi/ge̍h-bâi
歹看,pháinn-khuànn
歹看相,pháinn-khuànn-siùnn
反背,huán-puē
水紅仔色,tsuí-âng-á-sik
巴郎,pa-lang
手面,tshiú-bīn
方面,hong-bīn
歹食,pháinn-tsia̍h
手風琴,tshiú-hong-khîm
月俸,gue̍h-hōng/ge̍h-hōng
毋值,m̄-ta̍t
毋准,m̄-tsún
反倒轉,huán-tò-tńg
月娘,gue̍h-niû/ge̍h-niû
木屐,ba̍k-kia̍h
水庫,tsuí-khòo
反悔,huán-hué
天庭,thian-tîng
午時,gōo-sî
及時,ki̍p-sî
天時,thian-sî
日時,ji̍t--sî/li̍t--sî
毋捌,m̄ bat
午時水,gōo-sî-tsuí
日時仔,ji̍t--sî-á/li̍t--sî-á
及格,ki̍p-keh
反桌,píng-toh
文書,bûn-su
月桃,ge̍h-thô
天氣,thinn-khì
水氣,tsuí-khì
反症,huán-tsìng
止疼,tsí-thiànn
毛病,môo-pēnn/môo-pīnn
水珠,tsuí-tsu
歹症頭,pháinn-tsìng-thâu
天秤,thian-pîng
心神,sim-sîn
少缺,tsió-khueh/tsió-kheh
手耙,tshiú-pē
欠缺,khiàm-khueh/khiàm-kheh
引起,ín-khí
記持,kì-tî
手骨,tshiú-kut
天堂,thian-tông
夫婦,hu-hū
反常,huán-siông
日常,ji̍t-siông/li̍t-siông
心情,sim-tsîng
毋情願,m̄-tsîng-guān
手液,tshiú-sio̍h
水梨仔,tsuí-lâi-á
心爽,sim-sóng
天理,thian-lí
心理,sim-lí
手痕,tshiú-hûn
水產,tsuí-sán
支票,tsi-phiò
文章,bûn-tsiunn
反船,píng-tsûn
手術,tshiú-su̍t
毋通,m̄-thang
水貨,tsuí-huè/tsuí-hè
天頂,thinn-tíng
孔雀,khóng-tshiok
木魚,bo̍k-hî/bo̍k-hû
木麻黃,bo̍k-muâ-hông
歹喙,pháinn-tshuì
歹喙斗,pháinn-tshuì-táu
止喙焦,tsí tshuì-ta
比喻,pí-jū/pí-lū
心悶,sim-būn
支援,tsi-uān
毋敢,m̄ kánn
水晶,tsuí-tsinn
日期,ji̍t-kî/li̍t-kî
木棉,bo̍k-mî
引渡,ín-tōo
歹款,pháinn-khuán
毛毯,môo-thán
天然,thian-jiân/thian-liân
月琴,gue̍h-khîm/ge̍h-khîm
天窗,thinn-thang
歹睏,pháinn-khùn
巴結,pa-kiat
手筆,tshiú-pit
月給,gue̍h-kip/ge̍h-kip
水筆仔,tsuí-pit-á
手碗,tshiú-uánn
手碗骨,tshiú-uánn-kut
毋著,m̄-tio̍h
文雅,bûn-ngá
手勢,tshiú-sè
欠債,khiàm-tsè
歹勢,pháinn-sè
天意,thinn-ì
心意,sim-ì
歹意,pháinn-ì
月暗暝,gue̍h-àm-mê/ge̍h-àm-mî
斗概,táu-kài
水準,tsuí-tsún
水溝,tsuí-kau
太極拳,thài-ki̍k-kûn
水源頭,tsuí-guân-thâu
少爺,siàu-iâ
月經,gue̍h-king/ge̍h-king
反腹,píng-pak
心腸,sim-tn̂g
心腹,sim-pak
歹腹肚,pháinn-pak-tóo
歹話,pháinn-uē
毛跤,mn̂g-kha
手路,tshiú-lōo
歹路,pháinn-lōo
歹運,pháinn-ūn
毋過,m̄-koh
比較,pí-kàu
水道,tsuí-tō
水道水,tsuí-tō-tsuí
手路菜,tshiú-lōo-tshài
水道頭,tsuí-tō-thâu
手銃,tshiú-tshìng
水閘,tsuí-tsa̍h
水電,tsuí-tiān
手電仔,tshiú-tiān-á
反僥,huán-hiau
止嗽,tsí-sàu
夭壽,iáu-siū
夭壽仔,iáu-siū-á
夭壽短命,iáu-siū-té-miā
反對,huán-tuì
手摺簿仔,tshiú-tsih-phōo-á
太監,thài-kàm
毋管,m̄-kuán
毛管,mn̂g-kńg/môo-kńg
水管,tsuí-kóng
水蜜桃,tsuí-bi̍t-thô
引誘,ín-iú
日誌,ji̍t-tsì/li̍t-tsì
心酸,sim-sng
水銀,tsuí-gîn/tsuí-gûn
歹銅舊錫,pháinn-tâng-kū-siah
引魂,ín-hûn
月餅,gue̍h-piánn/ge̍h-piánn
水餃,tsuí-kiáu
少數,tsió-sòo
欠數,khiàm-siàu
水槽,tsuí-tsô
手數料,tshiú-sòo-liāu
手模,tshiú-bôo
手盤,tshiú-puânn
化緣,huà-iân
比論,pí-lūn
心適,sim-sik
化學,huà-ha̍k
文學,bûn-ha̍k
手擋,tshiú-tòng
文憑,bûn-pîng
天橋,thian-kiô
心機,sim-ki
戶橂,hōo-tīng
手橐仔,tshiú-lok-á
手機仔,tshiú-ki-á
水燈,tsuí-ting
歹積德,pháinn-tsik-tik
手錶仔,tshiú-pió-á
心頭,sim-thâu
戶頭,hōo-thâu
手頭,tshiú-thâu
日頭,ji̍t-thâu/li̍t-thâu
月頭,gue̍h-thâu/ge̍h-thâu
水頭,tsuí-thâu
日頭花,ji̍t-thâu-hue/li̍t-thâu-hue
允頭路,ín-thâu-lōo/ún-thâu-lōo
水鴨,tsuí-ah
水龍,tsuí-lîng
水龜,tsuí-ku
水龍車,tsuí-lîng-tshia
水鴛鴦,tsuí-uan-iunn
反應,huán-ìng
手環,tshiú-khuân
天篷,thian-pông
水蕹菜,tsuí-ìng-tshài
歹聲嗽,pháinn-siann-sàu
水螺,tsuí-lê
歹講,pháinn-kóng
比賽,pí-sài
水觳仔,tsuí-khok-á
反輾轉,píng-liàn-tńg
水櫃,tsuí-kuī
歹癖,pháinn-phiah
水薸,tsuí-phiô
水薰吹,tsuí-hun-tshue/tsuí-hun-tshe
水雞,tsuí-ke/tsuí-kue
水雞泅,tsuí-ke-siû/tsuí-kue-siû
水獺,tsuí-thuah
手藝,tshiú-gē
文藝,bûn-gē
毛蟹,môo-hē
心願,sim-guān
毋願,m̄-guān
文獻,bûn-hiàn
戶籍,hōo-tsi̍k
手續,tshiú-sio̍k
手囊,tshiú-lông
心臟,sim-tsōng
斗籠,táu-láng
歹聽,pháinn-thiann
心臟病,sim-tsōng-pēnn/sim-tsōng-pīnn
化驗,huà-giām
毋驚,m̄ kiann
心驚膽嚇,sim-kiann-tánn-hiannh
火,【白】hué/hé
爪,jiáu/niáu
父,hū
爿【替】,pîng
片,【白】phìnn
牙,【文】gâ
牙,【白】gê
牛,【白】gû
王,ông
牛𡳞脬檨,gû-lān-pha-suāinn
火大,hué-tuā/hé-tuā
火山,hué-suann/hé-suann
爪仔,jiáu-á/niáu-á
父兄,hū-hing
牛仔囝,gû-á-kiánn
牛仔褲,gû-á-khòo
父母,hū-bió
牛奶,gû-ling/gû-ni
牛母,gû-bó
牛奶色,gû-ling-sik/gû-ni-sik
牛奶喙仔,gû-ling-tshuì-á/gû-ni-tshuì-á
牛奶糖,gû-ling-thn̂g/gû-ni-thn̂g
火石仔,hué-tsio̍h-á/hé-tsio̍h-á
王后,ông-hiō
火舌,hué-tsi̍h/hé-tsi̍h
父老,hū-ló
火夾,hué-ngeh/hé-ngeh
牛杙仔,gû-khi̍t-á
火災,hué-tsai/hé-tsai
牛牢,gû-tiâu
牛肚,gû-tōo
火車,hué-tshia/hé-tshia
牛角,gû-kak
牛角花,gû-kak-hue
火車站,hué-tshia-tsām/hé-tshia-tsām
火車路,hué-tshia-lōo/hé-tshia-lōo
火金蛄,hué-kim-koo/hé-kim-koo
火屎,hué-sái/hé-sái
牛屎色,gû-sái-sik
牛屎鳥仔,gû-sái-tsiáu-á
牛屎龜,gû-sái-ku
火星,hué-tshenn/hé-tshinn
火炭,hué-thuànn/hé-thuànn
牛郎,Gû-nn̂g
王哥柳哥,Ông--ko-Liú--ko
火氣,hué-khì/hé-khì
火烌,hué-hu/hé-hu
牛索,gû-soh
牛捽仔,gû-sut-á
王梨,ông-lâi
牛陵,gû-niā
牛喙罨,gû-tshuì-am
牛犅,gû-káng
王爺,ông-iâ
王爺債,ông-iâ-tsè
王祿仔,ông-lo̍k-á
牛腩,gû-lám
火鉗,hué-khînn/hé-khînn
牛頓草,gû-tùn-tsháu
火鼠,hué-tshí/hué-tshú
火種,hué-tsíng/hé-tsíng
火管,hué-kńg/hé-kńg
火箸,hué-tī/hé-tū
牛種仔,gû-tsíng-á
火腿,hué-thuí/hé-thuí
牛鼻圈,gû-phīnn-khian
牙槽,gê-tsô
牙槽骨,gê-tsô-kut
火熥,hué-thang/hé-thang
火箭,hué-tsìnn/hé-tsìnn
牛擔,gû-tann
火燒,hué-sio/hé-sio
火燒山,hué-sio-suann/hé-sio-suann
火燒厝,hué-sio-tshù/hé-sio-tshù
火燒埔,hué-sio-poo/hé-sio-poo
牛螕,gû-pi
牛頭,gû-thâu
火鍋,hué-ko/hé-ko
火薰,hué-hun/hé-hun
火雞,hué-ke/hé-kue
火雞母,hué-ke-bó/hé-kue-bó
世,【文】sè
世,【白】sì
丙,【白】piánn
主,tsú
丼【替】,tôm
乍【替】,tsànn
乎,--honnh
乏,【白】ha̍t
仔【替】,á
仕,sū
付,hù
仙,sian
仙【替】,sián
仝【替】,kāng
代,【文】tāi
代,【白】tē
代【替】,tāi
令,līng
以,í
兄,【白】hiann
冊,tsheh
主人,tsú-lâng
仙人,sian-jîn/sian-lîn
仙女,sian-lí/sian-lú
仙丹,sian-tan
充公,tshiong-kong
充分,tshiong-hun
以及,í-ki̍p
世代,sè-tāi
冊包,tsheh-pau
主任,tsú-jīm/tsú-līm
代先,tāi-sing
充血,tshiong-hiat
兄弟,hiann-tī
兄弟姊妹,hiann-tī-tsí-muē/hiann-tī-tsí-bē
主見,tsú-kiàn
主角,tsú-kak
充足,tshiong-tsiok
世事,sè-sū
仙姑,sian-koo
冊店,tsheh-tiàm
冊房,tsheh-pâng
仙拚仙,sian-piànn-sian
仝爸各母,kāng-pē-koh-bú
代表,tāi-piáu
兄長,hing-tióng
世俗,sè-sio̍k
以前,í-tsîng
世俗人,sè-sio̍k-lâng
以後,í-āu
主持,tsú-tshî
冊架仔,tsheh-kè-á
仙洞,sian-tōng
世界,sè-kài
世紀,sè-kí
主要,tsú-iàu
兄哥,hiann-ko
主席,tsú-si̍k
仙桃,sian-thô
代書,tāi-su
仙草,sian-tsháu
主動,tsú-tōng
主婚,tsú-hun
主婦,tsú-hū
主張,tsú-tiunn
世情,sè-tsîng
代理,tāi-lí
代替,tāi-thè/tāi-thuè
仝款,kāng-khuán
代筆,tāi-pit
世間,sè-kan
世間人,sè-kan-lâng
兄嫂,hiann-só
主意,tsú-ì
主義,tsú-gī
且慢,tshiánn-bān
充滿,tshiong-buán
主管,tsú-kuán
代誌,tāi-tsì
主辦,tsú-pān
代辦,tāi-pān
冊櫥,tsheh-tû
主顧,tsú-kòo
主權,tsú-khuân
冬,【白】tang
凹【替】,nah
出,tshut
刊,khan
功,【文】kong
加【替】,ka
加,【文】ka
加,【白】ke
包,pau
北,【白】pak
半,【文】puàn
半,【白】puànn
卌,siap
占,tsiàm
卡【替】,khah
卡【替】,kha̍h
卯【替】,báu
卯,báu
卯【替】,mauh
去,khì
古,kóo
句,kù
叨【替】,lo
叩,【白】khàu
只,tsí
只【替】,tsí
叫,kiò
叮,ting
叮【替】,tìng
可,【文】khó
台,tâi
囚,siû
四,【白】sì
四,【文】sù
外,【白】guā
央,【文】iang
半䖙倒,puànn-the-tó
出丁,tshut-ting
出入,tshut-ji̍p/tshut-li̍p
出力,tshut-la̍t
外人,guā-lâng
去了了,khì-liáu-liáu
出口,tshut-kháu
出土,tshut-thóo
出山,tshut-suann
加工,ke-kang
半子,puàn-tsú
半工,puànn-kang
外口,guā-kháu
半小死,puànn-sió-sí
央三託四,iang-sann-thok-sì
司公,sai-kong
外公,guā-kong
半中站,puànn-tiong-tsām
司公鈃,sai-kong-giang
司公壇,sai-kong-tuânn
冬天,tang-thinn
出手,tshut-tshiú
出水,tshut-tsuí
半日,puànn-ji̍t/puànn-li̍t
另日,līng-ji̍t/līng-li̍t
可比,khó-pí
四方,sì-hng
半月日,puànn gue̍h-ji̍t/puànn ge̍h-li̍t
叫毋敢,kiò-m̄-kánn
半天筍,puàn-thian-sún
北爿,pak-pîng
卡片,khah-phìnn
四爿,sì-pîng
四片仔,sì-phìnn-á
出世,tshut-sì
包仔,pau-á
半仙,puàn-sian
古冊,kóo-tsheh
半世人,puànn-sì-lâng
出外,tshut-guā
另外,līng-guā
外外,guā-guā
可可仔,khoo-khóo-ah
四句聯,sì-kù-liân
司奶,sai-nai
四正,sì-tsiànn
冬瓜,tang-kue
冬瓜茶,tang-kue-tê
半生熟,puànn-tshenn-si̍k/puànn-tshinn-si̍k
外交,guā-kau
出名,tshut-miâ
出帆,tshut-phâng
只好,tsí-hó
古早,kóo-tsá
卯死矣,báu--sí--ah
出色,tshut-sik
外行,guā-hâng
四色牌,sù-sik-pâi
外位,guā-uī
冬尾,tang-bué/tang-bé
出巡,tshut-sûn
四序,sù-sī
四秀仔,sì-siù-á
出身,tshut-sin
加車,ka-tshia
半身,puànn-sin
卡車,khah-tshia
出來,tshut-lâi
北京,Pak-kiann
四季,sù-kuì
可怕,khó-phà
古板,kóo-pán
司法,su-huat
加油站,ka-iû-tsām
出版,tshut-pán
四物仔,sù-bu̍t-á
半空中,puànn-khong-tiong
四肢,sù-ki
出門,tshut-mn̂g
叫門,kiò-mn̂g
半信半疑,puàn-sìn-puàn-gî
叫客,kiò-kheh
只是,tsí-sī
叫是,kiò-sī
四界,sì-kè/sì-kuè
四界趖,sì-kè-sô/sì-kuè-sô
外科,guā-kho
叫苦,kiò-khóo
只要,tsí-iàu
外衫,guā-sann
叩首,khiò-siú
四面,sì-bīn
外面,guā-bīn
出風頭,tshut-hong-thâu
加倍,ka-puē
外套,guā-thò
出家,tshut-ke
出差,tshut-tshai
出師,tshut-sai
出席,tshut-si̍k
外孫,guā-sun
外家,guā-ke
功效,kong-hāu
古書,kóo-tsu
出氣,tshut-khuì
四海,sù-hái
出珠,tshut-tsu
四破,sì-phuà
出租,tshut-tsoo
四神湯,sù-sîn-thng
可能,khó-lîng
出酒,tshut-tsiú
出馬,tshut-má
四配,sù-phuè/sù-phè
叫做,kiò-tsò/kiò-tsuè
外國,guā-kok
出張,tshut-tiunn
加強,ka-kiông
四常,sù-siông
可惜,khó-sioh
半晡,puànn-poo
半桶屎,puànn-tháng-sái
半桶師仔,puànn-tháng-sai-á
加添,ka-thiam
四淋垂,sì-lâm-suî
出現,tshut-hiān
出產,tshut-sán
外痔,guā-tī
出脫,tshut-thuat
四通八達,sù-thong-pat-ta̍t
北部,pak-pōo
半陰陽仔,puànn-iam-iûnn-á
出喙,tshut-tshuì
功勞,kong-lô
卯喙,mauh-tshuì
出場,tshut-tiûnn
包圍,pau-uî
外場,guā-tiûnn
可惡,khó-ònn
可惱,khó-náu
四散,sì-suànn
加減,ke-kiám
出港,tshut-káng
外甥,guē-sing
冬菜,tang-tshài
叫菜,kiò-tshài
包袱巾,pau-ho̍k-kin/pau-ho̍k-kun
包袱仔,pau-ho̍k-á
包飯,pau-pn̄g
召集,tiàu-tsi̍p
出勤,tshut-khîn/tshut-khûn
去傷解鬱,khì-siong-kái-ut
出嫁,tshut-kè
外媽,guā-má
古意,kóo-ì
可愛,khó-ài
古意人,kóo-ì-lâng
出業,tshut-gia̍p
北極,pak-ki̍k
半節,puànn-tsat
冬節圓,tang-tseh-înn/tang-tsueh-înn
凹落去,nah--lo̍h-khì
古董,kóo-tóng
包裝,pau-tsong
加話,ke-uē
四跤仔,sì-kha-á
四跤仔泅,sì-kha-á-siû
四跤杜定,sì-kha-tōo-tīng
出路,tshut-lōo
出運,tshut-ūn
半路,puànn-lōo
外路仔,guā-lōo-á
半路師,puànn-lōo-sai
包飼的,pau-tshī--ê
半暝,puànn-mê/puànn-mî
可疑,khó-gî
北管,pak-kuán
半精白,puànn-tsiann-pe̍h
包種茶,pau-tsióng-tê
四箍圍仔,sì-khoo-uî-á
四箍輾轉,sì-khoo-liàn-tńg
加網魚,ka-bāng-hî/ka-bāng-hû
包裹,pau-kó
包領,pau-niá
凹鼻,nah-phīnn
出價,tshut-kè
半價,puànn-kè
司儀,su-gî
功德,kong-tik
可憐,khó-liân
可憐代,khó-liân-tāi
半樓仔,puànn-lâu-á
功課,kong-khò
出賣,tshut-bē/tshut-buē
可靠,khó-khò
加擔,ka-tann
司機,su-ki
半燒冷,puànn-sio-líng
包辦,pau-pān
古錐,kóo-tsui
出頭,tshut-thâu
包餡,pau-ānn
叩頭,khàu-thâu
外頭,guā-thâu
出頭天,tshut-thâu-thinn
出聲,tshut-siann
出膿,tshut-lâng
加薦仔,ka-tsì-á/ka-tsù-á
叩謝,khàu-siā
加講話,ke-kóng-uē
出癖,tshut-phia̍h
包穡頭,pau-sit-thâu
古蹟,kóo-tsik
加轆仔,ka-lak-á
包穩,pau-ún
四邊,sì-pinn
召鏡,tiàu-kiànn
加鵻,ka-tsui
包贏,pau-iânn
句讀,kù-tāu
外觀,guā-kuan
包贌,pau-pa̍k
夯【替】,giâ
失,sit
奴,lôo
奶【替】,ling/ni
奶【替】,nai
巧,【白】khá
巧,【白】khiáu
市,tshī
布,pòo
平,【白】pênn/pînn
平,【白】piânn
平,【文】pîng
幼,iù
戊,bōo
扒【替】,pe
扒,pê
打,tánn
旦,【白】tuànn
未,【文】bī
未,【白】buē/bē
本,【文】pún
正,【白】tsiànn
正,【文】tsìng
母,【文】bió
母,【白】bó
母,【文】bú
民,bîn
汁,tsiap
本人,pún-lâng
失人禮,sit-lâng-lé
奴才,lôo-tsâi
尻川,kha-tshng
本土,pún-thóo
尻川䫌,kha-tshng-phué
未亡人,bī-bông-jîn/bī-bông-lîn
尻川口,kha-tshng-kháu
尻川斗,kha-tshng-táu
尻川後,kha-tshng-āu
尻川骨,kha-tshng-kut
尻川溝,kha-tshng-kau
市內,tshī-lāi
平仄,piânn-tseh
平分,pênn-pun/pînn-pun
失手,sit-tshiú
打扎,tánn-tsah
正手,tsiànn-tshiú
正月,tsiann--gue̍h/tsiann--ge̍h
民心,bîn-sim
正手爿,tsiànn-tshiú-pîng
正月正時,tsiann-gue̍h-tsiann-sî/tsiann-ge̍h-tsiann-sî
正爿,tsiànn-pîng
民主,bîn-tsú
母仔囝,bú-á-kiánn
左右,tsó-iū
奶母,ling-bú/ni-bú
市民,tshī-bîn
平平,pênn-pênn/pînn-pînn
末末,bua̍h-bua̍h
正本,tsiànn-pún
布市仔,pòo-tshī-á
奶母車,ling-bú-tshia/ni-bú-tshia
布目,pòo-ba̍k
本份,pún-hūn
幼囝,iù-kiánn
母囝椅,bú-kiánn-í
平地,pênn-tē/pînn-tuē
平安,pîng-an
本地,pún-tē/pún-tuē
正式,tsìng-sik
失收,sit-siu
本成,pún-tsiânn
未免,bī-bián
平均,pîng-kin/pîng-kun
母妗,bú-kīm
失志,sit-tsì
打扮,tánn-pān
幼秀,iù-siù
失言,sit-giân
布身,pòo-sin
本身,pún-sin
正身,tsiànn-sin
母身,bó-sin
失事,sit-sū
未來,bī-lâi
本事,pún-sū
本來,pún-lâi
民事,bîn-sū
失味,sit-bī
本命錢,pún-miā-tsînn
尼姑,nî-koo/lî-koo
尼姑庵,nî-koo-am/lî-koo-am
本底,pún-té/pún-tué
奶帕仔,ling-phè-á/ni-phè-á
本性,pún-sìng
失明,sit-bîng
母的,bó--ê
市長,tshī-tiúnn
正門,tsiànn-mn̂g
母金,bó-kim
失信,sit-sìn
民俗,bîn-sio̍k
夯枷,giâ-kê
正派,tsìng-phài
失約,sit-iok
失重,sit-tāng
必要,pit-iàu
正面,tsiànn-bīn
正音,tsiànn-im
平埔,pênn-poo/pînn-poo
平埔番,Pênn-poo-huan/Pînn-poo-huan
市容,tshī-iông
布料,pòo-liāu
母校,bú-hāu
失眠,sit-bîn
失神,sit-sîn
尻脊,kha-tsiah
市草,tshī-tsháu
尻脊後,kha-tsiah-āu
尻脊骿,kha-tsiah-phiann
幼骨,iù-kut
打馬膠,tá-má-ka
打馬膠路,tá-má-ka-lōo
失常,sit-siông
平常,pîng-siông
平常時,pîng-siông-sî
失敗,sit-pāi
打探,tánn-thàm
失望,sit-bōng
打桶,tánn-tháng
民族,bîn-tso̍k
民眾,bîn-tsiòng
正統,tsìng-thóng
布袋,pòo-tē
布袋戲,pòo-tē-hì
幼貨,iù-huè/iù-hè
正途,tsìng-tôo
失陪,sit-puê
奶喙仔,ling-tshuì-á/ni-tshuì-á
市場,tshī-tiûnn
布景,pòo-kíng
打揲,tánn-tia̍p
未曾,buē-tsîng/bē-tsîng
未曾未,buē-tsîng-buē/bē-tsîng-bē
正港,tsiànn-káng
必然,pit-jiân/pit-liân
平等,pîng-tíng
本等,pún-tíng
正著時,tsiànn-tio̍h-sî
民間,bîn-kan
平順,pîng-sūn
扒飯,pe-pn̄g
本意,pún-ì
民意,bîn-ì
失敬,sit-kìng
失業,sit-gia̍p
正當,tsìng-tong
正當時,tsiànn-tong-sî
幼稚園,iù-tī-hn̂g
佈置,pòo-tì
正經,tsìng-king
正義,tsìng-gī
母舅,bú-kū
母舅公,bú-kū-kong
幼路,iù-lōo
正路,tsiànn-lōo
失電,sit-tiān
正頓,tsiànn-tǹg
失算,sit-sǹg
失誤,sit-gōo
永遠,íng-uán
本領,pún-líng
市價,tshī-kè
失德,sit-tik
布鞋,pòo-ê/pòo-uê
幼齒,iù-khí
布機,pòo-kui
母親,bú-tshin
平靜,pîng-tsīng
本錢,pún-tsînn
母錢,bú-tsînn
奶頭,ling-thâu/ni-thâu
布頭,pòo-thâu
布頭布尾,pòo-thâu-pòo-bué/pòo-thâu-pòo-bé
扒龍船,pê-lîng-tsûn
打擊,tánn-kik
民營化,bîn-îng-huà
奶癌,ling-gâm/ni-gâm
布篷,pòo-phâng
失聲,sit-siann
幼聲,iù-siann
民謠,bîn-iâu
打擾,tánn-jiáu/tánn-liáu
失禮,sit-lé
失蹤,sit-tsong
扒癢,pê-tsiūnn
失覺察,sit-kak-tshat
幼麵麵,iù-mī-mī
失戀,sit-luân
母體,bú-thé
失體面,sit-thé-bīn
犯,huān
玉,【白】gi̍k
玉,【文】gio̍k
瓜,【白】kue
瓦,【白】hiā
甘,kam
生,【白】tshenn/tshinn
生,【白】senn/sinn
生,【文】sing
用,【白】īng
用,【文】iōng
田【替】,tshân
由,iû
甲,【白】kah
甲【替】,kah
申,sin
白,【白】pe̍h
白,【文】pi̍k
皮,【文】phî
皮,【白】phuê/phê
目,【白】ba̍k
目,【文】bo̍k
石,【白】tsio̍h
石,【文】si̍k
示,sī
穴,hia̍t
立,li̍p
目𥍉仔,ba̍k-nih-á
犯人,huān-lâng
瓜子,kue-tsí
甲子,kah-tsí
石工,tsio̍h-kang
白仁,pe̍h-jîn/pe̍h-lîn
白內障,pe̍h-lāi-tsiàng
甘心,kam-sim
生日,senn-ji̍t/sinn-li̍t
用心,iōng-sim
白木耳,pe̍h-bo̍k-ní
玉仔,gi̍k-á
瓜仔,kue-á
生仔,senn-á/sinn-á
石仔,tsio̍h-á
瓜仔哖,kue-á-nî
用功,iōng-kong
白包,pe̍h-pau
皮包仔,phuê-pau-á/phê-pau-á
白白,pe̍h-pe̍h
皮皮,phî-phî
生份,senn-hūn/sinn-hūn
生份人,senn-hūn-lâng/sinn-hūn-lâng
生囝,senn-kiánn/sinn-kiánn
由在,iû-tsāi
生囡仔,senn gín-á/sinn gín-á
生存,sing-tsûn
田庄,tshân-tsng
目地,ba̍k-tē/ba̍k-tuē
生成,senn-sîng/sinn-sîng
生死,senn-sí/sinn-sí
白肉,pe̍h-bah
白色,pe̍h-sik
目色,ba̍k-sik
石灰,tsio̍h-hue
生冷,tshenn-líng/tshinn-líng
田佃,tshân-tiān
生卵,senn-nn̄g/sinn-nn̄g
石坎,tsio̍h-khám
立志,li̍p-tsì
白汫無味,pe̍h-tsiánn-bô-bī
生狂,tshenn-kông/tshinn-kông
由來,iû-lâi
田岸,tshân-huānn
白帖仔,pe̍h-thiap-á
田岸路,tshân-huānn-lōo
石枋,tsio̍h-pang
瓦杮仔,hiā-phuè-á/hiā-phè-á
犯法,huān-huat
目油,ba̍k-iû
石油,tsio̍h-iû
目狗針,ba̍k-káu-tsiam
目的,bo̍k-ti̍k
目空,ba̍k-khang
生長,sing-tióng
目前,bo̍k-tsiân
田契,tshân-khè/tshân-khuè
目屎,ba̍k-sái
目屎膏,ba̍k-sái-ko
白柚,pe̍h-iū
石柱,tsio̍h-thiāu
石洞,tsio̍h-tōng
生活,sing-ua̍h
生相,senn-siùnn/sinn-siùnn
玉皇大帝,Gio̍k-hông-tāi-tè
目眉,ba̍k-bâi
矛盾,mâu-tún
白食,pe̍h-tsia̍h
白韭菜,pe̍h-kú-tshài
申冤,sin-uan
瓦厝,hiā-tshù
生時日月,senn-sî-ji̍t-gue̍h/sinn-sî-li̍t-ge̍h
立案,li̍p-àn
田租,tshân-tsoo
甘草,kam-tshó
甲馬,kah-bé
目針,ba̍k-tsiam
生做,senn-tsò/sinn-tsuè
白帶,pe̍h-tài
皮帶,phuê-tuà/phê-tuà
白帶魚,pe̍h-tuà-hî/pe̍h-tuà-hû
甘甜,kam-tinn
生理,sing-lí
生產,sing-sán
生疏,tshenn-soo/tshinn-soo
生理人,sing-lí-lâng
生理場,sing-lí-tiûnn
生粒仔,senn-lia̍p-á/sinn-lia̍p-á
白翎鷥,pe̍h-līng-si
石舂臼,tsio̍h-tsing-khū
皮蛋,phî-tàn
目蚶,ba̍k-ham
用途,iōng-tôo
白麻,pe̍h-muâ
白麻油,pe̍h-muâ-iû
白喉,pe̍h-âu
立場,li̍p-tiûnn
白斑,pe̍h-pan
石敢當,tsio̍h-kám-tong
生湠,senn-thuànn/sinn-thuànn
石牌,tsio̍h-pâi
皮猴戲,phuê-kâu-hì/phê-kâu-hì
生番,tshenn-huan/tshinn-huan
生菇,senn-koo/sinn-koo
生菜,tshenn-tshài/tshinn-tshài
白菜,pe̍h-tshài
犯著,huān-tio̍h
申訴,sin-sòo
田蛤仔,tshân-kap-á
白飯,pe̍h-pn̄g
田園,tshân-hn̂g
用意,iōng-ì
白煠,pe̍h-sa̍h
石獅,tsio̍h-sai
目睭,ba̍k-tsiu
目睭仁,ba̍k-tsiu-jîn/ba̍k-tsiu-lîn
目睫毛,ba̍k-tsiah-mn̂g
目睭毛,ba̍k-tsiu-mn̂g
目睭皮,ba̍k-tsiu-phuê/ba̍k-tsiu-phê
石碑,tsio̍h-pi
石碖,tsio̍h-lún
犯罪,huān-tsuē
生腸,senn-tn̂g/sinn-tn̂g
白腹仔,pe̍h-pak-á
生話,senn-uē/sinn-uē
白話,pe̍h-uē
白賊,pe̍h-tsha̍t
白賊七仔,pe̍h-tsha̍t-tshit--á
白賊話,pe̍h-tsha̍t-uē
白跤蹄,pe̍h-kha-tê
生路,senn-lōo/sinn-lōo
生鉎,senn-sian/sinn-sian
田僑仔,tshân-kiâu-á
石榴,sia̍h-liû
白滾水,pe̍h-kún-tsuí
目箍,ba̍k-khoo
石膏,tsio̍h-ko
目標,bo̍k-piau
瓦窯,hiā-iô
皮箱,phuê-siunn/phê-siunn
石碾,tsio̍h-lián
甲箬笠,kah-ha̍h-le̍h
皮膚,phuê-hu/phê-hu
甘蔗,kam-tsià
甘蔗粕,kam-tsià-phoh
白蔥蔥,pe̍h-tshang-tshang
申請,sin-tshíng
白醋,pe̍h-tshòo
皮鞋,phuê-ê/phê-uê
石磨,tsio̍h-bō
白糖,pe̍h-thn̂g
白糖蔥,pe̍h-thn̂g-tshang
目錄,bo̍k-lo̍k
目頭,ba̍k-thâu
石頭仔,tsio̍h-thâu-á
白頭鵠仔,pe̍h-thâu-khok-á
田嬰,tshân-enn/tshân-inn
生檨仔,senn-suāinn-á/sinn-suāinn-á
田螺,tshân-lê
白講,pe̍h-kóng
